DRG,CM-PCS,en
DRG00277,A46,Erysipelas
DRG00277,B781,Cutaneous strongyloidiasis
DRG00277,E832,Disorders of zinc metabolism
DRG00277,I891,Lymphangitis
DRG00277,K122,Cellulitis and abscess of mouth
DRG00277,L0100,"Impetigo, unspecified"
DRG00277,L0101,Non-bullous impetigo
DRG00277,L0102,Bockhart's impetigo
DRG00277,L0103,Bullous impetigo
DRG00277,L0109,Other impetigo
DRG00277,L011,Impetiginization of other dermatoses
DRG00277,L0201,Cutaneous abscess of face
DRG00277,L0202,Furuncle of face
DRG00277,L0203,Carbuncle of face
DRG00277,L0211,Cutaneous abscess of neck
DRG00277,L0212,Furuncle of neck
DRG00277,L0213,Carbuncle of neck
DRG00277,L02211,Cutaneous abscess of abdominal wall
DRG00277,L02212,"Cutaneous abscess of back [any part, except buttock]"
DRG00277,L02213,Cutaneous abscess of chest wall
DRG00277,L02214,Cutaneous abscess of groin
DRG00277,L02215,Cutaneous abscess of perineum
DRG00277,L02216,Cutaneous abscess of umbilicus
DRG00277,L02219,"Cutaneous abscess of trunk, unspecified"
DRG00277,L02221,Furuncle of abdominal wall
DRG00277,L02222,"Furuncle of back [any part, except buttock]"
DRG00277,L02223,Furuncle of chest wall
DRG00277,L02224,Furuncle of groin
DRG00277,L02225,Furuncle of perineum
DRG00277,L02226,Furuncle of umbilicus
DRG00277,L02229,"Furuncle of trunk, unspecified"
DRG00277,L02231,Carbuncle of abdominal wall
DRG00277,L02232,"Carbuncle of back [any part, except buttock]"
DRG00277,L02233,Carbuncle of chest wall
DRG00277,L02234,Carbuncle of groin
DRG00277,L02235,Carbuncle of perineum
DRG00277,L02236,Carbuncle of umbilicus
DRG00277,L02239,"Carbuncle of trunk, unspecified"
DRG00277,L0231,Cutaneous abscess of buttock
DRG00277,L0232,Furuncle of buttock
DRG00277,L0233,Carbuncle of buttock
DRG00277,L02411,Cutaneous abscess of right axilla
DRG00277,L02412,Cutaneous abscess of left axilla
DRG00277,L02413,Cutaneous abscess of right upper limb
DRG00277,L02414,Cutaneous abscess of left upper limb
DRG00277,L02415,Cutaneous abscess of right lower limb
DRG00277,L02416,Cutaneous abscess of left lower limb
DRG00277,L02419,"Cutaneous abscess of limb, unspecified"
DRG00277,L02421,Furuncle of right axilla
DRG00277,L02422,Furuncle of left axilla
DRG00277,L02423,Furuncle of right upper limb
DRG00277,L02424,Furuncle of left upper limb
DRG00277,L02425,Furuncle of right lower limb
DRG00277,L02426,Furuncle of left lower limb
DRG00277,L02429,"Furuncle of limb, unspecified"
DRG00277,L02431,Carbuncle of right axilla
DRG00277,L02432,Carbuncle of left axilla
DRG00277,L02433,Carbuncle of right upper limb
DRG00277,L02434,Carbuncle of left upper limb
DRG00277,L02435,Carbuncle of right lower limb
DRG00277,L02436,Carbuncle of left lower limb
DRG00277,L02439,"Carbuncle of limb, unspecified"
DRG00277,L02511,Cutaneous abscess of right hand
DRG00277,L02512,Cutaneous abscess of left hand
DRG00277,L02519,Cutaneous abscess of unspecified hand
DRG00277,L02521,Furuncle right hand
DRG00277,L02522,Furuncle left hand
DRG00277,L02529,Furuncle unspecified hand
DRG00277,L02531,Carbuncle of right hand
DRG00277,L02532,Carbuncle of left hand
DRG00277,L02539,Carbuncle of unspecified hand
DRG00277,L02611,Cutaneous abscess of right foot
DRG00277,L02612,Cutaneous abscess of left foot
DRG00277,L02619,Cutaneous abscess of unspecified foot
DRG00277,L02621,Furuncle of right foot
DRG00277,L02622,Furuncle of left foot
DRG00277,L02629,Furuncle of unspecified foot
DRG00277,L02631,Carbuncle of right foot
DRG00277,L02632,Carbuncle of left foot
DRG00277,L02639,Carbuncle of unspecified foot
DRG00277,L02811,"Cutaneous abscess of head [any part, except face]"
DRG00277,L02818,Cutaneous abscess of other sites
DRG00277,L02821,"Furuncle of head [any part, except face]"
DRG00277,L02828,Furuncle of other sites
DRG00277,L02831,"Carbuncle of head [any part, except face]"
DRG00277,L02838,Carbuncle of other sites
DRG00277,L0291,"Cutaneous abscess, unspecified"
DRG00277,L0292,"Furuncle, unspecified"
DRG00277,L0293,"Carbuncle, unspecified"
DRG00277,L03011,Cellulitis of right finger
DRG00277,L03012,Cellulitis of left finger
DRG00277,L03019,Cellulitis of unspecified finger
DRG00277,L03021,Acute lymphangitis of right finger
DRG00277,L03022,Acute lymphangitis of left finger
DRG00277,L03029,Acute lymphangitis of unspecified finger
DRG00277,L03031,Cellulitis of right toe
DRG00277,L03032,Cellulitis of left toe
DRG00277,L03039,Cellulitis of unspecified toe
DRG00277,L03041,Acute lymphangitis of right toe
DRG00277,L03042,Acute lymphangitis of left toe
DRG00277,L03049,Acute lymphangitis of unspecified toe
DRG00277,L03111,Cellulitis of right axilla
DRG00277,L03112,Cellulitis of left axilla
DRG00277,L03113,Cellulitis of right upper limb
DRG00277,L03114,Cellulitis of left upper limb
DRG00277,L03115,Cellulitis of right lower limb
DRG00277,L03116,Cellulitis of left lower limb
DRG00277,L03119,Cellulitis of unspecified part of limb
DRG00277,L03121,Acute lymphangitis of right axilla
DRG00277,L03122,Acute lymphangitis of left axilla
DRG00277,L03123,Acute lymphangitis of right upper limb
DRG00277,L03124,Acute lymphangitis of left upper limb
DRG00277,L03125,Acute lymphangitis of right lower limb
DRG00277,L03126,Acute lymphangitis of left lower limb
DRG00277,L03129,Acute lymphangitis of unspecified part of limb
DRG00277,L03211,Cellulitis of face
DRG00277,L03212,Acute lymphangitis of face
DRG00277,L03221,Cellulitis of neck
DRG00277,L03222,Acute lymphangitis of neck
DRG00277,L03311,Cellulitis of abdominal wall
DRG00277,L03312,Cellulitis of back [any part except buttock]
DRG00277,L03313,Cellulitis of chest wall
DRG00277,L03314,Cellulitis of groin
DRG00277,L03315,Cellulitis of perineum
DRG00277,L03316,Cellulitis of umbilicus
DRG00277,L03317,Cellulitis of buttock
DRG00277,L03319,"Cellulitis of trunk, unspecified"
DRG00277,L03321,Acute lymphangitis of abdominal wall
DRG00277,L03322,Acute lymphangitis of back [any part except buttock]
DRG00277,L03323,Acute lymphangitis of chest wall
DRG00277,L03324,Acute lymphangitis of groin
DRG00277,L03325,Acute lymphangitis of perineum
DRG00277,L03326,Acute lymphangitis of umbilicus
DRG00277,L03327,Acute lymphangitis of buttock
DRG00277,L03329,"Acute lymphangitis of trunk, unspecified"
DRG00277,L03811,"Cellulitis of head [any part, except face]"
DRG00277,L03818,Cellulitis of other sites
DRG00277,L03891,"Acute lymphangitis of head [any part, except face]"
DRG00277,L03898,Acute lymphangitis of other sites
DRG00277,L0390,"Cellulitis, unspecified"
DRG00277,L0391,"Acute lymphangitis, unspecified"
DRG00277,L0501,Pilonidal cyst with abscess
DRG00277,L0502,Pilonidal sinus with abscess
DRG00277,L0591,Pilonidal cyst without abscess
DRG00277,L0592,Pilonidal sinus without abscess
DRG00277,L080,Pyoderma
DRG00277,L0881,Pyoderma vegetans
DRG00277,L0882,Omphalitis not of newborn
DRG00277,L0889,Other specified local infections of the skin and subcutaneous tissue
DRG00277,L089,"Local infection of the skin and subcutaneous tissue, unspecified"
DRG00277,L88,Pyoderma gangrenosum
DRG00277,L928,Other granulomatous disorders of the skin and subcutaneous tissue
DRG00277,L980,Pyogenic granuloma
DRG00277,L983,Eosinophilic cellulitis [Wells]
DRG00277,S0090XA,"Unspecified superficial injury of unspecified part of head, initial encounter"
DRG00277,S0095XA,"Superficial foreign body of unspecified part of head, initial encounter"
DRG00277,S0096XA,"Insect bite (nonvenomous) of unspecified part of head, initial encounter"
DRG00277,S1090XA,"Unspecified superficial injury of unspecified part of neck, initial encounter"
DRG00277,S1091XA,"Abrasion of unspecified part of neck, initial encounter"
DRG00277,S1095XA,"Superficial foreign body of unspecified part of neck, initial encounter"
DRG00277,S1096XA,"Insect bite of unspecified part of neck, initial encounter"
DRG00277,S2090XA,"Unspecified superficial injury of unspecified parts of thorax, initial encounter"
DRG00277,S2091XA,"Abrasion of unspecified parts of thorax, initial encounter"
DRG00277,S2092XA,"Blister (nonthermal) of unspecified parts of thorax, initial encounter"
DRG00277,S2095XA,"Superficial foreign body of unspecified parts of thorax, initial encounter"
DRG00277,S2096XA,"Insect bite (nonvenomous) of unspecified parts of thorax, initial encounter"
DRG00277,S40219A,"Abrasion of unspecified shoulder, initial encounter"
DRG00277,S40229A,"Blister (nonthermal) of unspecified shoulder, initial encounter"
DRG00277,S40259A,"Superficial foreign body of unspecified shoulder, initial encounter"
DRG00277,S40269A,"Insect bite (nonvenomous) of unspecified shoulder, initial encounter"
DRG00277,S40819A,"Abrasion of unspecified upper arm, initial encounter"
DRG00277,S40829A,"Blister (nonthermal) of unspecified upper arm, initial encounter"
DRG00277,S40859A,"Superficial foreign body of unspecified upper arm, initial encounter"
DRG00277,S40869A,"Insect bite (nonvenomous) of unspecified upper arm, initial encounter"
DRG00277,S40919A,"Unspecified superficial injury of unspecified shoulder, initial encounter"
DRG00277,S40929A,"Unspecified superficial injury of unspecified upper arm, initial encounter"
DRG00277,S50319A,"Abrasion of unspecified elbow, initial encounter"
DRG00277,S50329A,"Blister (nonthermal) of unspecified elbow, initial encounter"
DRG00277,S50359A,"Superficial foreign body of unspecified elbow, initial encounter"
DRG00277,S50369A,"Insect bite (nonvenomous) of unspecified elbow, initial encounter"
DRG00277,S50819A,"Abrasion of unspecified forearm, initial encounter"
DRG00277,S50829A,"Blister (nonthermal) of unspecified forearm, initial encounter"
DRG00277,S50859A,"Superficial foreign body of unspecified forearm, initial encounter"
DRG00277,S50869A,"Insect bite (nonvenomous) of unspecified forearm, initial encounter"
DRG00277,S50909A,"Unspecified superficial injury of unspecified elbow, initial encounter"
DRG00277,S50919A,"Unspecified superficial injury of unspecified forearm, initial encounter"
DRG00277,S60319A,"Abrasion of unspecified thumb, initial encounter"
DRG00277,S60329A,"Blister (nonthermal) of unspecified thumb, initial encounter"
DRG00277,S60359A,"Superficial foreign body of unspecified thumb, initial encounter"
DRG00277,S60369A,"Insect bite (nonvenomous) of unspecified thumb, initial encounter"
DRG00277,S60419A,"Abrasion of unspecified finger, initial encounter"
DRG00277,S60429A,"Blister (nonthermal) of unspecified finger, initial encounter"
DRG00277,S60459A,"Superficial foreign body of unspecified finger, initial encounter"
DRG00277,S60469A,"Insect bite (nonvenomous) of unspecified finger, initial encounter"
DRG00277,S60519A,"Abrasion of unspecified hand, initial encounter"
DRG00277,S60529A,"Blister (nonthermal) of unspecified hand, initial encounter"
DRG00277,S60559A,"Superficial foreign body of unspecified hand, initial encounter"
DRG00277,S60569A,"Insect bite (nonvenomous) of unspecified hand, initial encounter"
DRG00277,S60819A,"Abrasion of unspecified wrist, initial encounter"
DRG00277,S60829A,"Blister (nonthermal) of unspecified wrist, initial encounter"
DRG00277,S60859A,"Superficial foreign body of unspecified wrist, initial encounter"
DRG00277,S60869A,"Insect bite (nonvenomous) of unspecified wrist, initial encounter"
DRG00277,S60919A,"Unspecified superficial injury of unspecified wrist, initial encounter"
