DRG,CM-PCS,en
DRG39904,A182,Tuberculous peripheral lymphadenopathy
DRG39904,A1885,Tuberculosis of spleen
DRG39904,A281,Cat-scratch disease
DRG39904,D800,Hereditary hypogammaglobulinemia
DRG39904,D801,Nonfamilial hypogammaglobulinemia
DRG39904,D802,Selective deficiency of immunoglobulin A [IgA]
DRG39904,D803,Selective deficiency of immunoglobulin G [IgG] subclasses
DRG39904,D804,Selective deficiency of immunoglobulin M [IgM]
DRG39904,D805,Immunodeficiency with increased immunoglobulin M [IgM]
DRG39904,D806,Antibody deficiency with near-normal immunoglobulins or with hyperimmunoglobulinemia
DRG39904,D807,Transient hypogammaglobulinemia of infancy
DRG39904,D808,Other immunodeficiencies with predominantly antibody defects
DRG39904,D809,"Immunodeficiency with predominantly antibody defects, unspecified"
DRG39904,D810,Severe combined immunodeficiency [SCID] with reticular dysgenesis
DRG39904,D811,Severe combined immunodeficiency [SCID] with low T- and B-cell numbers
DRG39904,D812,Severe combined immunodeficiency [SCID] with low or normal B-cell numbers
DRG39904,D814,Nezelof's syndrome
DRG39904,D816,Major histocompatibility complex class I deficiency
DRG39904,D817,Major histocompatibility complex class II deficiency
DRG39904,D8189,Other combined immunodeficiencies
DRG39904,D819,"Combined immunodeficiency, unspecified"
DRG39904,D820,Wiskott-Aldrich syndrome
DRG39904,D821,Di George's syndrome
DRG39904,D822,Immunodeficiency with short-limbed stature
DRG39904,D823,Immunodeficiency following hereditary defective response to Epstein-Barr virus
DRG39904,D824,Hyperimmunoglobulin E [IgE] syndrome
DRG39904,D828,Immunodeficiency associated with other specified major defects
DRG39904,D829,"Immunodeficiency associated with major defect, unspecified"
DRG39904,D830,Common variable immunodeficiency with predominant abnormalities of B-cell numbers and function
DRG39904,D831,Common variable immunodeficiency with predominant immunoregulatory T-cell disorders
DRG39904,D832,Common variable immunodeficiency with autoantibodies to B- or T-cells
DRG39904,D838,Other common variable immunodeficiencies
DRG39904,D839,"Common variable immunodeficiency, unspecified"
DRG39904,D840,Lymphocyte function antigen-1 [LFA-1] defect
DRG39904,D848,Other specified immunodeficiencies
DRG39904,D849,"Immunodeficiency, unspecified"
DRG39904,D893,Immune reconstitution syndrome
DRG39904,D8989,"Other specified disorders involving the immune mechanism, not elsewhere classified"
DRG39904,D899,"Disorder involving the immune mechanism, unspecified"
DRG39904,I881,"Chronic lymphadenitis, except mesenteric"
DRG39904,I888,Other nonspecific lymphadenitis
DRG39904,I889,"Nonspecific lymphadenitis, unspecified"
DRG39904,L040,"Acute lymphadenitis of face, head and neck"
DRG39904,L041,Acute lymphadenitis of trunk
DRG39904,L042,Acute lymphadenitis of upper limb
DRG39904,L043,Acute lymphadenitis of lower limb
DRG39904,L048,Acute lymphadenitis of other sites
DRG39904,L049,"Acute lymphadenitis, unspecified"
DRG39904,R75,Inconclusive laboratory evidence of human immunodeficiency virus [HIV]
DRG39904,R760,Raised antibody titer
DRG39904,R768,Other specified abnormal immunological findings in serum
DRG39904,R769,"Abnormal immunological finding in serum, unspecified"
