DRG,CM-PCS,en
DRG00502,M00061,"Staphylococcal arthritis, right knee"
DRG00502,M00062,"Staphylococcal arthritis, left knee"
DRG00502,M00069,"Staphylococcal arthritis, unspecified knee"
DRG00502,M00161,"Pneumococcal arthritis, right knee"
DRG00502,M00162,"Pneumococcal arthritis, left knee"
DRG00502,M00169,"Pneumococcal arthritis, unspecified knee"
DRG00502,M00261,"Other streptococcal arthritis, right knee"
DRG00502,M00262,"Other streptococcal arthritis, left knee"
DRG00502,M00269,"Other streptococcal arthritis, unspecified knee"
DRG00502,M00861,"Arthritis due to other bacteria, right knee"
DRG00502,M00862,"Arthritis due to other bacteria, left knee"
DRG00502,M00869,"Arthritis due to other bacteria, unspecified knee"
DRG00502,M86061,"Acute hematogenous osteomyelitis, right tibia and fibula"
DRG00502,M86062,"Acute hematogenous osteomyelitis, left tibia and fibula"
DRG00502,M86069,"Acute hematogenous osteomyelitis, unspecified tibia and fibula"
DRG00502,M86161,"Other acute osteomyelitis, right tibia and fibula"
DRG00502,M86162,"Other acute osteomyelitis, left tibia and fibula"
DRG00502,M86169,"Other acute osteomyelitis, unspecified tibia and fibula"
DRG00502,M86261,"Subacute osteomyelitis, right tibia and fibula"
DRG00502,M86262,"Subacute osteomyelitis, left tibia and fibula"
DRG00502,M86269,"Subacute osteomyelitis, unspecified tibia and fibula"
DRG00502,M86361,"Chronic multifocal osteomyelitis, right tibia and fibula"
DRG00502,M86362,"Chronic multifocal osteomyelitis, left tibia and fibula"
DRG00502,M86369,"Chronic multifocal osteomyelitis, unspecified tibia and fibula"
DRG00502,M86461,"Chronic osteomyelitis with draining sinus, right tibia and fibula"
DRG00502,M86462,"Chronic osteomyelitis with draining sinus, left tibia and fibula"
DRG00502,M86469,"Chronic osteomyelitis with draining sinus, unspecified tibia and fibula"
DRG00502,M86561,"Other chronic hematogenous osteomyelitis, right tibia and fibula"
DRG00502,M86562,"Other chronic hematogenous osteomyelitis, left tibia and fibula"
DRG00502,M86569,"Other chronic hematogenous osteomyelitis, unspecified tibia and fibula"
DRG00502,M86661,"Other chronic osteomyelitis, right tibia and fibula"
DRG00502,M86662,"Other chronic osteomyelitis, left tibia and fibula"
DRG00502,M86669,"Other chronic osteomyelitis, unspecified tibia and fibula"
DRG00502,M868X6,"Other osteomyelitis, lower leg"
DRG00502,M869,"Osteomyelitis, unspecified"
DRG00502,T8450XA,"Infection and inflammatory reaction due to unspecified internal joint prosthesis, initial encounter"
DRG00502,T8451XA,"Infection and inflammatory reaction due to internal right hip prosthesis, initial encounter"
DRG00502,T8452XA,"Infection and inflammatory reaction due to internal left hip prosthesis, initial encounter"
DRG00502,T8453XA,"Infection and inflammatory reaction due to internal right knee prosthesis, initial encounter"
DRG00502,T8454XA,"Infection and inflammatory reaction due to internal left knee prosthesis, initial encounter"
DRG00502,T8459XA,"Infection and inflammatory reaction due to other internal joint prosthesis, initial encounter"
DRG00502,T8460XA,"Infection and inflammatory reaction due to internal fixation device of unspecified site, initial encounter"
DRG00502,T84610A,"Infection and inflammatory reaction due to internal fixation device of right humerus, initial encounter"
DRG00502,T84611A,"Infection and inflammatory reaction due to internal fixation device of left humerus, initial encounter"
DRG00502,T84612A,"Infection and inflammatory reaction due to internal fixation device of right radius, initial encounter"
DRG00502,T84613A,"Infection and inflammatory reaction due to internal fixation device of left radius, initial encounter"
DRG00502,T84614A,"Infection and inflammatory reaction due to internal fixation device of right ulna, initial encounter"
