DRG,CM-PCS,en
DRG11605,I0981,Rheumatic heart failure
DRG11605,I110,Hypertensive heart disease with heart failure
DRG11605,I130,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease"
DRG11605,I132,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease"
DRG11605,I2101,ST elevation (STEMI) myocardial infarction involving left main coronary artery
DRG11605,I2102,ST elevation (STEMI) myocardial infarction involving left anterior descending coronary artery
DRG11605,I2109,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall
DRG11605,I2111,ST elevation (STEMI) myocardial infarction involving right coronary artery
DRG11605,I2119,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall
DRG11605,I2121,ST elevation (STEMI) myocardial infarction involving left circumflex coronary artery
DRG11605,I2129,ST elevation (STEMI) myocardial infarction involving other sites
DRG11605,I213,ST elevation (STEMI) myocardial infarction of unspecified site
DRG11605,I214,Non-ST elevation (NSTEMI) myocardial infarction
DRG11605,I220,Subsequent ST elevation (STEMI) myocardial infarction of anterior wall
DRG11605,I221,Subsequent ST elevation (STEMI) myocardial infarction of inferior wall
DRG11605,I222,Subsequent non-ST elevation (NSTEMI) myocardial infarction
DRG11605,I228,Subsequent ST elevation (STEMI) myocardial infarction of other sites
DRG11605,I229,Subsequent ST elevation (STEMI) myocardial infarction of unspecified site
DRG11605,I501,Left ventricular failure
DRG11605,I5020,Unspecified systolic (congestive) heart failure
DRG11605,I5021,Acute systolic (congestive) heart failure
DRG11605,I5022,Chronic systolic (congestive) heart failure
DRG11605,I5023,Acute on chronic systolic (congestive) heart failure
DRG11605,I5030,Unspecified diastolic (congestive) heart failure
DRG11605,I5031,Acute diastolic (congestive) heart failure
DRG11605,I5032,Chronic diastolic (congestive) heart failure
DRG11605,I5033,Acute on chronic diastolic (congestive) heart failure
DRG11605,I5040,Unspecified combined systolic (congestive) and diastolic (congestive) heart failure
DRG11605,I5041,Acute combined systolic (congestive) and diastolic (congestive) heart failure
DRG11605,I5042,Chronic combined systolic (congestive) and diastolic (congestive) heart failure
DRG11605,I5043,Acute on chronic combined systolic (congestive) and diastolic (congestive) heart failure
DRG11605,I509,"Heart failure, unspecified"
DRG11605,R570,Cardiogenic shock
DRG11605,R579,"Shock, unspecified"
DRG11605,02H40JZ,"Insertion of Pacemaker Lead into Coronary Vein, Open Approach"
DRG11605,02H40MZ,"Insertion of Cardiac Lead into Coronary Vein, Open Approach"
DRG11605,02H43JZ,"Insertion of Pacemaker Lead into Coronary Vein, Percutaneous Approach"
DRG11605,02H43MZ,"Insertion of Cardiac Lead into Coronary Vein, Percutaneous Approach"
DRG11605,02H44JZ,"Insertion of Pacemaker Lead into Coronary Vein, Percutaneous Endoscopic Approach"
DRG11605,02H44MZ,"Insertion of Cardiac Lead into Coronary Vein, Percutaneous Endoscopic Approach"
DRG11605,02H60JZ,"Insertion of Pacemaker Lead into Right Atrium, Open Approach"
DRG11605,02H60MZ,"Insertion of Cardiac Lead into Right Atrium, Open Approach"
DRG11605,02H63JZ,"Insertion of Pacemaker Lead into Right Atrium, Percutaneous Approach"
DRG11605,02H63MZ,"Insertion of Cardiac Lead into Right Atrium, Percutaneous Approach"
DRG11605,02H64JZ,"Insertion of Pacemaker Lead into Right Atrium, Percutaneous Endoscopic Approach"
DRG11605,02H64MZ,"Insertion of Cardiac Lead into Right Atrium, Percutaneous Endoscopic Approach"
DRG11605,02H70JZ,"Insertion of Pacemaker Lead into Left Atrium, Open Approach"
DRG11605,02H70MZ,"Insertion of Cardiac Lead into Left Atrium, Open Approach"
DRG11605,02H73JZ,"Insertion of Pacemaker Lead into Left Atrium, Percutaneous Approach"
DRG11605,02H73MZ,"Insertion of Cardiac Lead into Left Atrium, Percutaneous Approach"
DRG11605,02H74JZ,"Insertion of Pacemaker Lead into Left Atrium, Percutaneous Endoscopic Approach"
DRG11605,02H74MZ,"Insertion of Cardiac Lead into Left Atrium, Percutaneous Endoscopic Approach"
DRG11605,02HK0JZ,"Insertion of Pacemaker Lead into Right Ventricle, Open Approach"
DRG11605,02HK0MZ,"Insertion of Cardiac Lead into Right Ventricle, Open Approach"
DRG11605,02HK3JZ,"Insertion of Pacemaker Lead into Right Ventricle, Percutaneous Approach"
DRG11605,02HK3MZ,"Insertion of Cardiac Lead into Right Ventricle, Percutaneous Approach"
DRG11605,02HK4JZ,"Insertion of Pacemaker Lead into Right Ventricle, Percutaneous Endoscopic Approach"
DRG11605,02HK4MZ,"Insertion of Cardiac Lead into Right Ventricle, Percutaneous Endoscopic Approach"
DRG11605,02HL0JZ,"Insertion of Pacemaker Lead into Left Ventricle, Open Approach"
DRG11605,02HL0MZ,"Insertion of Cardiac Lead into Left Ventricle, Open Approach"
DRG11605,02HL3JZ,"Insertion of Pacemaker Lead into Left Ventricle, Percutaneous Approach"
DRG11605,02HL3MZ,"Insertion of Cardiac Lead into Left Ventricle, Percutaneous Approach"
DRG11605,02HL4JZ,"Insertion of Pacemaker Lead into Left Ventricle, Percutaneous Endoscopic Approach"
DRG11605,02HL4MZ,"Insertion of Cardiac Lead into Left Ventricle, Percutaneous Endoscopic Approach"
DRG11605,02HN0JZ,"Insertion of Pacemaker Lead into Pericardium, Open Approach"
DRG11605,02HN0MZ,"Insertion of Cardiac Lead into Pericardium, Open Approach"
DRG11605,02HN3JZ,"Insertion of Pacemaker Lead into Pericardium, Percutaneous Approach"
DRG11605,02HN3MZ,"Insertion of Cardiac Lead into Pericardium, Percutaneous Approach"
DRG11605,02HN4JZ,"Insertion of Pacemaker Lead into Pericardium, Percutaneous Endoscopic Approach"
DRG11605,02HN4MZ,"Insertion of Cardiac Lead into Pericardium, Percutaneous Endoscopic Approach"
DRG11605,0JH604Z,"Insertion of Pacemaker, Single Chamber into Chest Subcutaneous Tissue and Fascia, Open Approach"
DRG11605,0JH605Z,"Insertion of Pacemaker, Single Chamber Rate Responsive into Chest Subcutaneous Tissue and Fascia, Open Approach"
DRG11605,0JH606Z,"Insertion of Pacemaker, Dual Chamber into Chest Subcutaneous Tissue and Fascia, Open Approach"
DRG11605,0JH607Z,"Insertion of Cardiac Resynchronization Pacemaker Pulse Generator into Chest Subcutaneous Tissue and Fascia, Open Approach"
DRG11605,0JH634Z,"Insertion of Pacemaker, Single Chamber into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG11605,0JH635Z,"Insertion of Pacemaker, Single Chamber Rate Responsive into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG11605,0JH636Z,"Insertion of Pacemaker, Dual Chamber into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG11605,0JH637Z,"Insertion of Cardiac Resynchronization Pacemaker Pulse Generator into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG11605,0JH804Z,"Insertion of Pacemaker, Single Chamber into Abdomen Subcutaneous Tissue and Fascia, Open Approach"
DRG11605,0JH805Z,"Insertion of Pacemaker, Single Chamber Rate Responsive into Abdomen Subcutaneous Tissue and Fascia, Open Approach"
DRG11605,0JH806Z,"Insertion of Pacemaker, Dual Chamber into Abdomen Subcutaneous Tissue and Fascia, Open Approach"
DRG11605,0JH807Z,"Insertion of Cardiac Resynchronization Pacemaker Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach"
DRG11605,0JH834Z,"Insertion of Pacemaker, Single Chamber into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG11605,0JH835Z,"Insertion of Pacemaker, Single Chamber Rate Responsive into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG11605,0JH836Z,"Insertion of Pacemaker, Dual Chamber into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG11605,0JH837Z,"Insertion of Cardiac Resynchronization Pacemaker Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG11605,0JPT0PZ,"Removal of Cardiac Rhythm Related Device from Trunk Subcutaneous Tissue and Fascia, Open Approach"
DRG11605,0JPT3PZ,"Removal of Cardiac Rhythm Related Device from Trunk Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG11605,02553ZZ,"Destruction of Atrial Septum, Percutaneous Approach"
DRG11605,02554ZZ,"Destruction of Atrial Septum, Percutaneous Endoscopic Approach"
DRG11605,02563ZZ,"Destruction of Right Atrium, Percutaneous Approach"
DRG11605,02573ZZ,"Destruction of Left Atrium, Percutaneous Approach"
