DRG,CM-PCS,en
DRG05101,0C580ZZ,"Destruction of Right Parotid Gland, Open Approach"
DRG05101,0C583ZZ,"Destruction of Right Parotid Gland, Percutaneous Approach"
DRG05101,0C590ZZ,"Destruction of Left Parotid Gland, Open Approach"
DRG05101,0C593ZZ,"Destruction of Left Parotid Gland, Percutaneous Approach"
DRG05101,0C5B0ZZ,"Destruction of Right Parotid Duct, Open Approach"
DRG05101,0C5B3ZZ,"Destruction of Right Parotid Duct, Percutaneous Approach"
DRG05101,0C5C0ZZ,"Destruction of Left Parotid Duct, Open Approach"
DRG05101,0C5C3ZZ,"Destruction of Left Parotid Duct, Percutaneous Approach"
DRG05101,0C5D0ZZ,"Destruction of Right Sublingual Gland, Open Approach"
DRG05101,0C5D3ZZ,"Destruction of Right Sublingual Gland, Percutaneous Approach"
DRG05101,0C5F0ZZ,"Destruction of Left Sublingual Gland, Open Approach"
DRG05101,0C5F3ZZ,"Destruction of Left Sublingual Gland, Percutaneous Approach"
DRG05101,0C5G0ZZ,"Destruction of Right Submaxillary Gland, Open Approach"
DRG05101,0C5G3ZZ,"Destruction of Right Submaxillary Gland, Percutaneous Approach"
DRG05101,0C5H0ZZ,"Destruction of Left Submaxillary Gland, Open Approach"
DRG05101,0C5H3ZZ,"Destruction of Left Submaxillary Gland, Percutaneous Approach"
DRG05101,0C5J0ZZ,"Destruction of Minor Salivary Gland, Open Approach"
DRG05101,0C5J3ZZ,"Destruction of Minor Salivary Gland, Percutaneous Approach"
DRG05101,0C980ZX,"Drainage of Right Parotid Gland, Open Approach, Diagnostic"
DRG05101,0C980ZZ,"Drainage of Right Parotid Gland, Open Approach"
DRG05101,0C983ZZ,"Drainage of Right Parotid Gland, Percutaneous Approach"
DRG05101,0C990ZX,"Drainage of Left Parotid Gland, Open Approach, Diagnostic"
DRG05101,0C990ZZ,"Drainage of Left Parotid Gland, Open Approach"
DRG05101,0C993ZZ,"Drainage of Left Parotid Gland, Percutaneous Approach"
DRG05101,0C9B0ZX,"Drainage of Right Parotid Duct, Open Approach, Diagnostic"
DRG05101,0C9B0ZZ,"Drainage of Right Parotid Duct, Open Approach"
DRG05101,0C9B3ZZ,"Drainage of Right Parotid Duct, Percutaneous Approach"
DRG05101,0C9C0ZX,"Drainage of Left Parotid Duct, Open Approach, Diagnostic"
DRG05101,0C9C0ZZ,"Drainage of Left Parotid Duct, Open Approach"
DRG05101,0C9C3ZZ,"Drainage of Left Parotid Duct, Percutaneous Approach"
DRG05101,0C9D0ZX,"Drainage of Right Sublingual Gland, Open Approach, Diagnostic"
DRG05101,0C9D0ZZ,"Drainage of Right Sublingual Gland, Open Approach"
DRG05101,0C9D3ZZ,"Drainage of Right Sublingual Gland, Percutaneous Approach"
DRG05101,0C9F0ZX,"Drainage of Left Sublingual Gland, Open Approach, Diagnostic"
DRG05101,0C9F0ZZ,"Drainage of Left Sublingual Gland, Open Approach"
DRG05101,0C9F3ZZ,"Drainage of Left Sublingual Gland, Percutaneous Approach"
DRG05101,0C9G0ZX,"Drainage of Right Submaxillary Gland, Open Approach, Diagnostic"
DRG05101,0C9G0ZZ,"Drainage of Right Submaxillary Gland, Open Approach"
DRG05101,0C9G3ZZ,"Drainage of Right Submaxillary Gland, Percutaneous Approach"
DRG05101,0C9H0ZX,"Drainage of Left Submaxillary Gland, Open Approach, Diagnostic"
DRG05101,0C9H0ZZ,"Drainage of Left Submaxillary Gland, Open Approach"
DRG05101,0C9H3ZZ,"Drainage of Left Submaxillary Gland, Percutaneous Approach"
DRG05101,0C9J0ZX,"Drainage of Minor Salivary Gland, Open Approach, Diagnostic"
DRG05101,0C9J0ZZ,"Drainage of Minor Salivary Gland, Open Approach"
DRG05101,0C9J3ZZ,"Drainage of Minor Salivary Gland, Percutaneous Approach"
DRG05101,0CB80ZX,"Excision of Right Parotid Gland, Open Approach, Diagnostic"
DRG05101,0CB90ZX,"Excision of Left Parotid Gland, Open Approach, Diagnostic"
DRG05101,0CBB0ZX,"Excision of Right Parotid Duct, Open Approach, Diagnostic"
DRG05101,0CBC0ZX,"Excision of Left Parotid Duct, Open Approach, Diagnostic"
DRG05101,0CBD0ZX,"Excision of Right Sublingual Gland, Open Approach, Diagnostic"
DRG05101,0CBF0ZX,"Excision of Left Sublingual Gland, Open Approach, Diagnostic"
DRG05101,0CBG0ZX,"Excision of Right Submaxillary Gland, Open Approach, Diagnostic"
DRG05101,0CBH0ZX,"Excision of Left Submaxillary Gland, Open Approach, Diagnostic"
DRG05101,0CBJ0ZX,"Excision of Minor Salivary Gland, Open Approach, Diagnostic"
DRG05101,0CLB0CZ,"Occlusion of Right Parotid Duct with Extraluminal Device, Open Approach"
DRG05101,0CLB0DZ,"Occlusion of Right Parotid Duct with Intraluminal Device, Open Approach"
DRG05101,0CLB0ZZ,"Occlusion of Right Parotid Duct, Open Approach"
DRG05101,0CLB3CZ,"Occlusion of Right Parotid Duct with Extraluminal Device, Percutaneous Approach"
DRG05101,0CLB3DZ,"Occlusion of Right Parotid Duct with Intraluminal Device, Percutaneous Approach"
DRG05101,0CLB3ZZ,"Occlusion of Right Parotid Duct, Percutaneous Approach"
DRG05101,0CLB4CZ,"Occlusion of Right Parotid Duct with Extraluminal Device, Percutaneous Endoscopic Approach"
DRG05101,0CLB4DZ,"Occlusion of Right Parotid Duct with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG05101,0CLB4ZZ,"Occlusion of Right Parotid Duct, Percutaneous Endoscopic Approach"
DRG05101,0CLB7DZ,"Occlusion of Right Parotid Duct with Intraluminal Device, Via Natural or Artificial Opening"
DRG05101,0CLB7ZZ,"Occlusion of Right Parotid Duct, Via Natural or Artificial Opening"
DRG05101,0CLB8DZ,"Occlusion of Right Parotid Duct with Intraluminal Device, Via Natural or Artificial Opening Endoscopic"
DRG05101,0CLB8ZZ,"Occlusion of Right Parotid Duct, Via Natural or Artificial Opening Endoscopic"
DRG05101,0CLC0CZ,"Occlusion of Left Parotid Duct with Extraluminal Device, Open Approach"
DRG05101,0CLC0DZ,"Occlusion of Left Parotid Duct with Intraluminal Device, Open Approach"
DRG05101,0CLC0ZZ,"Occlusion of Left Parotid Duct, Open Approach"
DRG05101,0CLC3CZ,"Occlusion of Left Parotid Duct with Extraluminal Device, Percutaneous Approach"
DRG05101,0CLC3DZ,"Occlusion of Left Parotid Duct with Intraluminal Device, Percutaneous Approach"
DRG05101,0CLC3ZZ,"Occlusion of Left Parotid Duct, Percutaneous Approach"
DRG05101,0CLC4CZ,"Occlusion of Left Parotid Duct with Extraluminal Device, Percutaneous Endoscopic Approach"
DRG05101,0CLC4DZ,"Occlusion of Left Parotid Duct with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG05101,0CLC4ZZ,"Occlusion of Left Parotid Duct, Percutaneous Endoscopic Approach"
DRG05101,0CLC7DZ,"Occlusion of Left Parotid Duct with Intraluminal Device, Via Natural or Artificial Opening"
DRG05101,0CLC7ZZ,"Occlusion of Left Parotid Duct, Via Natural or Artificial Opening"
DRG05101,0CLC8DZ,"Occlusion of Left Parotid Duct with Intraluminal Device, Via Natural or Artificial Opening Endoscopic"
DRG05101,0CLC8ZZ,"Occlusion of Left Parotid Duct, Via Natural or Artificial Opening Endoscopic"
DRG05101,0CN80ZZ,"Release Right Parotid Gland, Open Approach"
DRG05101,0CN83ZZ,"Release Right Parotid Gland, Percutaneous Approach"
DRG05101,0CN90ZZ,"Release Left Parotid Gland, Open Approach"
DRG05101,0CN93ZZ,"Release Left Parotid Gland, Percutaneous Approach"
DRG05101,0CNB0ZZ,"Release Right Parotid Duct, Open Approach"
DRG05101,0CNB3ZZ,"Release Right Parotid Duct, Percutaneous Approach"
DRG05101,0CNC0ZZ,"Release Left Parotid Duct, Open Approach"
DRG05101,0CNC3ZZ,"Release Left Parotid Duct, Percutaneous Approach"
DRG05101,0CND0ZZ,"Release Right Sublingual Gland, Open Approach"
DRG05101,0CND3ZZ,"Release Right Sublingual Gland, Percutaneous Approach"
