DRG,CM-PCS,en
DRG07501,01B30ZZ,"Excision of Brachial Plexus, Open Approach"
DRG07501,01BL0ZZ,"Excision of Thoracic Sympathetic Nerve, Open Approach"
DRG07501,025P0ZZ,"Destruction of Pulmonary Trunk, Open Approach"
DRG07501,025P3ZZ,"Destruction of Pulmonary Trunk, Percutaneous Approach"
DRG07501,025P4ZZ,"Destruction of Pulmonary Trunk, Percutaneous Endoscopic Approach"
DRG07501,025Q0ZZ,"Destruction of Right Pulmonary Artery, Open Approach"
DRG07501,025Q3ZZ,"Destruction of Right Pulmonary Artery, Percutaneous Approach"
DRG07501,025Q4ZZ,"Destruction of Right Pulmonary Artery, Percutaneous Endoscopic Approach"
DRG07501,025R0ZZ,"Destruction of Left Pulmonary Artery, Open Approach"
DRG07501,025R3ZZ,"Destruction of Left Pulmonary Artery, Percutaneous Approach"
DRG07501,025R4ZZ,"Destruction of Left Pulmonary Artery, Percutaneous Endoscopic Approach"
DRG07501,025S0ZZ,"Destruction of Right Pulmonary Vein, Open Approach"
DRG07501,025S3ZZ,"Destruction of Right Pulmonary Vein, Percutaneous Approach"
DRG07501,025S4ZZ,"Destruction of Right Pulmonary Vein, Percutaneous Endoscopic Approach"
DRG07501,025T0ZZ,"Destruction of Left Pulmonary Vein, Open Approach"
DRG07501,025T3ZZ,"Destruction of Left Pulmonary Vein, Percutaneous Approach"
DRG07501,025T4ZZ,"Destruction of Left Pulmonary Vein, Percutaneous Endoscopic Approach"
DRG07501,025V0ZZ,"Destruction of Superior Vena Cava, Open Approach"
DRG07501,025V3ZZ,"Destruction of Superior Vena Cava, Percutaneous Approach"
DRG07501,025V4ZZ,"Destruction of Superior Vena Cava, Percutaneous Endoscopic Approach"
DRG07501,025W0ZZ,"Destruction of Thoracic Aorta, Open Approach"
DRG07501,025W3ZZ,"Destruction of Thoracic Aorta, Percutaneous Approach"
DRG07501,025W4ZZ,"Destruction of Thoracic Aorta, Percutaneous Endoscopic Approach"
DRG07501,02BP0ZZ,"Excision of Pulmonary Trunk, Open Approach"
DRG07501,02BP3ZZ,"Excision of Pulmonary Trunk, Percutaneous Approach"
DRG07501,02BP4ZZ,"Excision of Pulmonary Trunk, Percutaneous Endoscopic Approach"
DRG07501,02BQ0ZZ,"Excision of Right Pulmonary Artery, Open Approach"
DRG07501,02BQ3ZZ,"Excision of Right Pulmonary Artery, Percutaneous Approach"
DRG07501,02BQ4ZZ,"Excision of Right Pulmonary Artery, Percutaneous Endoscopic Approach"
DRG07501,02BR0ZZ,"Excision of Left Pulmonary Artery, Open Approach"
DRG07501,02BR3ZZ,"Excision of Left Pulmonary Artery, Percutaneous Approach"
DRG07501,02BR4ZZ,"Excision of Left Pulmonary Artery, Percutaneous Endoscopic Approach"
DRG07501,02BS0ZZ,"Excision of Right Pulmonary Vein, Open Approach"
DRG07501,02BS3ZZ,"Excision of Right Pulmonary Vein, Percutaneous Approach"
DRG07501,02BS4ZZ,"Excision of Right Pulmonary Vein, Percutaneous Endoscopic Approach"
DRG07501,02BT0ZZ,"Excision of Left Pulmonary Vein, Open Approach"
DRG07501,02BT3ZZ,"Excision of Left Pulmonary Vein, Percutaneous Approach"
DRG07501,02BT4ZZ,"Excision of Left Pulmonary Vein, Percutaneous Endoscopic Approach"
DRG07501,02BV0ZZ,"Excision of Superior Vena Cava, Open Approach"
DRG07501,02BV3ZZ,"Excision of Superior Vena Cava, Percutaneous Approach"
DRG07501,02BV4ZZ,"Excision of Superior Vena Cava, Percutaneous Endoscopic Approach"
DRG07501,02BW3ZZ,"Excision of Thoracic Aorta, Percutaneous Approach"
DRG07501,02CP0ZZ,"Extirpation of Matter from Pulmonary Trunk, Open Approach"
DRG07501,02CP3ZZ,"Extirpation of Matter from Pulmonary Trunk, Percutaneous Approach"
DRG07501,02CP4ZZ,"Extirpation of Matter from Pulmonary Trunk, Percutaneous Endoscopic Approach"
DRG07501,02CQ0ZZ,"Extirpation of Matter from Right Pulmonary Artery, Open Approach"
DRG07501,02CQ3ZZ,"Extirpation of Matter from Right Pulmonary Artery, Percutaneous Approach"
DRG07501,02CQ4ZZ,"Extirpation of Matter from Right Pulmonary Artery, Percutaneous Endoscopic Approach"
DRG07501,02CR0ZZ,"Extirpation of Matter from Left Pulmonary Artery, Open Approach"
DRG07501,02CR3ZZ,"Extirpation of Matter from Left Pulmonary Artery, Percutaneous Approach"
DRG07501,02CR4ZZ,"Extirpation of Matter from Left Pulmonary Artery, Percutaneous Endoscopic Approach"
DRG07501,02CS0ZZ,"Extirpation of Matter from Right Pulmonary Vein, Open Approach"
