DRG,CM-PCS,en
DRG31603,I120,Hypertensive chronic kidney disease with stage 5 chronic kidney disease or end stage renal disease
DRG31603,I129+N184,"Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease; Chronic kidney disease, stage 4 (severe)"
DRG31603,I1310+N184,"Hypertensive heart and chronic kidney disease without heart failure, with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease; Chronic kidney disease, stage 4 (severe)"
DRG31603,I1311,"Hypertensive heart and chronic kidney disease without heart failure, with stage 5 chronic kidney disease, or end stage renal disease"
DRG31603,N170,Acute kidney failure with tubular necrosis
DRG31603,N171,Acute kidney failure with acute cortical necrosis
DRG31603,N172,Acute kidney failure with medullary necrosis
DRG31603,N178,Other acute kidney failure
DRG31603,N179,"Acute kidney failure, unspecified"
DRG31603,N184,"Chronic kidney disease, stage 4 (severe)"
DRG31603,N185,"Chronic kidney disease, stage 5"
DRG31603,N186,End stage renal disease
DRG31603,N189,"Chronic kidney disease, unspecified"
DRG31603,N19,Unspecified kidney failure
DRG31603,R34,Anuria and oliguria
DRG31603,T795XXA,"Traumatic anuria, initial encounter"
