DRG,CM-PCS,en
DRG18904,K631,Perforation of intestine (nontraumatic)
DRG18904,K632,Fistula of intestine
DRG18904,K633,Ulcer of intestine
DRG18904,K6381,Dieulafoy lesion of intestine
DRG18904,K9400,"Colostomy complication, unspecified"
DRG18904,K9401,Colostomy hemorrhage
DRG18904,K9402,Colostomy infection
DRG18904,K9403,Colostomy malfunction
DRG18904,K9409,Other complications of colostomy
DRG18904,K9410,"Enterostomy complication, unspecified"
DRG18904,K9411,Enterostomy hemorrhage
DRG18904,K9412,Enterostomy infection
DRG18904,K9413,Enterostomy malfunction
DRG18904,K9419,Other complications of enterostomy
DRG18904,N822,Fistula of vagina to small intestine
DRG18904,N823,Fistula of vagina to large intestine
DRG18904,N824,Other female intestinal-genital tract fistulae
