DRG,CM-PCS,en
DRG07401,A186,Tuberculosis of (inner) (middle) ear
DRG07401,A360,Pharyngeal diphtheria
DRG07401,A361,Nasopharyngeal diphtheria
DRG07401,A362,Laryngeal diphtheria
DRG07401,A665,Gangosa
DRG07401,B001,Herpesviral vesicular dermatitis
DRG07401,B3784,Candidal otitis externa
DRG07401,D104,Benign neoplasm of tonsil
DRG07401,D105,Benign neoplasm of other parts of oropharynx
DRG07401,D106,Benign neoplasm of nasopharynx
DRG07401,D107,Benign neoplasm of hypopharynx
DRG07401,D109,"Benign neoplasm of pharynx, unspecified"
DRG07401,D110,Benign neoplasm of parotid gland
DRG07401,D117,Benign neoplasm of other major salivary glands
DRG07401,D119,"Benign neoplasm of major salivary gland, unspecified"
DRG07401,D140,"Benign neoplasm of middle ear, nasal cavity and accessory sinuses"
DRG07401,D141,Benign neoplasm of larynx
DRG07401,H6000,"Abscess of external ear, unspecified ear"
DRG07401,H6001,Abscess of right external ear
DRG07401,H6002,Abscess of left external ear
DRG07401,H6003,"Abscess of external ear, bilateral"
DRG07401,H6010,"Cellulitis of external ear, unspecified ear"
DRG07401,H6011,Cellulitis of right external ear
DRG07401,H6012,Cellulitis of left external ear
DRG07401,H6013,"Cellulitis of external ear, bilateral"
DRG07401,H6020,"Malignant otitis externa, unspecified ear"
DRG07401,H6021,"Malignant otitis externa, right ear"
DRG07401,H6022,"Malignant otitis externa, left ear"
DRG07401,H6023,"Malignant otitis externa, bilateral"
DRG07401,H60311,"Diffuse otitis externa, right ear"
DRG07401,H60312,"Diffuse otitis externa, left ear"
DRG07401,H60313,"Diffuse otitis externa, bilateral"
DRG07401,H60319,"Diffuse otitis externa, unspecified ear"
DRG07401,H60321,"Hemorrhagic otitis externa, right ear"
DRG07401,H60322,"Hemorrhagic otitis externa, left ear"
DRG07401,H60323,"Hemorrhagic otitis externa, bilateral"
DRG07401,H60329,"Hemorrhagic otitis externa, unspecified ear"
DRG07401,H60331,"Swimmer's ear, right ear"
DRG07401,H60332,"Swimmer's ear, left ear"
DRG07401,H60333,"Swimmer's ear, bilateral"
DRG07401,H60339,"Swimmer's ear, unspecified ear"
DRG07401,H60391,"Other infective otitis externa, right ear"
DRG07401,H60392,"Other infective otitis externa, left ear"
DRG07401,H60393,"Other infective otitis externa, bilateral"
DRG07401,H60399,"Other infective otitis externa, unspecified ear"
DRG07401,H6040,"Cholesteatoma of external ear, unspecified ear"
DRG07401,H6041,Cholesteatoma of right external ear
DRG07401,H6042,Cholesteatoma of left external ear
DRG07401,H6043,"Cholesteatoma of external ear, bilateral"
DRG07401,H60501,"Unspecified acute noninfective otitis externa, right ear"
DRG07401,H60502,"Unspecified acute noninfective otitis externa, left ear"
DRG07401,H60503,"Unspecified acute noninfective otitis externa, bilateral"
DRG07401,H60509,"Unspecified acute noninfective otitis externa, unspecified ear"
DRG07401,H60511,"Acute actinic otitis externa, right ear"
DRG07401,H60512,"Acute actinic otitis externa, left ear"
DRG07401,H60513,"Acute actinic otitis externa, bilateral"
DRG07401,H60519,"Acute actinic otitis externa, unspecified ear"
DRG07401,H60521,"Acute chemical otitis externa, right ear"
DRG07401,H60522,"Acute chemical otitis externa, left ear"
DRG07401,H60523,"Acute chemical otitis externa, bilateral"
DRG07401,H60529,"Acute chemical otitis externa, unspecified ear"
DRG07401,H60531,"Acute contact otitis externa, right ear"
DRG07401,H60532,"Acute contact otitis externa, left ear"
DRG07401,H60533,"Acute contact otitis externa, bilateral"
DRG07401,H60539,"Acute contact otitis externa, unspecified ear"
DRG07401,H60541,"Acute eczematoid otitis externa, right ear"
DRG07401,H60542,"Acute eczematoid otitis externa, left ear"
DRG07401,H60543,"Acute eczematoid otitis externa, bilateral"
DRG07401,H60549,"Acute eczematoid otitis externa, unspecified ear"
DRG07401,H60551,"Acute reactive otitis externa, right ear"
DRG07401,H60552,"Acute reactive otitis externa, left ear"
DRG07401,H60553,"Acute reactive otitis externa, bilateral"
DRG07401,H60559,"Acute reactive otitis externa, unspecified ear"
DRG07401,H60591,"Other noninfective acute otitis externa, right ear"
DRG07401,H60592,"Other noninfective acute otitis externa, left ear"
DRG07401,H60593,"Other noninfective acute otitis externa, bilateral"
