DRG,CM-PCS,en
DRG00052,0CR207Z,"Replacement of Hard Palate with Autologous Tissue Substitute, Open Approach"
DRG00052,0CR20JZ,"Replacement of Hard Palate with Synthetic Substitute, Open Approach"
DRG00052,0CR20KZ,"Replacement of Hard Palate with Nonautologous Tissue Substitute, Open Approach"
DRG00052,0CR237Z,"Replacement of Hard Palate with Autologous Tissue Substitute, Percutaneous Approach"
DRG00052,0CR23JZ,"Replacement of Hard Palate with Synthetic Substitute, Percutaneous Approach"
DRG00052,0CR23KZ,"Replacement of Hard Palate with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG00052,0CR2X7Z,"Replacement of Hard Palate with Autologous Tissue Substitute, External Approach"
DRG00052,0CR2XJZ,"Replacement of Hard Palate with Synthetic Substitute, External Approach"
DRG00052,0CR2XKZ,"Replacement of Hard Palate with Nonautologous Tissue Substitute, External Approach"
DRG00052,0CR307Z,"Replacement of Soft Palate with Autologous Tissue Substitute, Open Approach"
DRG00052,0CR30JZ,"Replacement of Soft Palate with Synthetic Substitute, Open Approach"
DRG00052,0CR30KZ,"Replacement of Soft Palate with Nonautologous Tissue Substitute, Open Approach"
DRG00052,0CR337Z,"Replacement of Soft Palate with Autologous Tissue Substitute, Percutaneous Approach"
DRG00052,0CR33JZ,"Replacement of Soft Palate with Synthetic Substitute, Percutaneous Approach"
DRG00052,0CR33KZ,"Replacement of Soft Palate with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG00052,0CR3X7Z,"Replacement of Soft Palate with Autologous Tissue Substitute, External Approach"
DRG00052,0CR3XJZ,"Replacement of Soft Palate with Synthetic Substitute, External Approach"
DRG00052,0CR3XKZ,"Replacement of Soft Palate with Nonautologous Tissue Substitute, External Approach"
DRG00052,0CS20ZZ,"Reposition Hard Palate, Open Approach"
DRG00052,0CS2XZZ,"Reposition Hard Palate, External Approach"
DRG00052,0CS30ZZ,"Reposition Soft Palate, Open Approach"
DRG00052,0CS3XZZ,"Reposition Soft Palate, External Approach"
DRG00052,0CU207Z,"Supplement Hard Palate with Autologous Tissue Substitute, Open Approach"
DRG00052,0CU20JZ,"Supplement Hard Palate with Synthetic Substitute, Open Approach"
DRG00052,0CU20KZ,"Supplement Hard Palate with Nonautologous Tissue Substitute, Open Approach"
DRG00052,0CU237Z,"Supplement Hard Palate with Autologous Tissue Substitute, Percutaneous Approach"
DRG00052,0CU23JZ,"Supplement Hard Palate with Synthetic Substitute, Percutaneous Approach"
DRG00052,0CU23KZ,"Supplement Hard Palate with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG00052,0CU2X7Z,"Supplement Hard Palate with Autologous Tissue Substitute, External Approach"
DRG00052,0CU2XJZ,"Supplement Hard Palate with Synthetic Substitute, External Approach"
DRG00052,0CU2XKZ,"Supplement Hard Palate with Nonautologous Tissue Substitute, External Approach"
DRG00052,0CU307Z,"Supplement Soft Palate with Autologous Tissue Substitute, Open Approach"
DRG00052,0CU30JZ,"Supplement Soft Palate with Synthetic Substitute, Open Approach"
DRG00052,0CU30KZ,"Supplement Soft Palate with Nonautologous Tissue Substitute, Open Approach"
DRG00052,0CU337Z,"Supplement Soft Palate with Autologous Tissue Substitute, Percutaneous Approach"
DRG00052,0CU33JZ,"Supplement Soft Palate with Synthetic Substitute, Percutaneous Approach"
DRG00052,0CU33KZ,"Supplement Soft Palate with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG00052,0CU3X7Z,"Supplement Soft Palate with Autologous Tissue Substitute, External Approach"
DRG00052,0CU3XJZ,"Supplement Soft Palate with Synthetic Substitute, External Approach"
DRG00052,0CU3XKZ,"Supplement Soft Palate with Nonautologous Tissue Substitute, External Approach"
