DRG,CM-PCS,en
DRG20208,K7010,Alcoholic hepatitis without ascites
DRG20208,K7011,Alcoholic hepatitis with ascites
DRG20208,K702,Alcoholic fibrosis and sclerosis of liver
DRG20208,K7030,Alcoholic cirrhosis of liver without ascites
DRG20208,K7031,Alcoholic cirrhosis of liver with ascites
DRG20208,K7040,Alcoholic hepatic failure without coma
DRG20208,K7041,Alcoholic hepatic failure with coma
DRG20208,K709,"Alcoholic liver disease, unspecified"
DRG20208,K740,Hepatic fibrosis
DRG20208,K741,Hepatic sclerosis
DRG20208,K742,Hepatic fibrosis with hepatic sclerosis
DRG20208,K743,Primary biliary cirrhosis
DRG20208,K744,Secondary biliary cirrhosis
DRG20208,K745,"Biliary cirrhosis, unspecified"
DRG20208,K7460,Unspecified cirrhosis of liver
DRG20208,K7469,Other cirrhosis of liver
DRG20208,J9600,"Acute respiratory failure, unspecified whether with hypoxia or hypercapnia"
DRG20208,J9601,Acute respiratory failure with hypoxia
DRG20208,J9602,Acute respiratory failure with hypercapnia
DRG20208,J9690,"Respiratory failure, unspecified, unspecified whether with hypoxia or hypercapnia"
DRG20208,J9691,"Respiratory failure, unspecified with hypoxia"
DRG20208,J9692,"Respiratory failure, unspecified with hypercapnia"
