,DRG,CM-PCS,en
10586,DRG18803,S36408A,"Unspecified injury of other part of small intestine, initial encounter"
10587,DRG18803,S36418A,"Primary blast injury of other part of small intestine, initial encounter"
10588,DRG18803,S36428A,"Contusion of other part of small intestine, initial encounter"
10589,DRG18803,S36438A,"Laceration of other part of small intestine, initial encounter"
10590,DRG18803,S36498A,"Other injury of other part of small intestine, initial encounter"
10591,DRG18803,S36500A,"Unspecified injury of ascending [right] colon, initial encounter"
10592,DRG18803,S36501A,"Unspecified injury of transverse colon, initial encounter"
10593,DRG18803,S36502A,"Unspecified injury of descending [left] colon, initial encounter"
10594,DRG18803,S36503A,"Unspecified injury of sigmoid colon, initial encounter"
10595,DRG18803,S36508A,"Unspecified injury of other part of colon, initial encounter"
10596,DRG18803,S36509A,"Unspecified injury of unspecified part of colon, initial encounter"
10597,DRG18803,S36510A,"Primary blast injury of ascending [right] colon, initial encounter"
10598,DRG18803,S36511A,"Primary blast injury of transverse colon, initial encounter"
10599,DRG18803,S36512A,"Primary blast injury of descending [left] colon, initial encounter"
10600,DRG18803,S36513A,"Primary blast injury of sigmoid colon, initial encounter"
10601,DRG18803,S36518A,"Primary blast injury of other part of colon, initial encounter"
10602,DRG18803,S36519A,"Primary blast injury of unspecified part of colon, initial encounter"
10603,DRG18803,S36520A,"Contusion of ascending [right] colon, initial encounter"
10604,DRG18803,S36521A,"Contusion of transverse colon, initial encounter"
10605,DRG18803,S36522A,"Contusion of descending [left] colon, initial encounter"
10606,DRG18803,S36523A,"Contusion of sigmoid colon, initial encounter"
10607,DRG18803,S36528A,"Contusion of other part of colon, initial encounter"
10608,DRG18803,S36529A,"Contusion of unspecified part of colon, initial encounter"
10609,DRG18803,S36530A,"Laceration of ascending [right] colon, initial encounter"
10610,DRG18803,S36531A,"Laceration of transverse colon, initial encounter"
10611,DRG18803,S36532A,"Laceration of descending [left] colon, initial encounter"
10612,DRG18803,S36533A,"Laceration of sigmoid colon, initial encounter"
10613,DRG18803,S36538A,"Laceration of other part of colon, initial encounter"
10614,DRG18803,S36539A,"Laceration of unspecified part of colon, initial encounter"
10615,DRG18803,S36590A,"Other injury of ascending [right] colon, initial encounter"
10616,DRG18803,S36591A,"Other injury of transverse colon, initial encounter"
10617,DRG18803,S36592A,"Other injury of descending [left] colon, initial encounter"
10618,DRG18803,S36593A,"Other injury of sigmoid colon, initial encounter"
10619,DRG18803,S36598A,"Other injury of other part of colon, initial encounter"
10620,DRG18803,S36599A,"Other injury of unspecified part of colon, initial encounter"
10621,DRG18803,S3660XA,"Unspecified injury of rectum, initial encounter"
10622,DRG18803,S3661XA,"Primary blast injury of rectum, initial encounter"
10623,DRG18803,S3662XA,"Contusion of rectum, initial encounter"
10624,DRG18803,S3663XA,"Laceration of rectum, initial encounter"
10625,DRG18803,S3669XA,"Other injury of rectum, initial encounter"
