,DRG,CM-PCS,en
47138,DRG24101,M320,Drug-induced systemic lupus erythematosus
47139,DRG24101,M3211,Endocarditis in systemic lupus erythematosus
47140,DRG24101,M3210,"Systemic lupus erythematosus, organ or system involvement unspecified"
47141,DRG24101,M3212,Pericarditis in systemic lupus erythematosus
47142,DRG24101,M3213,Lung involvement in systemic lupus erythematosus
47143,DRG24101,M3214,Glomerular disease in systemic lupus erythematosus
47144,DRG24101,M3215,Tubulo-interstitial nephropathy in systemic lupus erythematosus
47145,DRG24101,M3219,Other organ or system involvement in systemic lupus erythematosus
47146,DRG24101,M328,Other forms of systemic lupus erythematosus
47147,DRG24101,M329,"Systemic lupus erythematosus, unspecified"
