DRG,CM-PCS,en
DRG01705,G9340,"Encephalopathy, unspecified"
DRG01705,G9341,Metabolic encephalopathy
DRG01705,G9349,Other encephalopathy
DRG01705,G9381,Temporal sclerosis
DRG01705,G9382,Brain death
DRG01705,G9389,Other specified disorders of brain
DRG01705,G939,"Disorder of brain, unspecified"
DRG01705,G968,Other specified disorders of central nervous system
DRG01705,G969,"Disorder of central nervous system, unspecified"
DRG01705,G980,"Neurogenic arthritis, not elsewhere classified"
DRG01705,G988,Other disorders of nervous system
DRG01705,I6783,Posterior reversible encephalopathy syndrome
