DRG,CM-PCS,en
DRG31106,0T5B7ZZ,"Destruction of Bladder, Via Natural or Artificial Opening"
DRG31106,0T5B8ZZ,"Destruction of Bladder, Via Natural or Artificial Opening Endoscopic"
DRG31106,0T5C7ZZ,"Destruction of Bladder Neck, Via Natural or Artificial Opening"
DRG31106,0T5C8ZZ,"Destruction of Bladder Neck, Via Natural or Artificial Opening Endoscopic"
DRG31106,0T7D7ZZ,"Dilation of Urethra, Via Natural or Artificial Opening"
DRG31106,0T7D8ZZ,"Dilation of Urethra, Via Natural or Artificial Opening Endoscopic"
DRG31106,0T9B3ZX,"Drainage of Bladder, Percutaneous Approach, Diagnostic"
DRG31106,0T9B4ZX,"Drainage of Bladder, Percutaneous Endoscopic Approach, Diagnostic"
DRG31106,0T9B7ZX,"Drainage of Bladder, Via Natural or Artificial Opening, Diagnostic"
DRG31106,0T9B8ZX,"Drainage of Bladder, Via Natural or Artificial Opening Endoscopic, Diagnostic"
DRG31106,0T9C3ZX,"Drainage of Bladder Neck, Percutaneous Approach, Diagnostic"
DRG31106,0T9C4ZX,"Drainage of Bladder Neck, Percutaneous Endoscopic Approach, Diagnostic"
DRG31106,0T9C7ZX,"Drainage of Bladder Neck, Via Natural or Artificial Opening, Diagnostic"
DRG31106,0T9C8ZX,"Drainage of Bladder Neck, Via Natural or Artificial Opening Endoscopic, Diagnostic"
DRG31106,0TBB3ZX,"Excision of Bladder, Percutaneous Approach, Diagnostic"
DRG31106,0TBB4ZX,"Excision of Bladder, Percutaneous Endoscopic Approach, Diagnostic"
DRG31106,0TBB7ZX,"Excision of Bladder, Via Natural or Artificial Opening, Diagnostic"
DRG31106,0TBB7ZZ,"Excision of Bladder, Via Natural or Artificial Opening"
DRG31106,0TBB8ZX,"Excision of Bladder, Via Natural or Artificial Opening Endoscopic, Diagnostic"
DRG31106,0TBB8ZZ,"Excision of Bladder, Via Natural or Artificial Opening Endoscopic"
DRG31106,0TBC3ZX,"Excision of Bladder Neck, Percutaneous Approach, Diagnostic"
DRG31106,0TBC4ZX,"Excision of Bladder Neck, Percutaneous Endoscopic Approach, Diagnostic"
DRG31106,0TBC7ZX,"Excision of Bladder Neck, Via Natural or Artificial Opening, Diagnostic"
DRG31106,0TBC7ZZ,"Excision of Bladder Neck, Via Natural or Artificial Opening"
DRG31106,0TBC8ZX,"Excision of Bladder Neck, Via Natural or Artificial Opening Endoscopic, Diagnostic"
DRG31106,0TBC8ZZ,"Excision of Bladder Neck, Via Natural or Artificial Opening Endoscopic"
DRG31106,0TNB7ZZ,"Release Bladder, Via Natural or Artificial Opening"
DRG31106,0TNB8ZZ,"Release Bladder, Via Natural or Artificial Opening Endoscopic"
DRG31106,0TNC7ZZ,"Release Bladder Neck, Via Natural or Artificial Opening"
DRG31106,0TNC8ZZ,"Release Bladder Neck, Via Natural or Artificial Opening Endoscopic"
DRG31106,0V900ZX,"Drainage of Prostate, Open Approach, Diagnostic"
DRG31106,0VB00ZX,"Excision of Prostate, Open Approach, Diagnostic"
DRG31106,0TF3XZZ,"Fragmentation in Right Kidney Pelvis, External Approach"
DRG31106,0TF4XZZ,"Fragmentation in Left Kidney Pelvis, External Approach"
DRG31106,0TF6XZZ,"Fragmentation in Right Ureter, External Approach"
DRG31106,0TF7XZZ,"Fragmentation in Left Ureter, External Approach"
DRG31106,0TFBXZZ,"Fragmentation in Bladder, External Approach"
DRG31106,0TFCXZZ,"Fragmentation in Bladder Neck, External Approach"
DRG31106,0WFRXZZ,"Fragmentation in Genitourinary Tract, External Approach"
