DRG,CM-PCS,en
DRG13001,I711,"Thoracic aortic aneurysm, ruptured"
DRG13001,I712,"Thoracic aortic aneurysm, without rupture"
DRG13001,I713,"Abdominal aortic aneurysm, ruptured"
DRG13001,I714,"Abdominal aortic aneurysm, without rupture"
DRG13001,I715,"Thoracoabdominal aortic aneurysm, ruptured"
DRG13001,I716,"Thoracoabdominal aortic aneurysm, without rupture"
DRG13001,I718,"Aortic aneurysm of unspecified site, ruptured"
DRG13001,I719,"Aortic aneurysm of unspecified site, without rupture"
DRG13001,I720,Aneurysm of carotid artery
DRG13001,I7771,Dissection of carotid artery
DRG13001,I77819,"Aortic ectasia, unspecified site"
