DRG,CM-PCS,en
DRG08104,A202,Pneumonic plague
DRG08104,A212,Pulmonary tularemia
DRG08104,A221,Pulmonary anthrax
DRG08104,B371,Pulmonary candidiasis
DRG08104,B380,Acute pulmonary coccidioidomycosis
DRG08104,B381,Chronic pulmonary coccidioidomycosis
DRG08104,B382,"Pulmonary coccidioidomycosis, unspecified"
DRG08104,B390,Acute pulmonary histoplasmosis capsulati
DRG08104,B391,Chronic pulmonary histoplasmosis capsulati
DRG08104,B392,"Pulmonary histoplasmosis capsulati, unspecified"
DRG08104,B583,Pulmonary toxoplasmosis
DRG08104,B59,Pneumocystosis
DRG08104,B664,Paragonimiasis
DRG08104,B671,Echinococcus granulosus infection of lung
DRG08104,J690,Pneumonitis due to inhalation of food and vomit
DRG08104,J691,Pneumonitis due to inhalation of oils and essences
DRG08104,J698,Pneumonitis due to inhalation of other solids and liquids
