DRG,CM-PCS,en
DRG50801,T2030XA,"Burn of third degree of head, face, and neck, unspecified site, initial encounter"
DRG50801,T20311A,"Burn of third degree of right ear [any part, except ear drum], initial encounter"
DRG50801,T20312A,"Burn of third degree of left ear [any part, except ear drum], initial encounter"
DRG50801,T20319A,"Burn of third degree of unspecified ear [any part, except ear drum], initial encounter"
DRG50801,T2032XA,"Burn of third degree of lip(s), initial encounter"
DRG50801,T2033XA,"Burn of third degree of chin, initial encounter"
DRG50801,T2034XA,"Burn of third degree of nose (septum), initial encounter"
DRG50801,T2035XA,"Burn of third degree of scalp [any part], initial encounter"
DRG50801,T2036XA,"Burn of third degree of forehead and cheek, initial encounter"
DRG50801,T2037XA,"Burn of third degree of neck, initial encounter"
DRG50801,T2039XA,"Burn of third degree of multiple sites of head, face, and neck, initial encounter"
DRG50801,T2070XA,"Corrosion of third degree of head, face, and neck, unspecified site, initial encounter"
DRG50801,T20711A,"Corrosion of third degree of right ear [any part, except ear drum], initial encounter"
DRG50801,T20712A,"Corrosion of third degree of left ear [any part, except ear drum], initial encounter"
DRG50801,T20719A,"Corrosion of third degree of unspecified ear [any part, except ear drum], initial encounter"
DRG50801,T2072XA,"Corrosion of third degree of lip(s), initial encounter"
DRG50801,T2073XA,"Corrosion of third degree of chin, initial encounter"
DRG50801,T2074XA,"Corrosion of third degree of nose (septum), initial encounter"
DRG50801,T2075XA,"Corrosion of third degree of scalp [any part], initial encounter"
DRG50801,T2076XA,"Corrosion of third degree of forehead and cheek, initial encounter"
DRG50801,T2077XA,"Corrosion of third degree of neck, initial encounter"
DRG50801,T2079XA,"Corrosion of third degree of multiple sites of head, face, and neck, initial encounter"
DRG50801,T2136XA,"Burn of third degree of male genital region, initial encounter"
DRG50801,T2137XA,"Burn of third degree of female genital region, initial encounter"
DRG50801,T2139XA,"Burn of third degree of other site of trunk, initial encounter"
DRG50801,T2176XA,"Corrosion of third degree of male genital region, initial encounter"
DRG50801,T2177XA,"Corrosion of third degree of female genital region, initial encounter"
DRG50801,T2179XA,"Corrosion of third degree of other site of trunk, initial encounter"
DRG50801,T23301A,"Burn of third degree of right hand, unspecified site, initial encounter"
DRG50801,T23302A,"Burn of third degree of left hand, unspecified site, initial encounter"
DRG50801,T23309A,"Burn of third degree of unspecified hand, unspecified site, initial encounter"
DRG50801,T23311A,"Burn of third degree of right thumb (nail), initial encounter"
DRG50801,T23312A,"Burn of third degree of left thumb (nail), initial encounter"
DRG50801,T23319A,"Burn of third degree of unspecified thumb (nail), initial encounter"
DRG50801,T23321A,"Burn of third degree of single right finger (nail) except thumb, initial encounter"
DRG50801,T23322A,"Burn of third degree of single left finger (nail) except thumb, initial encounter"
DRG50801,T23329A,"Burn of third degree of unspecified single finger (nail) except thumb, initial encounter"
DRG50801,T23331A,"Burn of third degree of multiple right fingers (nail), not including thumb, initial encounter"
DRG50801,T23332A,"Burn of third degree of multiple left fingers (nail), not including thumb, initial encounter"
DRG50801,T23339A,"Burn of third degree of unspecified multiple fingers (nail), not including thumb, initial encounter"
DRG50801,T23341A,"Burn of third degree of multiple right fingers (nail), including thumb, initial encounter"
DRG50801,T23342A,"Burn of third degree of multiple left fingers (nail), including thumb, initial encounter"
DRG50801,T23349A,"Burn of third degree of unspecified multiple fingers (nail), including thumb, initial encounter"
DRG50801,T23351A,"Burn of third degree of right palm, initial encounter"
DRG50801,T23352A,"Burn of third degree of left palm, initial encounter"
DRG50801,T23359A,"Burn of third degree of unspecified palm, initial encounter"
DRG50801,T23361A,"Burn of third degree of back of right hand, initial encounter"
DRG50801,T23362A,"Burn of third degree of back of left hand, initial encounter"
DRG50801,T23369A,"Burn of third degree of back of unspecified hand, initial encounter"
DRG50801,T23371A,"Burn of third degree of right wrist, initial encounter"
DRG50801,T23372A,"Burn of third degree of left wrist, initial encounter"
DRG50801,T23379A,"Burn of third degree of unspecified wrist, initial encounter"
DRG50801,T23391A,"Burn of third degree of multiple sites of right wrist and hand, initial encounter"
DRG50801,T23392A,"Burn of third degree of multiple sites of left wrist and hand, initial encounter"
