,DRG,CM-PCS,en
24718,DRG29901,C965,Multifocal and unisystemic Langerhans-cell histiocytosis
24719,DRG29901,C966,Unifocal Langerhans-cell histiocytosis
24720,DRG29901,D813,Adenosine deaminase [ADA] deficiency
24721,DRG29901,D815,Purine nucleoside phosphorylase [PNP] deficiency
24722,DRG29901,D81810,Biotinidase deficiency
24723,DRG29901,D841,Defects in the complement system
24724,DRG29901,E700,Classical phenylketonuria
24725,DRG29901,E701,Other hyperphenylalaninemias
24726,DRG29901,E7020,"Disorder of tyrosine metabolism, unspecified"
24727,DRG29901,E7021,Tyrosinemia
24728,DRG29901,E7029,Other disorders of tyrosine metabolism
24729,DRG29901,E7030,"Albinism, unspecified"
24730,DRG29901,E70310,X-linked ocular albinism
24731,DRG29901,E70311,Autosomal recessive ocular albinism
24732,DRG29901,E70318,Other ocular albinism
24733,DRG29901,E70319,"Ocular albinism, unspecified"
24734,DRG29901,E70320,Tyrosinase negative oculocutaneous albinism
24735,DRG29901,E70321,Tyrosinase positive oculocutaneous albinism
24736,DRG29901,E70328,Other oculocutaneous albinism
24737,DRG29901,E70329,"Oculocutaneous albinism, unspecified"
24738,DRG29901,E70330,Chediak-Higashi syndrome
24739,DRG29901,E70331,Hermansky-Pudlak syndrome
24740,DRG29901,E70338,Other albinism with hematologic abnormality
24741,DRG29901,E70339,"Albinism with hematologic abnormality, unspecified"
24742,DRG29901,E7039,Other specified albinism
24743,DRG29901,E7040,"Disorders of histidine metabolism, unspecified"
24744,DRG29901,E7041,Histidinemia
24745,DRG29901,E7049,Other disorders of histidine metabolism
24746,DRG29901,E705,Disorders of tryptophan metabolism
24747,DRG29901,E708,Other disorders of aromatic amino-acid metabolism
24748,DRG29901,E709,"Disorder of aromatic amino-acid metabolism, unspecified"
24749,DRG29901,E710,Maple-syrup-urine disease
24750,DRG29901,E71110,Isovaleric acidemia
24751,DRG29901,E71111,3-methylglutaconic aciduria
24752,DRG29901,E71118,Other branched-chain organic acidurias
24753,DRG29901,E71120,Methylmalonic acidemia
24754,DRG29901,E71121,Propionic acidemia
24755,DRG29901,E71128,Other disorders of propionate metabolism
24756,DRG29901,E7119,Other disorders of branched-chain amino-acid metabolism
24757,DRG29901,E712,"Disorder of branched-chain amino-acid metabolism, unspecified"
24758,DRG29901,E7130,"Disorder of fatty-acid metabolism, unspecified"
24759,DRG29901,E71310,Long chain/very long chain acyl CoA dehydrogenase deficiency
24760,DRG29901,E71311,Medium chain acyl CoA dehydrogenase deficiency
24761,DRG29901,E71312,Short chain acyl CoA dehydrogenase deficiency
24762,DRG29901,E71313,Glutaric aciduria type II
24763,DRG29901,E71314,Muscle carnitine palmitoyltransferase deficiency
24764,DRG29901,E71318,Other disorders of fatty-acid oxidation
24765,DRG29901,E7132,Disorders of ketone metabolism
24766,DRG29901,E7139,Other disorders of fatty-acid metabolism
24767,DRG29901,E7140,"Disorder of carnitine metabolism, unspecified"
24768,DRG29901,E7141,Primary carnitine deficiency
24769,DRG29901,E7142,Carnitine deficiency due to inborn errors of metabolism
24770,DRG29901,E7143,Iatrogenic carnitine deficiency
24771,DRG29901,E71440,Ruvalcaba-Myhre-Smith syndrome
24772,DRG29901,E71448,Other secondary carnitine deficiency
24773,DRG29901,E7150,"Peroxisomal disorder, unspecified"
24774,DRG29901,E71510,Zellweger syndrome
24775,DRG29901,E71511,Neonatal adrenoleukodystrophy
24776,DRG29901,E71518,Other disorders of peroxisome biogenesis
24777,DRG29901,E71520,Childhood cerebral X-linked adrenoleukodystrophy
24778,DRG29901,E71521,Adolescent X-linked adrenoleukodystrophy
24779,DRG29901,E71522,Adrenomyeloneuropathy
24780,DRG29901,E71528,Other X-linked adrenoleukodystrophy
24781,DRG29901,E71529,"X-linked adrenoleukodystrophy, unspecified type"
24782,DRG29901,E7153,Other group 2 peroxisomal disorders
24783,DRG29901,E71540,Rhizomelic chondrodysplasia punctata
24784,DRG29901,E71541,Zellweger-like syndrome
24785,DRG29901,E71542,Other group 3 peroxisomal disorders
24786,DRG29901,E71548,Other peroxisomal disorders
24787,DRG29901,E7200,"Disorders of amino-acid transport, unspecified"
24788,DRG29901,E7201,Cystinuria
24789,DRG29901,E7202,Hartnup's disease
24790,DRG29901,E7203,Lowe's syndrome
24791,DRG29901,E7204,Cystinosis
24792,DRG29901,E7209,Other disorders of amino-acid transport
24793,DRG29901,E7210,"Disorders of sulfur-bearing amino-acid metabolism, unspecified"
24794,DRG29901,E7211,Homocystinuria
24795,DRG29901,E7212,Methylenetetrahydrofolate reductase deficiency
24796,DRG29901,E7219,Other disorders of sulfur-bearing amino-acid metabolism
24797,DRG29901,E7220,"Disorder of urea cycle metabolism, unspecified"
24798,DRG29901,E7221,Argininemia
24799,DRG29901,E7222,Arginosuccinic aciduria
24800,DRG29901,E7223,Citrullinemia
24801,DRG29901,E7229,Other disorders of urea cycle metabolism
24802,DRG29901,E723,Disorders of lysine and hydroxylysine metabolism
24803,DRG29901,E724,Disorders of ornithine metabolism
24804,DRG29901,E7250,"Disorder of glycine metabolism, unspecified"
24805,DRG29901,E7251,Non-ketotic hyperglycinemia
24806,DRG29901,E7252,Trimethylaminuria
24807,DRG29901,E7253,Hyperoxaluria
24808,DRG29901,E7259,Other disorders of glycine metabolism
24809,DRG29901,E728,Other specified disorders of amino-acid metabolism
24810,DRG29901,E729,"Disorder of amino-acid metabolism, unspecified"
24811,DRG29901,E7400,"Glycogen storage disease, unspecified"
24812,DRG29901,E7401,von Gierke disease
24813,DRG29901,E7402,Pompe disease
24814,DRG29901,E7403,Cori disease
24815,DRG29901,E7404,McArdle disease
24816,DRG29901,E7409,Other glycogen storage disease
24817,DRG29901,E7420,"Disorders of galactose metabolism, unspecified"
24818,DRG29901,E7421,Galactosemia
24819,DRG29901,E7429,Other disorders of galactose metabolism
24820,DRG29901,E744,Disorders of pyruvate metabolism and gluconeogenesis
24821,DRG29901,E748,Other specified disorders of carbohydrate metabolism
24822,DRG29901,E749,"Disorder of carbohydrate metabolism, unspecified"
24823,DRG29901,E7521,Fabry (-Anderson) disease
24824,DRG29901,E7522,Gaucher disease
24825,DRG29901,E7523,Krabbe disease
24826,DRG29901,E75240,Niemann-Pick disease type A
24827,DRG29901,E75241,Niemann-Pick disease type B
24828,DRG29901,E75242,Niemann-Pick disease type C
24829,DRG29901,E75243,Niemann-Pick disease type D
24830,DRG29901,E75248,Other Niemann-Pick disease
24831,DRG29901,E75249,"Niemann-Pick disease, unspecified"
24832,DRG29901,E753,"Sphingolipidosis, unspecified"
24833,DRG29901,E755,Other lipid storage disorders
24834,DRG29901,E756,"Lipid storage disorder, unspecified"
