,DRG,CM-PCS,en
6556,DRG51103,T2020XA,"Burn of second degree of head, face, and neck, unspecified site, initial encounter"
6557,DRG51103,T20211A,"Burn of second degree of right ear [any part, except ear drum], initial encounter"
6558,DRG51103,T20212A,"Burn of second degree of left ear [any part, except ear drum], initial encounter"
6559,DRG51103,T20219A,"Burn of second degree of unspecified ear [any part, except ear drum], initial encounter"
6560,DRG51103,T2022XA,"Burn of second degree of lip(s), initial encounter"
6561,DRG51103,T2023XA,"Burn of second degree of chin, initial encounter"
6562,DRG51103,T2024XA,"Burn of second degree of nose (septum), initial encounter"
6563,DRG51103,T2025XA,"Burn of second degree of scalp [any part], initial encounter"
6564,DRG51103,T2026XA,"Burn of second degree of forehead and cheek, initial encounter"
6565,DRG51103,T2027XA,"Burn of second degree of neck, initial encounter"
6566,DRG51103,T2029XA,"Burn of second degree of multiple sites of head, face, and neck, initial encounter"
6567,DRG51103,T2060XA,"Corrosion of second degree of head, face, and neck, unspecified site, initial encounter"
6568,DRG51103,T20611A,"Corrosion of second degree of right ear [any part, except ear drum], initial encounter"
6569,DRG51103,T20612A,"Corrosion of second degree of left ear [any part, except ear drum], initial encounter"
6570,DRG51103,T20619A,"Corrosion of second degree of unspecified ear [any part, except ear drum], initial encounter"
6571,DRG51103,T2062XA,"Corrosion of second degree of lip(s), initial encounter"
6572,DRG51103,T2063XA,"Corrosion of second degree of chin, initial encounter"
6573,DRG51103,T2064XA,"Corrosion of second degree of nose (septum), initial encounter"
6574,DRG51103,T2065XA,"Corrosion of second degree of scalp [any part], initial encounter"
6575,DRG51103,T2066XA,"Corrosion of second degree of forehead and cheek, initial encounter"
6576,DRG51103,T2067XA,"Corrosion of second degree of neck, initial encounter"
6577,DRG51103,T2069XA,"Corrosion of second degree of multiple sites of head, face, and neck, initial encounter"
6578,DRG51103,T2120XA,"Burn of second degree of trunk, unspecified site, initial encounter"
6579,DRG51103,T2121XA,"Burn of second degree of chest wall, initial encounter"
6580,DRG51103,T2122XA,"Burn of second degree of abdominal wall, initial encounter"
6581,DRG51103,T2123XA,"Burn of second degree of upper back, initial encounter"
6582,DRG51103,T2124XA,"Burn of second degree of lower back, initial encounter"
6583,DRG51103,T2125XA,"Burn of second degree of buttock, initial encounter"
6584,DRG51103,T2126XA,"Burn of second degree of male genital region, initial encounter"
6585,DRG51103,T2127XA,"Burn of second degree of female genital region, initial encounter"
6586,DRG51103,T2129XA,"Burn of second degree of other site of trunk, initial encounter"
6587,DRG51103,T2160XA,"Corrosion of second degree of trunk, unspecified site, initial encounter"
6588,DRG51103,T2161XA,"Corrosion of second degree of chest wall, initial encounter"
6589,DRG51103,T2162XA,"Corrosion of second degree of abdominal wall, initial encounter"
6590,DRG51103,T2163XA,"Corrosion of second degree of upper back, initial encounter"
6591,DRG51103,T2164XA,"Corrosion of second degree of lower back, initial encounter"
6592,DRG51103,T2165XA,"Corrosion of second degree of buttock, initial encounter"
6593,DRG51103,T2166XA,"Corrosion of second degree of male genital region, initial encounter"
6594,DRG51103,T2167XA,"Corrosion of second degree of female genital region, initial encounter"
