,DRG,CM-PCS,en
24993,DRG10504,027F04Z,"Dilation of Aortic Valve with Drug-eluting Intraluminal Device, Open Approach"
24994,DRG10504,027F0DZ,"Dilation of Aortic Valve with Intraluminal Device, Open Approach"
24995,DRG10504,027F0ZZ,"Dilation of Aortic Valve, Open Approach"
24996,DRG10504,027G04Z,"Dilation of Mitral Valve with Drug-eluting Intraluminal Device, Open Approach"
24997,DRG10504,027G0DZ,"Dilation of Mitral Valve with Intraluminal Device, Open Approach"
24998,DRG10504,027G0ZZ,"Dilation of Mitral Valve, Open Approach"
24999,DRG10504,027H04Z,"Dilation of Pulmonary Valve with Drug-eluting Intraluminal Device, Open Approach"
25000,DRG10504,027H0DZ,"Dilation of Pulmonary Valve with Intraluminal Device, Open Approach"
25001,DRG10504,027H0ZZ,"Dilation of Pulmonary Valve, Open Approach"
25002,DRG10504,027J04Z,"Dilation of Tricuspid Valve with Drug-eluting Intraluminal Device, Open Approach"
25003,DRG10504,027J0DZ,"Dilation of Tricuspid Valve with Intraluminal Device, Open Approach"
25004,DRG10504,027J0ZZ,"Dilation of Tricuspid Valve, Open Approach"
25005,DRG10504,02NF0ZZ,"Release Aortic Valve, Open Approach"
25006,DRG10504,02NG0ZZ,"Release Mitral Valve, Open Approach"
25007,DRG10504,02NJ0ZZ,"Release Tricuspid Valve, Open Approach"
25008,DRG10504,02RF07Z,"Replacement of Aortic Valve with Autologous Tissue Substitute, Open Approach"
25009,DRG10504,02RF08Z,"Replacement of Aortic Valve with Zooplastic Tissue, Open Approach"
25010,DRG10504,02RF0JZ,"Replacement of Aortic Valve with Synthetic Substitute, Open Approach"
25011,DRG10504,02RF0KZ,"Replacement of Aortic Valve with Nonautologous Tissue Substitute, Open Approach"
25012,DRG10504,02RF37H,"Replacement of Aortic Valve with Autologous Tissue Substitute, Transapical, Percutaneous Approach"
25013,DRG10504,02RF37Z,"Replacement of Aortic Valve with Autologous Tissue Substitute, Percutaneous Approach"
25014,DRG10504,02RF38H,"Replacement of Aortic Valve with Zooplastic Tissue, Transapical, Percutaneous Approach"
25015,DRG10504,02RF38Z,"Replacement of Aortic Valve with Zooplastic Tissue, Percutaneous Approach"
25016,DRG10504,02RF3KH,"Replacement of Aortic Valve with Nonautologous Tissue Substitute, Transapical, Percutaneous Approach"
25017,DRG10504,02RF3KZ,"Replacement of Aortic Valve with Nonautologous Tissue Substitute, Percutaneous Approach"
25018,DRG10504,02RF47Z,"Replacement of Aortic Valve with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
25019,DRG10504,02RF48Z,"Replacement of Aortic Valve with Zooplastic Tissue, Percutaneous Endoscopic Approach"
25020,DRG10504,02RF4JZ,"Replacement of Aortic Valve with Synthetic Substitute, Percutaneous Endoscopic Approach"
25021,DRG10504,02RF4KZ,"Replacement of Aortic Valve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
25022,DRG10504,02RG07Z,"Replacement of Mitral Valve with Autologous Tissue Substitute, Open Approach"
25023,DRG10504,02RG08Z,"Replacement of Mitral Valve with Zooplastic Tissue, Open Approach"
25024,DRG10504,02RG0JZ,"Replacement of Mitral Valve with Synthetic Substitute, Open Approach"
25025,DRG10504,02RG0KZ,"Replacement of Mitral Valve with Nonautologous Tissue Substitute, Open Approach"
25026,DRG10504,02RG37Z,"Replacement of Mitral Valve with Autologous Tissue Substitute, Percutaneous Approach"
25027,DRG10504,02RG38Z,"Replacement of Mitral Valve with Zooplastic Tissue, Percutaneous Approach"
25028,DRG10504,02RG3JZ,"Replacement of Mitral Valve with Synthetic Substitute, Percutaneous Approach"
25029,DRG10504,02RG3KZ,"Replacement of Mitral Valve with Nonautologous Tissue Substitute, Percutaneous Approach"
25030,DRG10504,02RG47Z,"Replacement of Mitral Valve with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
25031,DRG10504,02RG48Z,"Replacement of Mitral Valve with Zooplastic Tissue, Percutaneous Endoscopic Approach"
25032,DRG10504,02RG4JZ,"Replacement of Mitral Valve with Synthetic Substitute, Percutaneous Endoscopic Approach"
25033,DRG10504,02RG4KZ,"Replacement of Mitral Valve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
25034,DRG10504,02RH07Z,"Replacement of Pulmonary Valve with Autologous Tissue Substitute, Open Approach"
25035,DRG10504,02RH08Z,"Replacement of Pulmonary Valve with Zooplastic Tissue, Open Approach"
25036,DRG10504,02RH0JZ,"Replacement of Pulmonary Valve with Synthetic Substitute, Open Approach"
25037,DRG10504,02RH0KZ,"Replacement of Pulmonary Valve with Nonautologous Tissue Substitute, Open Approach"
25038,DRG10504,02RH37H,"Replacement of Pulmonary Valve with Autologous Tissue Substitute, Transapical, Percutaneous Approach"
25039,DRG10504,02RH37Z,"Replacement of Pulmonary Valve with Autologous Tissue Substitute, Percutaneous Approach"
25040,DRG10504,02RH38H,"Replacement of Pulmonary Valve with Zooplastic Tissue, Transapical, Percutaneous Approach"
25041,DRG10504,02RH38Z,"Replacement of Pulmonary Valve with Zooplastic Tissue, Percutaneous Approach"
25042,DRG10504,02RH3KH,"Replacement of Pulmonary Valve with Nonautologous Tissue Substitute, Transapical, Percutaneous Approach"
25043,DRG10504,02RH3KZ,"Replacement of Pulmonary Valve with Nonautologous Tissue Substitute, Percutaneous Approach"
25044,DRG10504,02RH47Z,"Replacement of Pulmonary Valve with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
25045,DRG10504,02RH48Z,"Replacement of Pulmonary Valve with Zooplastic Tissue, Percutaneous Endoscopic Approach"
25046,DRG10504,02RH4JZ,"Replacement of Pulmonary Valve with Synthetic Substitute, Percutaneous Endoscopic Approach"
25047,DRG10504,02RH4KZ,"Replacement of Pulmonary Valve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
25048,DRG10504,02RJ07Z,"Replacement of Tricuspid Valve with Autologous Tissue Substitute, Open Approach"
25049,DRG10504,02RJ08Z,"Replacement of Tricuspid Valve with Zooplastic Tissue, Open Approach"
25050,DRG10504,02RJ0JZ,"Replacement of Tricuspid Valve with Synthetic Substitute, Open Approach"
25051,DRG10504,02RJ0KZ,"Replacement of Tricuspid Valve with Nonautologous Tissue Substitute, Open Approach"
25052,DRG10504,02RJ47Z,"Replacement of Tricuspid Valve with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
25053,DRG10504,02RJ48Z,"Replacement of Tricuspid Valve with Zooplastic Tissue, Percutaneous Endoscopic Approach"
25054,DRG10504,02RJ4JZ,"Replacement of Tricuspid Valve with Synthetic Substitute, Percutaneous Endoscopic Approach"
25055,DRG10504,02RJ4KZ,"Replacement of Tricuspid Valve with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
25056,DRG10504,02UF07Z,"Supplement Aortic Valve with Autologous Tissue Substitute, Open Approach"
25057,DRG10504,02UF08Z,"Supplement Aortic Valve with Zooplastic Tissue, Open Approach"
25058,DRG10504,02UF0JZ,"Supplement Aortic Valve with Synthetic Substitute, Open Approach"
25059,DRG10504,02UF0KZ,"Supplement Aortic Valve with Nonautologous Tissue Substitute, Open Approach"
