DRG,CM-PCS,en
DRG20502,A064,Amebic liver abscess
DRG20502,K750,Abscess of liver
DRG20502,0F9030Z,"Drainage of Liver with Drainage Device, Percutaneous Approach"
DRG20502,0F903ZZ,"Drainage of Liver, Percutaneous Approach"
DRG20502,0F9040Z,"Drainage of Liver with Drainage Device, Percutaneous Endoscopic Approach"
DRG20502,0F904ZZ,"Drainage of Liver, Percutaneous Endoscopic Approach"
DRG20502,0F9130Z,"Drainage of Right Lobe Liver with Drainage Device, Percutaneous Approach"
DRG20502,0F913ZZ,"Drainage of Right Lobe Liver, Percutaneous Approach"
DRG20502,0F9140Z,"Drainage of Right Lobe Liver with Drainage Device, Percutaneous Endoscopic Approach"
DRG20502,0F914ZZ,"Drainage of Right Lobe Liver, Percutaneous Endoscopic Approach"
DRG20502,0F9230Z,"Drainage of Left Lobe Liver with Drainage Device, Percutaneous Approach"
DRG20502,0F923ZZ,"Drainage of Left Lobe Liver, Percutaneous Approach"
DRG20502,0F9240Z,"Drainage of Left Lobe Liver with Drainage Device, Percutaneous Endoscopic Approach"
DRG20502,0F924ZZ,"Drainage of Left Lobe Liver, Percutaneous Endoscopic Approach"
