,DRG,CM-PCS,en
43072,DRG44902,T360X1A,"Poisoning by penicillins, accidental (unintentional), initial encounter"
43073,DRG44902,T360X2A,"Poisoning by penicillins, intentional self-harm, initial encounter"
43074,DRG44902,T360X3A,"Poisoning by penicillins, assault, initial encounter"
43075,DRG44902,T360X4A,"Poisoning by penicillins, undetermined, initial encounter"
43076,DRG44902,T360X5A,"Adverse effect of penicillins, initial encounter"
43077,DRG44902,T361X1A,"Poisoning by cephalosporins and other beta-lactam antibiotics, accidental (unintentional), initial encounter"
43078,DRG44902,T361X2A,"Poisoning by cephalosporins and other beta-lactam antibiotics, intentional self-harm, initial encounter"
43079,DRG44902,T361X3A,"Poisoning by cephalosporins and other beta-lactam antibiotics, assault, initial encounter"
43080,DRG44902,T361X4A,"Poisoning by cephalosporins and other beta-lactam antibiotics, undetermined, initial encounter"
43081,DRG44902,T361X5A,"Adverse effect of cephalosporins and other beta-lactam antibiotics, initial encounter"
43082,DRG44902,T362X1A,"Poisoning by chloramphenicol group, accidental (unintentional), initial encounter"
43083,DRG44902,T362X2A,"Poisoning by chloramphenicol group, intentional self-harm, initial encounter"
43084,DRG44902,T362X3A,"Poisoning by chloramphenicol group, assault, initial encounter"
43085,DRG44902,T362X4A,"Poisoning by chloramphenicol group, undetermined, initial encounter"
43086,DRG44902,T362X5A,"Adverse effect of chloramphenicol group, initial encounter"
43087,DRG44902,T363X1A,"Poisoning by macrolides, accidental (unintentional), initial encounter"
43088,DRG44902,T363X2A,"Poisoning by macrolides, intentional self-harm, initial encounter"
43089,DRG44902,T363X3A,"Poisoning by macrolides, assault, initial encounter"
43090,DRG44902,T363X4A,"Poisoning by macrolides, undetermined, initial encounter"
43091,DRG44902,T363X5A,"Adverse effect of macrolides, initial encounter"
43092,DRG44902,T364X1A,"Poisoning by tetracyclines, accidental (unintentional), initial encounter"
43093,DRG44902,T364X2A,"Poisoning by tetracyclines, intentional self-harm, initial encounter"
43094,DRG44902,T364X3A,"Poisoning by tetracyclines, assault, initial encounter"
