,DRG,CM-PCS,en
42625,DRG44901,J705,Respiratory conditions due to smoke inhalation
42626,DRG44901,M1A10X0,"Lead-induced chronic gout, unspecified site, without tophus (tophi)"
42627,DRG44901,M1A10X1,"Lead-induced chronic gout, unspecified site, with tophus (tophi)"
42628,DRG44901,M1A1110,"Lead-induced chronic gout, right shoulder, without tophus (tophi)"
42629,DRG44901,M1A1111,"Lead-induced chronic gout, right shoulder, with tophus (tophi)"
42630,DRG44901,M1A1120,"Lead-induced chronic gout, left shoulder, without tophus (tophi)"
42631,DRG44901,M1A1121,"Lead-induced chronic gout, left shoulder, with tophus (tophi)"
42632,DRG44901,M1A1190,"Lead-induced chronic gout, unspecified shoulder, without tophus (tophi)"
42633,DRG44901,M1A1191,"Lead-induced chronic gout, unspecified shoulder, with tophus (tophi)"
42634,DRG44901,M1A1210,"Lead-induced chronic gout, right elbow, without tophus (tophi)"
42635,DRG44901,M1A1211,"Lead-induced chronic gout, right elbow, with tophus (tophi)"
42636,DRG44901,M1A1220,"Lead-induced chronic gout, left elbow, without tophus (tophi)"
42637,DRG44901,M1A1221,"Lead-induced chronic gout, left elbow, with tophus (tophi)"
42638,DRG44901,M1A1290,"Lead-induced chronic gout, unspecified elbow, without tophus (tophi)"
42639,DRG44901,M1A1291,"Lead-induced chronic gout, unspecified elbow, with tophus (tophi)"
42640,DRG44901,M1A1310,"Lead-induced chronic gout, right wrist, without tophus (tophi)"
42641,DRG44901,M1A1311,"Lead-induced chronic gout, right wrist, with tophus (tophi)"
42642,DRG44901,M1A1320,"Lead-induced chronic gout, left wrist, without tophus (tophi)"
42643,DRG44901,M1A1321,"Lead-induced chronic gout, left wrist, with tophus (tophi)"
42644,DRG44901,M1A1390,"Lead-induced chronic gout, unspecified wrist, without tophus (tophi)"
42645,DRG44901,M1A1391,"Lead-induced chronic gout, unspecified wrist, with tophus (tophi)"
42646,DRG44901,M1A1410,"Lead-induced chronic gout, right hand, without tophus (tophi)"
42647,DRG44901,M1A1411,"Lead-induced chronic gout, right hand, with tophus (tophi)"
42648,DRG44901,M1A1420,"Lead-induced chronic gout, left hand, without tophus (tophi)"
42649,DRG44901,M1A1421,"Lead-induced chronic gout, left hand, with tophus (tophi)"
42650,DRG44901,M1A1490,"Lead-induced chronic gout, unspecified hand, without tophus (tophi)"
42651,DRG44901,M1A1491,"Lead-induced chronic gout, unspecified hand, with tophus (tophi)"
42652,DRG44901,M1A1510,"Lead-induced chronic gout, right hip, without tophus (tophi)"
42653,DRG44901,M1A1511,"Lead-induced chronic gout, right hip, with tophus (tophi)"
42654,DRG44901,M1A1520,"Lead-induced chronic gout, left hip, without tophus (tophi)"
42655,DRG44901,M1A1521,"Lead-induced chronic gout, left hip, with tophus (tophi)"
42656,DRG44901,M1A1590,"Lead-induced chronic gout, unspecified hip, without tophus (tophi)"
42657,DRG44901,M1A1591,"Lead-induced chronic gout, unspecified hip, with tophus (tophi)"
42658,DRG44901,M1A1610,"Lead-induced chronic gout, right knee, without tophus (tophi)"
42659,DRG44901,M1A1611,"Lead-induced chronic gout, right knee, with tophus (tophi)"
42660,DRG44901,M1A1620,"Lead-induced chronic gout, left knee, without tophus (tophi)"
42661,DRG44901,M1A1621,"Lead-induced chronic gout, left knee, with tophus (tophi)"
42662,DRG44901,M1A1690,"Lead-induced chronic gout, unspecified knee, without tophus (tophi)"
42663,DRG44901,M1A1691,"Lead-induced chronic gout, unspecified knee, with tophus (tophi)"
42664,DRG44901,M1A1710,"Lead-induced chronic gout, right ankle and foot, without tophus (tophi)"
42665,DRG44901,M1A1711,"Lead-induced chronic gout, right ankle and foot, with tophus (tophi)"
42666,DRG44901,M1A1720,"Lead-induced chronic gout, left ankle and foot, without tophus (tophi)"
42667,DRG44901,M1A1721,"Lead-induced chronic gout, left ankle and foot, with tophus (tophi)"
42668,DRG44901,M1A1790,"Lead-induced chronic gout, unspecified ankle and foot, without tophus (tophi)"
42669,DRG44901,M1A1791,"Lead-induced chronic gout, unspecified ankle and foot, with tophus (tophi)"
42670,DRG44901,M1A18X0,"Lead-induced chronic gout, vertebrae, without tophus (tophi)"
42671,DRG44901,M1A18X1,"Lead-induced chronic gout, vertebrae, with tophus (tophi)"
42672,DRG44901,M1A19X0,"Lead-induced chronic gout, multiple sites, without tophus (tophi)"
42673,DRG44901,M1A19X1,"Lead-induced chronic gout, multiple sites, with tophus (tophi)"
42674,DRG44901,T535X1A,"Toxic effect of chlorofluorocarbons, accidental (unintentional), initial encounter"
42675,DRG44901,T535X2A,"Toxic effect of chlorofluorocarbons, intentional self-harm, initial encounter"
42676,DRG44901,T535X3A,"Toxic effect of chlorofluorocarbons, assault, initial encounter"
42677,DRG44901,T535X4A,"Toxic effect of chlorofluorocarbons, undetermined, initial encounter"
42678,DRG44901,T540X1A,"Toxic effect of phenol and phenol homologues, accidental (unintentional), initial encounter"
42679,DRG44901,T540X2A,"Toxic effect of phenol and phenol homologues, intentional self-harm, initial encounter"
42680,DRG44901,T540X3A,"Toxic effect of phenol and phenol homologues, assault, initial encounter"
42681,DRG44901,T540X4A,"Toxic effect of phenol and phenol homologues, undetermined, initial encounter"
42682,DRG44901,T541X1A,"Toxic effect of other corrosive organic compounds, accidental (unintentional), initial encounter"
42683,DRG44901,T541X2A,"Toxic effect of other corrosive organic compounds, intentional self-harm, initial encounter"
42684,DRG44901,T541X3A,"Toxic effect of other corrosive organic compounds, assault, initial encounter"
42685,DRG44901,T541X4A,"Toxic effect of other corrosive organic compounds, undetermined, initial encounter"
42686,DRG44901,T542X1A,"Toxic effect of corrosive acids and acid-like substances, accidental (unintentional), initial encounter"
42687,DRG44901,T542X2A,"Toxic effect of corrosive acids and acid-like substances, intentional self-harm, initial encounter"
42688,DRG44901,T542X3A,"Toxic effect of corrosive acids and acid-like substances, assault, initial encounter"
42689,DRG44901,T542X4A,"Toxic effect of corrosive acids and acid-like substances, undetermined, initial encounter"
42690,DRG44901,T543X1A,"Toxic effect of corrosive alkalis and alkali-like substances, accidental (unintentional), initial encounter"
42691,DRG44901,T543X2A,"Toxic effect of corrosive alkalis and alkali-like substances, intentional self-harm, initial encounter"
