DRG,CM-PCS,en
DRG32301,N131,"Hydronephrosis with ureteral stricture, not elsewhere classified"
DRG32301,N132,Hydronephrosis with renal and ureteral calculous obstruction
DRG32301,N1330,Unspecified hydronephrosis
DRG32301,N1339,Other hydronephrosis
DRG32301,N134,Hydroureter
DRG32301,N138,Other obstructive and reflux uropathy
DRG32301,N200,Calculus of kidney
DRG32301,N201,Calculus of ureter
DRG32301,N202,Calculus of kidney with calculus of ureter
DRG32301,N209,"Urinary calculus, unspecified"
DRG32301,N210,Calculus in bladder
DRG32301,N211,Calculus in urethra
DRG32301,N218,Other lower urinary tract calculus
DRG32301,N219,"Calculus of lower urinary tract, unspecified"
DRG32301,N23,Unspecified renal colic
DRG32301,0TF3XZZ,"Fragmentation in Right Kidney Pelvis, External Approach"
DRG32301,0TF4XZZ,"Fragmentation in Left Kidney Pelvis, External Approach"
DRG32301,0TF6XZZ,"Fragmentation in Right Ureter, External Approach"
DRG32301,0TF7XZZ,"Fragmentation in Left Ureter, External Approach"
DRG32301,0TFBXZZ,"Fragmentation in Bladder, External Approach"
DRG32301,0TFCXZZ,"Fragmentation in Bladder Neck, External Approach"
DRG32301,0WFRXZZ,"Fragmentation in Genitourinary Tract, External Approach"
