DRG,CM-PCS,en
DRG12102,I2101,ST elevation (STEMI) myocardial infarction involving left main coronary artery
DRG12102,I2102,ST elevation (STEMI) myocardial infarction involving left anterior descending coronary artery
DRG12102,I2109,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall
DRG12102,I2111,ST elevation (STEMI) myocardial infarction involving right coronary artery
DRG12102,I2119,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall
DRG12102,I2121,ST elevation (STEMI) myocardial infarction involving left circumflex coronary artery
DRG12102,I2129,ST elevation (STEMI) myocardial infarction involving other sites
DRG12102,I213,ST elevation (STEMI) myocardial infarction of unspecified site
DRG12102,I214,Non-ST elevation (NSTEMI) myocardial infarction
DRG12102,I220,Subsequent ST elevation (STEMI) myocardial infarction of anterior wall
DRG12102,I221,Subsequent ST elevation (STEMI) myocardial infarction of inferior wall
DRG12102,I222,Subsequent non-ST elevation (NSTEMI) myocardial infarction
DRG12102,I228,Subsequent ST elevation (STEMI) myocardial infarction of other sites
DRG12102,I229,Subsequent ST elevation (STEMI) myocardial infarction of unspecified site
DRG12102,A221,Pulmonary anthrax
DRG12102,A3791,"Whooping cough, unspecified species with pneumonia"
DRG12102,B250,Cytomegaloviral pneumonitis
DRG12102,B440,Invasive pulmonary aspergillosis
DRG12102,I0981,Rheumatic heart failure
DRG12102,I110,Hypertensive heart disease with heart failure
DRG12102,I130,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease"
DRG12102,I132,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease"
DRG12102,I234,Rupture of chordae tendineae as current complication following acute myocardial infarction
DRG12102,I235,Rupture of papillary muscle as current complication following acute myocardial infarction
DRG12102,I241,Dressler's syndrome
DRG12102,I253,Aneurysm of heart
DRG12102,I2541,Coronary artery aneurysm
DRG12102,I2542,Coronary artery dissection
DRG12102,I2690,Septic pulmonary embolism without acute cor pulmonale
DRG12102,I2692,Saddle embolus of pulmonary artery without acute cor pulmonale
DRG12102,I2699,Other pulmonary embolism without acute cor pulmonale
DRG12102,I270,Primary pulmonary hypertension
DRG12102,I2782,Chronic pulmonary embolism
DRG12102,I441,"Atrioventricular block, second degree"
DRG12102,I442,"Atrioventricular block, complete"
DRG12102,I4430,Unspecified atrioventricular block
DRG12102,I4439,Other atrioventricular block
DRG12102,I4460,Unspecified fascicular block
DRG12102,I447,"Left bundle-branch block, unspecified"
DRG12102,I452,Bifascicular block
DRG12102,I453,Trifascicular block
DRG12102,I462,Cardiac arrest due to underlying cardiac condition
DRG12102,I468,Cardiac arrest due to other underlying condition
DRG12102,I469,"Cardiac arrest, cause unspecified"
DRG12102,I470,Re-entry ventricular arrhythmia
DRG12102,I471,Supraventricular tachycardia
DRG12102,I472,Ventricular tachycardia
DRG12102,I479,"Paroxysmal tachycardia, unspecified"
DRG12102,I480,Paroxysmal atrial fibrillation
DRG12102,I481,Persistent atrial fibrillation
DRG12102,I482,Chronic atrial fibrillation
DRG12102,I483,Typical atrial flutter
DRG12102,I484,Atypical atrial flutter
DRG12102,I4891,Unspecified atrial fibrillation
DRG12102,I4892,Unspecified atrial flutter
DRG12102,I4901,Ventricular fibrillation
DRG12102,I4902,Ventricular flutter
DRG12102,I492,Junctional premature depolarization
DRG12102,I493,Ventricular premature depolarization
DRG12102,I501,Left ventricular failure
DRG12102,I5020,Unspecified systolic (congestive) heart failure
DRG12102,I5021,Acute systolic (congestive) heart failure
DRG12102,I5022,Chronic systolic (congestive) heart failure
DRG12102,I5023,Acute on chronic systolic (congestive) heart failure
DRG12102,I5030,Unspecified diastolic (congestive) heart failure
DRG12102,I5031,Acute diastolic (congestive) heart failure
DRG12102,I5032,Chronic diastolic (congestive) heart failure
DRG12102,I5033,Acute on chronic diastolic (congestive) heart failure
DRG12102,I5040,Unspecified combined systolic (congestive) and diastolic (congestive) heart failure
DRG12102,I5041,Acute combined systolic (congestive) and diastolic (congestive) heart failure
DRG12102,I5042,Chronic combined systolic (congestive) and diastolic (congestive) heart failure
DRG12102,I5043,Acute on chronic combined systolic (congestive) and diastolic (congestive) heart failure
DRG12102,I509,"Heart failure, unspecified"
DRG12102,I511,"Rupture of chordae tendineae, not elsewhere classified"
DRG12102,I512,"Rupture of papillary muscle, not elsewhere classified"
DRG12102,I5189,Other ill-defined heart diseases
DRG12102,I6000,Nontraumatic subarachnoid hemorrhage from unspecified carotid siphon and bifurcation
DRG12102,I6001,Nontraumatic subarachnoid hemorrhage from right carotid siphon and bifurcation
DRG12102,I6002,Nontraumatic subarachnoid hemorrhage from left carotid siphon and bifurcation
DRG12102,I6010,Nontraumatic subarachnoid hemorrhage from unspecified middle cerebral artery
DRG12102,I6011,Nontraumatic subarachnoid hemorrhage from right middle cerebral artery
DRG12102,I6012,Nontraumatic subarachnoid hemorrhage from left middle cerebral artery
DRG12102,I6020,Nontraumatic subarachnoid hemorrhage from unspecified anterior communicating artery
DRG12102,I6021,Nontraumatic subarachnoid hemorrhage from right anterior communicating artery
DRG12102,I6022,Nontraumatic subarachnoid hemorrhage from left anterior communicating artery
DRG12102,I6030,Nontraumatic subarachnoid hemorrhage from unspecified posterior communicating artery
DRG12102,I6031,Nontraumatic subarachnoid hemorrhage from right posterior communicating artery
DRG12102,I6032,Nontraumatic subarachnoid hemorrhage from left posterior communicating artery
DRG12102,I604,Nontraumatic subarachnoid hemorrhage from basilar artery
DRG12102,I6050,Nontraumatic subarachnoid hemorrhage from unspecified vertebral artery
DRG12102,I6051,Nontraumatic subarachnoid hemorrhage from right vertebral artery
DRG12102,I6052,Nontraumatic subarachnoid hemorrhage from left vertebral artery
DRG12102,I606,Nontraumatic subarachnoid hemorrhage from other intracranial arteries
DRG12102,I607,Nontraumatic subarachnoid hemorrhage from unspecified intracranial artery
DRG12102,I608,Other nontraumatic subarachnoid hemorrhage
DRG12102,I609,"Nontraumatic subarachnoid hemorrhage, unspecified"
DRG12102,I610,"Nontraumatic intracerebral hemorrhage in hemisphere, subcortical"
DRG12102,I611,"Nontraumatic intracerebral hemorrhage in hemisphere, cortical"
DRG12102,I612,"Nontraumatic intracerebral hemorrhage in hemisphere, unspecified"
DRG12102,I613,Nontraumatic intracerebral hemorrhage in brain stem
DRG12102,I614,Nontraumatic intracerebral hemorrhage in cerebellum
DRG12102,I615,"Nontraumatic intracerebral hemorrhage, intraventricular"
DRG12102,I616,"Nontraumatic intracerebral hemorrhage, multiple localized"
DRG12102,I618,Other nontraumatic intracerebral hemorrhage
DRG12102,I619,"Nontraumatic intracerebral hemorrhage, unspecified"
DRG12102,I6200,"Nontraumatic subdural hemorrhage, unspecified"
DRG12102,I6201,Nontraumatic acute subdural hemorrhage
DRG12102,I6202,Nontraumatic subacute subdural hemorrhage
DRG12102,I6203,Nontraumatic chronic subdural hemorrhage
DRG12102,I621,Nontraumatic extradural hemorrhage
DRG12102,I629,"Nontraumatic intracranial hemorrhage, unspecified"
DRG12102,I6300,Cerebral infarction due to thrombosis of unspecified precerebral artery
DRG12102,I63011,Cerebral infarction due to thrombosis of right vertebral artery
DRG12102,I63012,Cerebral infarction due to thrombosis of left vertebral artery
DRG12102,I63019,Cerebral infarction due to thrombosis of unspecified vertebral artery
DRG12102,I6302,Cerebral infarction due to thrombosis of basilar artery
DRG12102,I63031,Cerebral infarction due to thrombosis of right carotid artery
DRG12102,I63032,Cerebral infarction due to thrombosis of left carotid artery
DRG12102,I63039,Cerebral infarction due to thrombosis of unspecified carotid artery
DRG12102,I6309,Cerebral infarction due to thrombosis of other precerebral artery
DRG12102,I6310,Cerebral infarction due to embolism of unspecified precerebral artery
DRG12102,I63111,Cerebral infarction due to embolism of right vertebral artery
DRG12102,I63112,Cerebral infarction due to embolism of left vertebral artery
DRG12102,I63119,Cerebral infarction due to embolism of unspecified vertebral artery
DRG12102,I6312,Cerebral infarction due to embolism of basilar artery
DRG12102,I63131,Cerebral infarction due to embolism of right carotid artery
DRG12102,I63132,Cerebral infarction due to embolism of left carotid artery
DRG12102,I63139,Cerebral infarction due to embolism of unspecified carotid artery
DRG12102,I6319,Cerebral infarction due to embolism of other precerebral artery
DRG12102,I6320,Cerebral infarction due to unspecified occlusion or stenosis of unspecified precerebral arteries
DRG12102,I63211,Cerebral infarction due to unspecified occlusion or stenosis of right vertebral arteries
DRG12102,I63212,Cerebral infarction due to unspecified occlusion or stenosis of left vertebral arteries
DRG12102,I63219,Cerebral infarction due to unspecified occlusion or stenosis of unspecified vertebral arteries
DRG12102,I6322,Cerebral infarction due to unspecified occlusion or stenosis of basilar arteries
DRG12102,I63231,Cerebral infarction due to unspecified occlusion or stenosis of right carotid arteries
DRG12102,I63232,Cerebral infarction due to unspecified occlusion or stenosis of left carotid arteries
DRG12102,I63239,Cerebral infarction due to unspecified occlusion or stenosis of unspecified carotid arteries
DRG12102,I6329,Cerebral infarction due to unspecified occlusion or stenosis of other precerebral arteries
DRG12102,I6330,Cerebral infarction due to thrombosis of unspecified cerebral artery
DRG12102,I63311,Cerebral infarction due to thrombosis of right middle cerebral artery
DRG12102,I63312,Cerebral infarction due to thrombosis of left middle cerebral artery
DRG12102,I63319,Cerebral infarction due to thrombosis of unspecified middle cerebral artery
DRG12102,I63321,Cerebral infarction due to thrombosis of right anterior cerebral artery
DRG12102,I63322,Cerebral infarction due to thrombosis of left anterior cerebral artery
DRG12102,I63329,Cerebral infarction due to thrombosis of unspecified anterior cerebral artery
DRG12102,I63331,Cerebral infarction due to thrombosis of right posterior cerebral artery
DRG12102,I63332,Cerebral infarction due to thrombosis of left posterior cerebral artery
DRG12102,I63339,Cerebral infarction due to thrombosis of unspecified posterior cerebral artery
