DRG,CM-PCS,en
DRG23005,0NPW04Z,"Removal of Internal Fixation Device from Facial Bone, Open Approach"
DRG23005,0NPW34Z,"Removal of Internal Fixation Device from Facial Bone, Percutaneous Approach"
DRG23005,0NPW44Z,"Removal of Internal Fixation Device from Facial Bone, Percutaneous Endoscopic Approach"
DRG23005,0NPWX4Z,"Removal of Internal Fixation Device from Facial Bone, External Approach"
DRG23005,0PP004Z,"Removal of Internal Fixation Device from Sternum, Open Approach"
DRG23005,0PP007Z,"Removal of Autologous Tissue Substitute from Sternum, Open Approach"
DRG23005,0PP00JZ,"Removal of Synthetic Substitute from Sternum, Open Approach"
DRG23005,0PP00KZ,"Removal of Nonautologous Tissue Substitute from Sternum, Open Approach"
DRG23005,0PP034Z,"Removal of Internal Fixation Device from Sternum, Percutaneous Approach"
DRG23005,0PP037Z,"Removal of Autologous Tissue Substitute from Sternum, Percutaneous Approach"
DRG23005,0PP03JZ,"Removal of Synthetic Substitute from Sternum, Percutaneous Approach"
DRG23005,0PP03KZ,"Removal of Nonautologous Tissue Substitute from Sternum, Percutaneous Approach"
DRG23005,0PP044Z,"Removal of Internal Fixation Device from Sternum, Percutaneous Endoscopic Approach"
DRG23005,0PP047Z,"Removal of Autologous Tissue Substitute from Sternum, Percutaneous Endoscopic Approach"
DRG23005,0PP04JZ,"Removal of Synthetic Substitute from Sternum, Percutaneous Endoscopic Approach"
DRG23005,0PP04KZ,"Removal of Nonautologous Tissue Substitute from Sternum, Percutaneous Endoscopic Approach"
DRG23005,0PP104Z,"Removal of Internal Fixation Device from Right Rib, Open Approach"
DRG23005,0PP107Z,"Removal of Autologous Tissue Substitute from Right Rib, Open Approach"
DRG23005,0PP10JZ,"Removal of Synthetic Substitute from Right Rib, Open Approach"
DRG23005,0PP10KZ,"Removal of Nonautologous Tissue Substitute from Right Rib, Open Approach"
DRG23005,0PP134Z,"Removal of Internal Fixation Device from Right Rib, Percutaneous Approach"
DRG23005,0PP137Z,"Removal of Autologous Tissue Substitute from Right Rib, Percutaneous Approach"
DRG23005,0PP13JZ,"Removal of Synthetic Substitute from Right Rib, Percutaneous Approach"
DRG23005,0PP13KZ,"Removal of Nonautologous Tissue Substitute from Right Rib, Percutaneous Approach"
DRG23005,0PP144Z,"Removal of Internal Fixation Device from Right Rib, Percutaneous Endoscopic Approach"
DRG23005,0PP147Z,"Removal of Autologous Tissue Substitute from Right Rib, Percutaneous Endoscopic Approach"
DRG23005,0PP14JZ,"Removal of Synthetic Substitute from Right Rib, Percutaneous Endoscopic Approach"
DRG23005,0PP14KZ,"Removal of Nonautologous Tissue Substitute from Right Rib, Percutaneous Endoscopic Approach"
DRG23005,0PP204Z,"Removal of Internal Fixation Device from Left Rib, Open Approach"
DRG23005,0PP207Z,"Removal of Autologous Tissue Substitute from Left Rib, Open Approach"
DRG23005,0PP20JZ,"Removal of Synthetic Substitute from Left Rib, Open Approach"
DRG23005,0PP20KZ,"Removal of Nonautologous Tissue Substitute from Left Rib, Open Approach"
DRG23005,0PP234Z,"Removal of Internal Fixation Device from Left Rib, Percutaneous Approach"
DRG23005,0PP237Z,"Removal of Autologous Tissue Substitute from Left Rib, Percutaneous Approach"
DRG23005,0PP23JZ,"Removal of Synthetic Substitute from Left Rib, Percutaneous Approach"
DRG23005,0PP23KZ,"Removal of Nonautologous Tissue Substitute from Left Rib, Percutaneous Approach"
DRG23005,0PP244Z,"Removal of Internal Fixation Device from Left Rib, Percutaneous Endoscopic Approach"
DRG23005,0PP247Z,"Removal of Autologous Tissue Substitute from Left Rib, Percutaneous Endoscopic Approach"
DRG23005,0PP24JZ,"Removal of Synthetic Substitute from Left Rib, Percutaneous Endoscopic Approach"
DRG23005,0PP24KZ,"Removal of Nonautologous Tissue Substitute from Left Rib, Percutaneous Endoscopic Approach"
DRG23005,0PP304Z,"Removal of Internal Fixation Device from Cervical Vertebra, Open Approach"
DRG23005,0PP307Z,"Removal of Autologous Tissue Substitute from Cervical Vertebra, Open Approach"
DRG23005,0PP30JZ,"Removal of Synthetic Substitute from Cervical Vertebra, Open Approach"
DRG23005,0PP30KZ,"Removal of Nonautologous Tissue Substitute from Cervical Vertebra, Open Approach"
