,DRG,CM-PCS,en
47652,DRG01513,I6601,Occlusion and stenosis of right middle cerebral artery
47653,DRG01513,I6602,Occlusion and stenosis of left middle cerebral artery
47654,DRG01513,I6603,Occlusion and stenosis of bilateral middle cerebral arteries
47655,DRG01513,I6609,Occlusion and stenosis of unspecified middle cerebral artery
47656,DRG01513,I6611,Occlusion and stenosis of right anterior cerebral artery
47657,DRG01513,I6612,Occlusion and stenosis of left anterior cerebral artery
47658,DRG01513,I6613,Occlusion and stenosis of bilateral anterior cerebral arteries
47659,DRG01513,I6619,Occlusion and stenosis of unspecified anterior cerebral artery
47660,DRG01513,I6621,Occlusion and stenosis of right posterior cerebral artery
47661,DRG01513,I6622,Occlusion and stenosis of left posterior cerebral artery
47662,DRG01513,I6623,Occlusion and stenosis of bilateral posterior cerebral arteries
47663,DRG01513,I6629,Occlusion and stenosis of unspecified posterior cerebral artery
47664,DRG01513,I663,Occlusion and stenosis of cerebellar arteries
47665,DRG01513,I668,Occlusion and stenosis of other cerebral arteries
47666,DRG01513,I669,Occlusion and stenosis of unspecified cerebral artery
