DRG,CM-PCS,en
DRG30301,D3000,Benign neoplasm of unspecified kidney
DRG30301,D3001,Benign neoplasm of right kidney
DRG30301,D3002,Benign neoplasm of left kidney
DRG30301,D3010,Benign neoplasm of unspecified renal pelvis
DRG30301,D3011,Benign neoplasm of right renal pelvis
DRG30301,D3012,Benign neoplasm of left renal pelvis
DRG30301,D3020,Benign neoplasm of unspecified ureter
DRG30301,D3021,Benign neoplasm of right ureter
DRG30301,D3022,Benign neoplasm of left ureter
DRG30301,D303,Benign neoplasm of bladder
DRG30301,D304,Benign neoplasm of urethra
DRG30301,D308,Benign neoplasm of other specified urinary organs
DRG30301,D309,"Benign neoplasm of urinary organ, unspecified"
DRG30301,D3A093,Benign carcinoid tumor of the kidney
DRG30301,D494,Neoplasm of unspecified behavior of bladder
DRG30301,D495,Neoplasm of unspecified behavior of other genitourinary organs
DRG30301,07T80ZZ,"Resection of Right Internal Mammary Lymphatic, Open Approach"
DRG30301,07T84ZZ,"Resection of Right Internal Mammary Lymphatic, Percutaneous Endoscopic Approach"
DRG30301,07T90ZZ,"Resection of Left Internal Mammary Lymphatic, Open Approach"
DRG30301,07T94ZZ,"Resection of Left Internal Mammary Lymphatic, Percutaneous Endoscopic Approach"
DRG30301,07TC0ZZ,"Resection of Pelvis Lymphatic, Open Approach"
DRG30301,07TC4ZZ,"Resection of Pelvis Lymphatic, Percutaneous Endoscopic Approach"
DRG30301,07TD0ZZ,"Resection of Aortic Lymphatic, Open Approach"
DRG30301,07TD4ZZ,"Resection of Aortic Lymphatic, Percutaneous Endoscopic Approach"
DRG30301,07TH0ZZ,"Resection of Right Inguinal Lymphatic, Open Approach"
DRG30301,07TH4ZZ,"Resection of Right Inguinal Lymphatic, Percutaneous Endoscopic Approach"
DRG30301,07TJ0ZZ,"Resection of Left Inguinal Lymphatic, Open Approach"
DRG30301,07TJ4ZZ,"Resection of Left Inguinal Lymphatic, Percutaneous Endoscopic Approach"
DRG30301,0DBB0ZZ,"Excision of Ileum, Open Approach"
DRG30301,0DBB3ZZ,"Excision of Ileum, Percutaneous Approach"
DRG30301,0DBB4ZZ,"Excision of Ileum, Percutaneous Endoscopic Approach"
DRG30301,0DBB7ZZ,"Excision of Ileum, Via Natural or Artificial Opening"
DRG30301,0DBB8ZZ,"Excision of Ileum, Via Natural or Artificial Opening Endoscopic"
DRG30301,0T16076,"Bypass Right Ureter to Right Ureter with Autologous Tissue Substitute, Open Approach"
DRG30301,0T16077,"Bypass Right Ureter to Left Ureter with Autologous Tissue Substitute, Open Approach"
DRG30301,0T16078,"Bypass Right Ureter to Colon with Autologous Tissue Substitute, Open Approach"
DRG30301,0T1607A,"Bypass Right Ureter to Ileum with Autologous Tissue Substitute, Open Approach"
DRG30301,0T1607B,"Bypass Right Ureter to Bladder with Autologous Tissue Substitute, Open Approach"
DRG30301,0T1607C,"Bypass Right Ureter to Ileocutaneous with Autologous Tissue Substitute, Open Approach"
DRG30301,0T160J6,"Bypass Right Ureter to Right Ureter with Synthetic Substitute, Open Approach"
DRG30301,0T160J7,"Bypass Right Ureter to Left Ureter with Synthetic Substitute, Open Approach"
DRG30301,0T160J8,"Bypass Right Ureter to Colon with Synthetic Substitute, Open Approach"
DRG30301,0T160JA,"Bypass Right Ureter to Ileum with Synthetic Substitute, Open Approach"
DRG30301,0T160JB,"Bypass Right Ureter to Bladder with Synthetic Substitute, Open Approach"
DRG30301,0T160JC,"Bypass Right Ureter to Ileocutaneous with Synthetic Substitute, Open Approach"
DRG30301,0T160K6,"Bypass Right Ureter to Right Ureter with Nonautologous Tissue Substitute, Open Approach"
DRG30301,0T160K7,"Bypass Right Ureter to Left Ureter with Nonautologous Tissue Substitute, Open Approach"
DRG30301,0T160K8,"Bypass Right Ureter to Colon with Nonautologous Tissue Substitute, Open Approach"
DRG30301,0T160KA,"Bypass Right Ureter to Ileum with Nonautologous Tissue Substitute, Open Approach"
DRG30301,0T160KB,"Bypass Right Ureter to Bladder with Nonautologous Tissue Substitute, Open Approach"
DRG30301,0T160KC,"Bypass Right Ureter to Ileocutaneous with Nonautologous Tissue Substitute, Open Approach"
DRG30301,0T160Z6,"Bypass Right Ureter to Right Ureter, Open Approach"
DRG30301,0T160Z7,"Bypass Right Ureter to Left Ureter, Open Approach"
DRG30301,0T160Z8,"Bypass Right Ureter to Colon, Open Approach"
DRG30301,0T160ZA,"Bypass Right Ureter to Ileum, Open Approach"
DRG30301,0T160ZB,"Bypass Right Ureter to Bladder, Open Approach"
DRG30301,0T160ZC,"Bypass Right Ureter to Ileocutaneous, Open Approach"
DRG30301,0T16476,"Bypass Right Ureter to Right Ureter with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T16477,"Bypass Right Ureter to Left Ureter with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T16478,"Bypass Right Ureter to Colon with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T1647A,"Bypass Right Ureter to Ileum with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T1647B,"Bypass Right Ureter to Bladder with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T1647C,"Bypass Right Ureter to Ileocutaneous with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T164J6,"Bypass Right Ureter to Right Ureter with Synthetic Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T164J7,"Bypass Right Ureter to Left Ureter with Synthetic Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T164J8,"Bypass Right Ureter to Colon with Synthetic Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T164JA,"Bypass Right Ureter to Ileum with Synthetic Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T164JB,"Bypass Right Ureter to Bladder with Synthetic Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T164JC,"Bypass Right Ureter to Ileocutaneous with Synthetic Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T164K6,"Bypass Right Ureter to Right Ureter with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T164K7,"Bypass Right Ureter to Left Ureter with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG30301,0T164K8,"Bypass Right Ureter to Colon with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
