DRG,CM-PCS,en
DRG27601,D493,Neoplasm of unspecified behavior of breast
DRG27601,I972,Postmastectomy lymphedema syndrome
DRG27601,N6001,Solitary cyst of right breast
DRG27601,N6002,Solitary cyst of left breast
DRG27601,N6009,Solitary cyst of unspecified breast
DRG27601,N6011,Diffuse cystic mastopathy of right breast
DRG27601,N6012,Diffuse cystic mastopathy of left breast
DRG27601,N6019,Diffuse cystic mastopathy of unspecified breast
DRG27601,N6021,Fibroadenosis of right breast
DRG27601,N6022,Fibroadenosis of left breast
DRG27601,N6029,Fibroadenosis of unspecified breast
DRG27601,N6031,Fibrosclerosis of right breast
DRG27601,N6032,Fibrosclerosis of left breast
DRG27601,N6039,Fibrosclerosis of unspecified breast
DRG27601,N6041,Mammary duct ectasia of right breast
DRG27601,N6042,Mammary duct ectasia of left breast
DRG27601,N6049,Mammary duct ectasia of unspecified breast
DRG27601,N6081,Other benign mammary dysplasias of right breast
DRG27601,N6082,Other benign mammary dysplasias of left breast
DRG27601,N6089,Other benign mammary dysplasias of unspecified breast
DRG27601,N6091,Unspecified benign mammary dysplasia of right breast
DRG27601,N6092,Unspecified benign mammary dysplasia of left breast
DRG27601,N6099,Unspecified benign mammary dysplasia of unspecified breast
DRG27601,N61,Inflammatory disorders of breast
DRG27601,N62,Hypertrophy of breast
DRG27601,N63,Unspecified lump in breast
DRG27601,N640,Fissure and fistula of nipple
DRG27601,N642,Atrophy of breast
DRG27601,N643,Galactorrhea not associated with childbirth
DRG27601,N644,Mastodynia
DRG27601,N6451,Induration of breast
DRG27601,N6452,Nipple discharge
DRG27601,N6453,Retraction of nipple
DRG27601,N6459,Other signs and symptoms in breast
DRG27601,N6481,Ptosis of breast
DRG27601,N6482,Hypoplasia of breast
DRG27601,N6489,Other specified disorders of breast
DRG27601,N649,"Disorder of breast, unspecified"
DRG27601,N650,Deformity of reconstructed breast
DRG27601,N651,Disproportion of reconstructed breast
DRG27601,Q830,Congenital absence of breast with absent nipple
DRG27601,Q831,Accessory breast
DRG27601,Q832,Absent nipple
DRG27601,Q833,Accessory nipple
DRG27601,Q838,Other congenital malformations of breast
DRG27601,Q839,"Congenital malformation of breast, unspecified"
DRG27601,R920,Mammographic microcalcification found on diagnostic imaging of breast
DRG27601,R921,Mammographic calcification found on diagnostic imaging of breast
DRG27601,R922,Inconclusive mammogram
DRG27601,R928,Other abnormal and inconclusive findings on diagnostic imaging of breast
DRG27601,T8541XA,"Breakdown (mechanical) of breast prosthesis and implant, initial encounter"
DRG27601,T8542XA,"Displacement of breast prosthesis and implant, initial encounter"
DRG27601,T8543XA,"Leakage of breast prosthesis and implant, initial encounter"
DRG27601,T8544XA,"Capsular contracture of breast implant, initial encounter"
DRG27601,T8549XA,"Other mechanical complication of breast prosthesis and implant, initial encounter"
DRG27601,Z4001,Encounter for prophylactic removal of breast
