,DRG,CM-PCS,en
10673,DRG19013,K353,Acute appendicitis with localized peritonitis
10674,DRG19013,K650,Generalized (acute) peritonitis
10675,DRG19013,K651,Peritoneal abscess
10676,DRG19013,K652,Spontaneous bacterial peritonitis
10677,DRG19013,K6819,Other retroperitoneal abscess
10678,DRG19013,K630,Abscess of intestine
10679,DRG19013,Q390,Atresia of esophagus without fistula
10680,DRG19013,Q391,Atresia of esophagus with tracheo-esophageal fistula
10681,DRG19013,Q392,Congenital tracheo-esophageal fistula without atresia
10682,DRG19013,Q393,Congenital stenosis and stricture of esophagus
10683,DRG19013,Q394,Esophageal web
10684,DRG19013,T281XXA,"Burn of esophagus, initial encounter"
10685,DRG19013,T286XXA,"Corrosion of esophagus, initial encounter"
