DRG,CM-PCS,en
DRG29902,C965,Multifocal and unisystemic Langerhans-cell histiocytosis
DRG29902,C966,Unifocal Langerhans-cell histiocytosis
DRG29902,D813,Adenosine deaminase [ADA] deficiency
DRG29902,D815,Purine nucleoside phosphorylase [PNP] deficiency
DRG29902,D81810,Biotinidase deficiency
DRG29902,D841,Defects in the complement system
DRG29902,E700,Classical phenylketonuria
DRG29902,E701,Other hyperphenylalaninemias
DRG29902,E7020,"Disorder of tyrosine metabolism, unspecified"
DRG29902,E7021,Tyrosinemia
DRG29902,E7029,Other disorders of tyrosine metabolism
DRG29902,E7030,"Albinism, unspecified"
DRG29902,E70310,X-linked ocular albinism
DRG29902,E70311,Autosomal recessive ocular albinism
DRG29902,E70318,Other ocular albinism
DRG29902,E70319,"Ocular albinism, unspecified"
DRG29902,E70320,Tyrosinase negative oculocutaneous albinism
DRG29902,E70321,Tyrosinase positive oculocutaneous albinism
DRG29902,E70328,Other oculocutaneous albinism
DRG29902,E70329,"Oculocutaneous albinism, unspecified"
DRG29902,E70330,Chediak-Higashi syndrome
DRG29902,E70331,Hermansky-Pudlak syndrome
DRG29902,E70338,Other albinism with hematologic abnormality
DRG29902,E70339,"Albinism with hematologic abnormality, unspecified"
DRG29902,E7039,Other specified albinism
DRG29902,E7040,"Disorders of histidine metabolism, unspecified"
DRG29902,E7041,Histidinemia
DRG29902,E7049,Other disorders of histidine metabolism
DRG29902,E705,Disorders of tryptophan metabolism
DRG29902,E708,Other disorders of aromatic amino-acid metabolism
DRG29902,E709,"Disorder of aromatic amino-acid metabolism, unspecified"
DRG29902,E710,Maple-syrup-urine disease
DRG29902,E71110,Isovaleric acidemia
DRG29902,E71111,3-methylglutaconic aciduria
DRG29902,E71118,Other branched-chain organic acidurias
DRG29902,E71120,Methylmalonic acidemia
DRG29902,E71121,Propionic acidemia
DRG29902,E71128,Other disorders of propionate metabolism
DRG29902,E7119,Other disorders of branched-chain amino-acid metabolism
DRG29902,E712,"Disorder of branched-chain amino-acid metabolism, unspecified"
DRG29902,E7130,"Disorder of fatty-acid metabolism, unspecified"
DRG29902,E71310,Long chain/very long chain acyl CoA dehydrogenase deficiency
DRG29902,E71311,Medium chain acyl CoA dehydrogenase deficiency
DRG29902,E71312,Short chain acyl CoA dehydrogenase deficiency
DRG29902,E71313,Glutaric aciduria type II
DRG29902,E71314,Muscle carnitine palmitoyltransferase deficiency
DRG29902,E71318,Other disorders of fatty-acid oxidation
DRG29902,E7132,Disorders of ketone metabolism
DRG29902,E7139,Other disorders of fatty-acid metabolism
DRG29902,E7140,"Disorder of carnitine metabolism, unspecified"
DRG29902,E7141,Primary carnitine deficiency
DRG29902,E7142,Carnitine deficiency due to inborn errors of metabolism
DRG29902,E7143,Iatrogenic carnitine deficiency
DRG29902,E71440,Ruvalcaba-Myhre-Smith syndrome
DRG29902,E71448,Other secondary carnitine deficiency
DRG29902,E7150,"Peroxisomal disorder, unspecified"
DRG29902,E71510,Zellweger syndrome
DRG29902,E71511,Neonatal adrenoleukodystrophy
DRG29902,E71518,Other disorders of peroxisome biogenesis
DRG29902,E71520,Childhood cerebral X-linked adrenoleukodystrophy
DRG29902,E71521,Adolescent X-linked adrenoleukodystrophy
DRG29902,E71522,Adrenomyeloneuropathy
DRG29902,E71528,Other X-linked adrenoleukodystrophy
DRG29902,E71529,"X-linked adrenoleukodystrophy, unspecified type"
DRG29902,E7153,Other group 2 peroxisomal disorders
DRG29902,E71540,Rhizomelic chondrodysplasia punctata
DRG29902,E71541,Zellweger-like syndrome
DRG29902,E71542,Other group 3 peroxisomal disorders
DRG29902,E71548,Other peroxisomal disorders
DRG29902,E7200,"Disorders of amino-acid transport, unspecified"
DRG29902,E7201,Cystinuria
DRG29902,E7202,Hartnup's disease
DRG29902,E7203,Lowe's syndrome
DRG29902,E7204,Cystinosis
DRG29902,E7209,Other disorders of amino-acid transport
DRG29902,E7210,"Disorders of sulfur-bearing amino-acid metabolism, unspecified"
DRG29902,E7211,Homocystinuria
DRG29902,E7212,Methylenetetrahydrofolate reductase deficiency
DRG29902,E7219,Other disorders of sulfur-bearing amino-acid metabolism
DRG29902,E7220,"Disorder of urea cycle metabolism, unspecified"
DRG29902,E7221,Argininemia
DRG29902,E7222,Arginosuccinic aciduria
DRG29902,E7223,Citrullinemia
DRG29902,E7229,Other disorders of urea cycle metabolism
DRG29902,E723,Disorders of lysine and hydroxylysine metabolism
DRG29902,E724,Disorders of ornithine metabolism
DRG29902,E7250,"Disorder of glycine metabolism, unspecified"
DRG29902,E7251,Non-ketotic hyperglycinemia
DRG29902,E7252,Trimethylaminuria
DRG29902,E7253,Hyperoxaluria
DRG29902,E7259,Other disorders of glycine metabolism
DRG29902,E728,Other specified disorders of amino-acid metabolism
DRG29902,E729,"Disorder of amino-acid metabolism, unspecified"
DRG29902,E7400,"Glycogen storage disease, unspecified"
DRG29902,E7401,von Gierke disease
DRG29902,E7402,Pompe disease
DRG29902,E7403,Cori disease
DRG29902,E7404,McArdle disease
DRG29902,E7409,Other glycogen storage disease
DRG29902,E7420,"Disorders of galactose metabolism, unspecified"
DRG29902,E7421,Galactosemia
DRG29902,E7429,Other disorders of galactose metabolism
DRG29902,E744,Disorders of pyruvate metabolism and gluconeogenesis
DRG29902,E748,Other specified disorders of carbohydrate metabolism
DRG29902,E749,"Disorder of carbohydrate metabolism, unspecified"
DRG29902,E7521,Fabry (-Anderson) disease
DRG29902,E7522,Gaucher disease
DRG29902,E7523,Krabbe disease
DRG29902,E75240,Niemann-Pick disease type A
DRG29902,E75241,Niemann-Pick disease type B
DRG29902,E75242,Niemann-Pick disease type C
DRG29902,E75243,Niemann-Pick disease type D
DRG29902,E75248,Other Niemann-Pick disease
DRG29902,E75249,"Niemann-Pick disease, unspecified"
