,DRG,CM-PCS,en
426,DRG50404,T3141,Burns involving 40-49% of body surface with 10-19% third degree burns
427,DRG50404,T3142,Burns involving 40-49% of body surface with 20-29% third degree burns
428,DRG50404,T3143,Burns involving 40-49% of body surface with 30-39% third degree burns
429,DRG50404,T3144,Burns involving 40-49% of body surface with 40-49% third degree burns
430,DRG50404,T3151,Burns involving 50-59% of body surface with 10-19% third degree burns
431,DRG50404,T3152,Burns involving 50-59% of body surface with 20-29% third degree burns
432,DRG50404,T3153,Burns involving 50-59% of body surface with 30-39% third degree burns
433,DRG50404,T3154,Burns involving 50-59% of body surface with 40-49% third degree burns
434,DRG50404,T3155,Burns involving 50-59% of body surface with 50-59% third degree burns
435,DRG50404,T3241,Corrosions involving 40-49% of body surface with 10-19% third degree corrosion
436,DRG50404,T3242,Corrosions involving 40-49% of body surface with 20-29% third degree corrosion
437,DRG50404,T3243,Corrosions involving 40-49% of body surface with 30-39% third degree corrosion
438,DRG50404,T3244,Corrosions involving 40-49% of body surface with 40-49% third degree corrosion
439,DRG50404,T3251,Corrosions involving 50-59% of body surface with 10-19% third degree corrosion
440,DRG50404,T3252,Corrosions involving 50-59% of body surface with 20-29% third degree corrosion
441,DRG50404,T3253,Corrosions involving 50-59% of body surface with 30-39% third degree corrosion
442,DRG50404,T3254,Corrosions involving 50-59% of body surface with 40-49% third degree corrosion
443,DRG50404,T3255,Corrosions involving 50-59% of body surface with 50-59% third degree corrosion
446,DRG50404,0H80XZZ,"Division of Scalp Skin, External Approach"
447,DRG50404,0H81XZZ,"Division of Face Skin, External Approach"
448,DRG50404,0H84XZZ,"Division of Neck Skin, External Approach"
449,DRG50404,0H85XZZ,"Division of Chest Skin, External Approach"
450,DRG50404,0H86XZZ,"Division of Back Skin, External Approach"
451,DRG50404,0H87XZZ,"Division of Abdomen Skin, External Approach"
452,DRG50404,0H88XZZ,"Division of Buttock Skin, External Approach"
453,DRG50404,0H8AXZZ,"Division of Genitalia Skin, External Approach"
454,DRG50404,0H8BXZZ,"Division of Right Upper Arm Skin, External Approach"
455,DRG50404,0H8CXZZ,"Division of Left Upper Arm Skin, External Approach"
456,DRG50404,0H8DXZZ,"Division of Right Lower Arm Skin, External Approach"
457,DRG50404,0H8EXZZ,"Division of Left Lower Arm Skin, External Approach"
458,DRG50404,0H8FXZZ,"Division of Right Hand Skin, External Approach"
459,DRG50404,0H8GXZZ,"Division of Left Hand Skin, External Approach"
460,DRG50404,0H8HXZZ,"Division of Right Upper Leg Skin, External Approach"
461,DRG50404,0H8JXZZ,"Division of Left Upper Leg Skin, External Approach"
462,DRG50404,0H8KXZZ,"Division of Right Lower Leg Skin, External Approach"
463,DRG50404,0H8LXZZ,"Division of Left Lower Leg Skin, External Approach"
464,DRG50404,0H8MXZZ,"Division of Right Foot Skin, External Approach"
465,DRG50404,0H8NXZZ,"Division of Left Foot Skin, External Approach"
466,DRG50404,0HB0XZZ,"Excision of Scalp Skin, External Approach"
467,DRG50404,0HB1XZZ,"Excision of Face Skin, External Approach"
468,DRG50404,0HB4XZZ,"Excision of Neck Skin, External Approach"
469,DRG50404,0HB5XZZ,"Excision of Chest Skin, External Approach"
470,DRG50404,0HB6XZZ,"Excision of Back Skin, External Approach"
471,DRG50404,0HB7XZZ,"Excision of Abdomen Skin, External Approach"
472,DRG50404,0HB8XZZ,"Excision of Buttock Skin, External Approach"
473,DRG50404,0HBAXZZ,"Excision of Genitalia Skin, External Approach"
474,DRG50404,0HBBXZZ,"Excision of Right Upper Arm Skin, External Approach"
