DRG,CM-PCS,en
DRG01404,I6300,Cerebral infarction due to thrombosis of unspecified precerebral artery
DRG01404,I63011,Cerebral infarction due to thrombosis of right vertebral artery
DRG01404,I63012,Cerebral infarction due to thrombosis of left vertebral artery
DRG01404,I63019,Cerebral infarction due to thrombosis of unspecified vertebral artery
DRG01404,I6302,Cerebral infarction due to thrombosis of basilar artery
DRG01404,I63031,Cerebral infarction due to thrombosis of right carotid artery
DRG01404,I63032,Cerebral infarction due to thrombosis of left carotid artery
DRG01404,I63039,Cerebral infarction due to thrombosis of unspecified carotid artery
DRG01404,I6309,Cerebral infarction due to thrombosis of other precerebral artery
DRG01404,I6310,Cerebral infarction due to embolism of unspecified precerebral artery
DRG01404,I63111,Cerebral infarction due to embolism of right vertebral artery
DRG01404,I63112,Cerebral infarction due to embolism of left vertebral artery
DRG01404,I63119,Cerebral infarction due to embolism of unspecified vertebral artery
DRG01404,I6312,Cerebral infarction due to embolism of basilar artery
DRG01404,I63131,Cerebral infarction due to embolism of right carotid artery
DRG01404,I63132,Cerebral infarction due to embolism of left carotid artery
DRG01404,I63139,Cerebral infarction due to embolism of unspecified carotid artery
DRG01404,I6319,Cerebral infarction due to embolism of other precerebral artery
DRG01404,I6320,Cerebral infarction due to unspecified occlusion or stenosis of unspecified precerebral arteries
DRG01404,I63211,Cerebral infarction due to unspecified occlusion or stenosis of right vertebral arteries
DRG01404,I63212,Cerebral infarction due to unspecified occlusion or stenosis of left vertebral arteries
DRG01404,I63219,Cerebral infarction due to unspecified occlusion or stenosis of unspecified vertebral arteries
DRG01404,I6322,Cerebral infarction due to unspecified occlusion or stenosis of basilar arteries
DRG01404,I63231,Cerebral infarction due to unspecified occlusion or stenosis of right carotid arteries
DRG01404,I63232,Cerebral infarction due to unspecified occlusion or stenosis of left carotid arteries
DRG01404,I63239,Cerebral infarction due to unspecified occlusion or stenosis of unspecified carotid arteries
DRG01404,I6329,Cerebral infarction due to unspecified occlusion or stenosis of other precerebral arteries
DRG01404,R4701,Aphasia
DRG01404,I600000,Modified ranking scale 0
DRG01404,I600001,Modified ranking scale 1
DRG01404,I600002,Modified ranking scale 2
DRG01404,I600003,Modified ranking scale 3
DRG01404,I600004,Modified ranking scale 4
DRG01404,I600005,Modified ranking scale 5
