,DRG,CM-PCS,en
28714,DRG11107,I7102,Dissection of abdominal aorta
28715,DRG11107,I7103,Dissection of thoracoabdominal aorta
28718,DRG11107,02QW0ZZ,"Repair Thoracic Aorta, Open Approach"
28719,DRG11107,02QW3ZZ,"Repair Thoracic Aorta, Percutaneous Approach"
28720,DRG11107,02QW4ZZ,"Repair Thoracic Aorta, Percutaneous Endoscopic Approach"
28721,DRG11107,02RW07Z,"Replacement of Thoracic Aorta with Autologous Tissue Substitute, Open Approach"
28722,DRG11107,02RW08Z,"Replacement of Thoracic Aorta with Zooplastic Tissue, Open Approach"
28723,DRG11107,02RW0JZ,"Replacement of Thoracic Aorta with Synthetic Substitute, Open Approach"
28724,DRG11107,02RW0KZ,"Replacement of Thoracic Aorta with Nonautologous Tissue Substitute, Open Approach"
28725,DRG11107,02RW47Z,"Replacement of Thoracic Aorta with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
28726,DRG11107,02RW48Z,"Replacement of Thoracic Aorta with Zooplastic Tissue, Percutaneous Endoscopic Approach"
28727,DRG11107,02RW4JZ,"Replacement of Thoracic Aorta with Synthetic Substitute, Percutaneous Endoscopic Approach"
28728,DRG11107,02RW4KZ,"Replacement of Thoracic Aorta with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
28729,DRG11107,02VW0DZ,"Restriction of Thoracic Aorta with Intraluminal Device, Open Approach"
28730,DRG11107,02VW0ZZ,"Restriction of Thoracic Aorta, Open Approach"
28731,DRG11107,02VW3DZ,"Restriction of Thoracic Aorta with Intraluminal Device, Percutaneous Approach"
28732,DRG11107,02VW3ZZ,"Restriction of Thoracic Aorta, Percutaneous Approach"
28733,DRG11107,02VW4DZ,"Restriction of Thoracic Aorta with Intraluminal Device, Percutaneous Endoscopic Approach"
28734,DRG11107,02VW4ZZ,"Restriction of Thoracic Aorta, Percutaneous Endoscopic Approach"
28735,DRG11107,04Q00ZZ,"Repair Abdominal Aorta, Open Approach"
28736,DRG11107,04Q03ZZ,"Repair Abdominal Aorta, Percutaneous Approach"
28737,DRG11107,04Q04ZZ,"Repair Abdominal Aorta, Percutaneous Endoscopic Approach"
28738,DRG11107,04R007Z,"Replacement of Abdominal Aorta with Autologous Tissue Substitute, Open Approach"
28739,DRG11107,04R00JZ,"Replacement of Abdominal Aorta with Synthetic Substitute, Open Approach"
28740,DRG11107,04R00KZ,"Replacement of Abdominal Aorta with Nonautologous Tissue Substitute, Open Approach"
28741,DRG11107,04R047Z,"Replacement of Abdominal Aorta with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
28742,DRG11107,04R04JZ,"Replacement of Abdominal Aorta with Synthetic Substitute, Percutaneous Endoscopic Approach"
28743,DRG11107,04R04KZ,"Replacement of Abdominal Aorta with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
28744,DRG11107,04V00DZ,"Restriction of Abdominal Aorta with Intraluminal Device, Open Approach"
28745,DRG11107,04V00ZZ,"Restriction of Abdominal Aorta, Open Approach"
28746,DRG11107,04V04ZZ,"Restriction of Abdominal Aorta, Percutaneous Endoscopic Approach"
