,DRG,CM-PCS,en
49972,DRG02502,G40109,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, without status epilepticus"
49973,DRG02502,G40009,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, not intractable, without status epilepticus"
49974,DRG02502,G40019,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, intractable, without status epilepticus"
49975,DRG02502,G40119,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, intractable, without status epilepticus"
49976,DRG02502,G40209,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, without status epilepticus"
49977,DRG02502,G40219,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, intractable, without status epilepticus"
49978,DRG02502,G40309,"Generalized idiopathic epilepsy and epileptic syndromes, not intractable, without status epilepticus"
49979,DRG02502,G40319,"Generalized idiopathic epilepsy and epileptic syndromes, intractable, without status epilepticus"
49980,DRG02502,G40409,"Other generalized epilepsy and epileptic syndromes, not intractable, without status epilepticus"
49981,DRG02502,G40419,"Other generalized epilepsy and epileptic syndromes, intractable, without status epilepticus"
49982,DRG02502,G40509,"Epileptic seizures related to external causes, not intractable, without status epilepticus"
49983,DRG02502,G40802,"Other epilepsy, not intractable, without status epilepticus"
49984,DRG02502,G40804,"Other epilepsy, intractable, without status epilepticus"
49985,DRG02502,G40812,"Lennox-Gastaut syndrome, not intractable, without status epilepticus"
49986,DRG02502,G40814,"Lennox-Gastaut syndrome, intractable, without status epilepticus"
49987,DRG02502,G40822,"Epileptic spasms, not intractable, without status epilepticus"
49988,DRG02502,G40824,"Epileptic spasms, intractable, without status epilepticus"
49989,DRG02502,G4089,Other seizures
49990,DRG02502,G40909,"Epilepsy, unspecified, not intractable, without status epilepticus"
49991,DRG02502,G40919,"Epilepsy, unspecified, intractable, without status epilepticus"
49992,DRG02502,G40A09,"Absence epileptic syndrome, not intractable, without status epilepticus"
49993,DRG02502,G40A19,"Absence epileptic syndrome, intractable, without status epilepticus"
49994,DRG02502,G40B09,"Juvenile myoclonic epilepsy, not intractable, without status epilepticus"
49995,DRG02502,G40B19,"Juvenile myoclonic epilepsy, intractable, without status epilepticus"
49996,DRG02502,R5600,Simple febrile convulsions
49997,DRG02502,R5601,Complex febrile convulsions
49998,DRG02502,R561,Post traumatic seizures
49999,DRG02502,R569,Unspecified convulsions
