DRG,CM-PCS,en
DRG03604,085E3ZZ,"Destruction of Right Retina, Percutaneous Approach"
DRG03604,085F3ZZ,"Destruction of Left Retina, Percutaneous Approach"
DRG03604,085G3ZZ,"Destruction of Right Retinal Vessel, Percutaneous Approach"
DRG03604,085H3ZZ,"Destruction of Left Retinal Vessel, Percutaneous Approach"
DRG03604,089A00Z,"Drainage of Right Choroid with Drainage Device, Open Approach"
DRG03604,089A0ZZ,"Drainage of Right Choroid, Open Approach"
DRG03604,089A30Z,"Drainage of Right Choroid with Drainage Device, Percutaneous Approach"
DRG03604,089A3ZZ,"Drainage of Right Choroid, Percutaneous Approach"
DRG03604,089B00Z,"Drainage of Left Choroid with Drainage Device, Open Approach"
DRG03604,089B0ZZ,"Drainage of Left Choroid, Open Approach"
DRG03604,089B30Z,"Drainage of Left Choroid with Drainage Device, Percutaneous Approach"
DRG03604,089B3ZZ,"Drainage of Left Choroid, Percutaneous Approach"
DRG03604,089E30Z,"Drainage of Right Retina with Drainage Device, Percutaneous Approach"
DRG03604,089E3ZZ,"Drainage of Right Retina, Percutaneous Approach"
DRG03604,089F30Z,"Drainage of Left Retina with Drainage Device, Percutaneous Approach"
DRG03604,089F3ZZ,"Drainage of Left Retina, Percutaneous Approach"
DRG03604,089G30Z,"Drainage of Right Retinal Vessel with Drainage Device, Percutaneous Approach"
DRG03604,089G3ZZ,"Drainage of Right Retinal Vessel, Percutaneous Approach"
DRG03604,089H30Z,"Drainage of Left Retinal Vessel with Drainage Device, Percutaneous Approach"
DRG03604,089H3ZZ,"Drainage of Left Retinal Vessel, Percutaneous Approach"
DRG03604,08BE3ZZ,"Excision of Right Retina, Percutaneous Approach"
DRG03604,08BF3ZZ,"Excision of Left Retina, Percutaneous Approach"
DRG03604,08CG3ZZ,"Extirpation of Matter from Right Retinal Vessel, Percutaneous Approach"
DRG03604,08CGXZZ,"Extirpation of Matter from Right Retinal Vessel, External Approach"
DRG03604,08CH3ZZ,"Extirpation of Matter from Left Retinal Vessel, Percutaneous Approach"
DRG03604,08CHXZZ,"Extirpation of Matter from Left Retinal Vessel, External Approach"
DRG03604,08H031Z,"Insertion of Radioactive Element into Right Eye, Percutaneous Approach"
DRG03604,08H0X1Z,"Insertion of Radioactive Element into Right Eye, External Approach"
DRG03604,08H131Z,"Insertion of Radioactive Element into Left Eye, Percutaneous Approach"
DRG03604,08H1X1Z,"Insertion of Radioactive Element into Left Eye, External Approach"
DRG03604,08NA0ZZ,"Release Right Choroid, Open Approach"
DRG03604,08NA3ZZ,"Release Right Choroid, Percutaneous Approach"
DRG03604,08NB0ZZ,"Release Left Choroid, Open Approach"
DRG03604,08NB3ZZ,"Release Left Choroid, Percutaneous Approach"
DRG03604,08NE3ZZ,"Release Right Retina, Percutaneous Approach"
DRG03604,08NF3ZZ,"Release Left Retina, Percutaneous Approach"
DRG03604,08NG3ZZ,"Release Right Retinal Vessel, Percutaneous Approach"
DRG03604,08NH3ZZ,"Release Left Retinal Vessel, Percutaneous Approach"
DRG03604,08QA0ZZ,"Repair Right Choroid, Open Approach"
DRG03604,08QA3ZZ,"Repair Right Choroid, Percutaneous Approach"
DRG03604,08QB0ZZ,"Repair Left Choroid, Open Approach"
DRG03604,08QB3ZZ,"Repair Left Choroid, Percutaneous Approach"
DRG03604,08QG3ZZ,"Repair Right Retinal Vessel, Percutaneous Approach"
DRG03604,08QH3ZZ,"Repair Left Retinal Vessel, Percutaneous Approach"
DRG03604,08RG37Z,"Replacement of Right Retinal Vessel with Autologous Tissue Substitute, Percutaneous Approach"
DRG03604,08RG3JZ,"Replacement of Right Retinal Vessel with Synthetic Substitute, Percutaneous Approach"
DRG03604,08RG3KZ,"Replacement of Right Retinal Vessel with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG03604,08RH37Z,"Replacement of Left Retinal Vessel with Autologous Tissue Substitute, Percutaneous Approach"
DRG03604,08RH3JZ,"Replacement of Left Retinal Vessel with Synthetic Substitute, Percutaneous Approach"
DRG03604,08RH3KZ,"Replacement of Left Retinal Vessel with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG03604,08SG3ZZ,"Reposition Right Retinal Vessel, Percutaneous Approach"
DRG03604,08SH3ZZ,"Reposition Left Retinal Vessel, Percutaneous Approach"
DRG03604,08UE07Z,"Supplement Right Retina with Autologous Tissue Substitute, Open Approach"
DRG03604,08UE0KZ,"Supplement Right Retina with Nonautologous Tissue Substitute, Open Approach"
DRG03604,08UE37Z,"Supplement Right Retina with Autologous Tissue Substitute, Percutaneous Approach"
DRG03604,08UE3KZ,"Supplement Right Retina with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG03604,08UF07Z,"Supplement Left Retina with Autologous Tissue Substitute, Open Approach"
DRG03604,08UF0KZ,"Supplement Left Retina with Nonautologous Tissue Substitute, Open Approach"
DRG03604,08UF37Z,"Supplement Left Retina with Autologous Tissue Substitute, Percutaneous Approach"
DRG03604,08UF3KZ,"Supplement Left Retina with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG03604,08UG07Z,"Supplement Right Retinal Vessel with Autologous Tissue Substitute, Open Approach"
DRG03604,08UG0JZ,"Supplement Right Retinal Vessel with Synthetic Substitute, Open Approach"
DRG03604,08UG0KZ,"Supplement Right Retinal Vessel with Nonautologous Tissue Substitute, Open Approach"
DRG03604,08UG37Z,"Supplement Right Retinal Vessel with Autologous Tissue Substitute, Percutaneous Approach"
DRG03604,08UG3JZ,"Supplement Right Retinal Vessel with Synthetic Substitute, Percutaneous Approach"
DRG03604,08UG3KZ,"Supplement Right Retinal Vessel with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG03604,08UH07Z,"Supplement Left Retinal Vessel with Autologous Tissue Substitute, Open Approach"
DRG03604,08UH0JZ,"Supplement Left Retinal Vessel with Synthetic Substitute, Open Approach"
DRG03604,08UH0KZ,"Supplement Left Retinal Vessel with Nonautologous Tissue Substitute, Open Approach"
DRG03604,08UH37Z,"Supplement Left Retinal Vessel with Autologous Tissue Substitute, Percutaneous Approach"
DRG03604,08UH3JZ,"Supplement Left Retinal Vessel with Synthetic Substitute, Percutaneous Approach"
DRG03604,08UH3KZ,"Supplement Left Retinal Vessel with Nonautologous Tissue Substitute, Percutaneous Approach"
