,DRG,CM-PCS,en
29881,DRG22602,0JN00ZZ,"Release Scalp Subcutaneous Tissue and Fascia, Open Approach"
29882,DRG22602,0JN03ZZ,"Release Scalp Subcutaneous Tissue and Fascia, Percutaneous Approach"
29883,DRG22602,0JN10ZZ,"Release Face Subcutaneous Tissue and Fascia, Open Approach"
29884,DRG22602,0JN13ZZ,"Release Face Subcutaneous Tissue and Fascia, Percutaneous Approach"
29885,DRG22602,0JN40ZZ,"Release Anterior Neck Subcutaneous Tissue and Fascia, Open Approach"
29886,DRG22602,0JN43ZZ,"Release Anterior Neck Subcutaneous Tissue and Fascia, Percutaneous Approach"
29887,DRG22602,0JN50ZZ,"Release Posterior Neck Subcutaneous Tissue and Fascia, Open Approach"
29888,DRG22602,0JN53ZZ,"Release Posterior Neck Subcutaneous Tissue and Fascia, Percutaneous Approach"
29889,DRG22602,0JN60ZZ,"Release Chest Subcutaneous Tissue and Fascia, Open Approach"
29890,DRG22602,0JN63ZZ,"Release Chest Subcutaneous Tissue and Fascia, Percutaneous Approach"
29891,DRG22602,0JN70ZZ,"Release Back Subcutaneous Tissue and Fascia, Open Approach"
29892,DRG22602,0JN73ZZ,"Release Back Subcutaneous Tissue and Fascia, Percutaneous Approach"
29893,DRG22602,0JN80ZZ,"Release Abdomen Subcutaneous Tissue and Fascia, Open Approach"
29894,DRG22602,0JN83ZZ,"Release Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach"
29895,DRG22602,0JN90ZZ,"Release Buttock Subcutaneous Tissue and Fascia, Open Approach"
29896,DRG22602,0JN93ZZ,"Release Buttock Subcutaneous Tissue and Fascia, Percutaneous Approach"
29897,DRG22602,0JNB0ZZ,"Release Perineum Subcutaneous Tissue and Fascia, Open Approach"
29898,DRG22602,0JNB3ZZ,"Release Perineum Subcutaneous Tissue and Fascia, Percutaneous Approach"
29899,DRG22602,0JNC0ZZ,"Release Pelvic Region Subcutaneous Tissue and Fascia, Open Approach"
29900,DRG22602,0JNC3ZZ,"Release Pelvic Region Subcutaneous Tissue and Fascia, Percutaneous Approach"
29901,DRG22602,0JND0ZZ,"Release Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach"
29902,DRG22602,0JND3ZZ,"Release Right Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach"
29903,DRG22602,0JNF0ZZ,"Release Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach"
29904,DRG22602,0JNF3ZZ,"Release Left Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach"
29905,DRG22602,0JNG0ZZ,"Release Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach"
29906,DRG22602,0JNG3ZZ,"Release Right Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach"
29907,DRG22602,0JNH0ZZ,"Release Left Lower Arm Subcutaneous Tissue and Fascia, Open Approach"
29908,DRG22602,0JNH3ZZ,"Release Left Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach"
29909,DRG22602,0JNL0ZZ,"Release Right Upper Leg Subcutaneous Tissue and Fascia, Open Approach"
29910,DRG22602,0JNL3ZZ,"Release Right Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach"
29911,DRG22602,0JNM0ZZ,"Release Left Upper Leg Subcutaneous Tissue and Fascia, Open Approach"
29912,DRG22602,0JNM3ZZ,"Release Left Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach"
29913,DRG22602,0JNN0ZZ,"Release Right Lower Leg Subcutaneous Tissue and Fascia, Open Approach"
29914,DRG22602,0JNN3ZZ,"Release Right Lower Leg Subcutaneous Tissue and Fascia, Percutaneous Approach"
29915,DRG22602,0JNP0ZZ,"Release Left Lower Leg Subcutaneous Tissue and Fascia, Open Approach"
29916,DRG22602,0JNP3ZZ,"Release Left Lower Leg Subcutaneous Tissue and Fascia, Percutaneous Approach"
29917,DRG22602,0JNQ0ZZ,"Release Right Foot Subcutaneous Tissue and Fascia, Open Approach"
29918,DRG22602,0JNQ3ZZ,"Release Right Foot Subcutaneous Tissue and Fascia, Percutaneous Approach"
29919,DRG22602,0JNR0ZZ,"Release Left Foot Subcutaneous Tissue and Fascia, Open Approach"
29920,DRG22602,0JNR3ZZ,"Release Left Foot Subcutaneous Tissue and Fascia, Percutaneous Approach"
29921,DRG22602,0JQ00ZZ,"Repair Scalp Subcutaneous Tissue and Fascia, Open Approach"
29922,DRG22602,0JQ03ZZ,"Repair Scalp Subcutaneous Tissue and Fascia, Percutaneous Approach"
29923,DRG22602,0JR007Z,"Replacement of Scalp Subcutaneous Tissue and Fascia with Autologous Tissue Substitute, Open Approach"
29924,DRG22602,0JR00JZ,"Replacement of Scalp Subcutaneous Tissue and Fascia with Synthetic Substitute, Open Approach"
29925,DRG22602,0JR00KZ,"Replacement of Scalp Subcutaneous Tissue and Fascia with Nonautologous Tissue Substitute, Open Approach"
29926,DRG22602,0JR037Z,"Replacement of Scalp Subcutaneous Tissue and Fascia with Autologous Tissue Substitute, Percutaneous Approach"
29927,DRG22602,0JR03JZ,"Replacement of Scalp Subcutaneous Tissue and Fascia with Synthetic Substitute, Percutaneous Approach"
29928,DRG22602,0JR03KZ,"Replacement of Scalp Subcutaneous Tissue and Fascia with Nonautologous Tissue Substitute, Percutaneous Approach"
29929,DRG22602,0JR107Z,"Replacement of Face Subcutaneous Tissue and Fascia with Autologous Tissue Substitute, Open Approach"
29930,DRG22602,0JR10JZ,"Replacement of Face Subcutaneous Tissue and Fascia with Synthetic Substitute, Open Approach"
29931,DRG22602,0JR10KZ,"Replacement of Face Subcutaneous Tissue and Fascia with Nonautologous Tissue Substitute, Open Approach"
29932,DRG22602,0JR137Z,"Replacement of Face Subcutaneous Tissue and Fascia with Autologous Tissue Substitute, Percutaneous Approach"
29933,DRG22602,0JR13JZ,"Replacement of Face Subcutaneous Tissue and Fascia with Synthetic Substitute, Percutaneous Approach"
29934,DRG22602,0JR13KZ,"Replacement of Face Subcutaneous Tissue and Fascia with Nonautologous Tissue Substitute, Percutaneous Approach"
29935,DRG22602,0JR407Z,"Replacement of Anterior Neck Subcutaneous Tissue and Fascia with Autologous Tissue Substitute, Open Approach"
29936,DRG22602,0JR40JZ,"Replacement of Anterior Neck Subcutaneous Tissue and Fascia with Synthetic Substitute, Open Approach"
29937,DRG22602,0JR40KZ,"Replacement of Anterior Neck Subcutaneous Tissue and Fascia with Nonautologous Tissue Substitute, Open Approach"
29938,DRG22602,0JR437Z,"Replacement of Anterior Neck Subcutaneous Tissue and Fascia with Autologous Tissue Substitute, Percutaneous Approach"
29939,DRG22602,0JR43JZ,"Replacement of Anterior Neck Subcutaneous Tissue and Fascia with Synthetic Substitute, Percutaneous Approach"
29940,DRG22602,0JR43KZ,"Replacement of Anterior Neck Subcutaneous Tissue and Fascia with Nonautologous Tissue Substitute, Percutaneous Approach"
29941,DRG22602,0JR507Z,"Replacement of Posterior Neck Subcutaneous Tissue and Fascia with Autologous Tissue Substitute, Open Approach"
29942,DRG22602,0JR50JZ,"Replacement of Posterior Neck Subcutaneous Tissue and Fascia with Synthetic Substitute, Open Approach"
29943,DRG22602,0JR50KZ,"Replacement of Posterior Neck Subcutaneous Tissue and Fascia with Nonautologous Tissue Substitute, Open Approach"
29944,DRG22602,0JR537Z,"Replacement of Posterior Neck Subcutaneous Tissue and Fascia with Autologous Tissue Substitute, Percutaneous Approach"
29945,DRG22602,0JR53JZ,"Replacement of Posterior Neck Subcutaneous Tissue and Fascia with Synthetic Substitute, Percutaneous Approach"
29946,DRG22602,0JR53KZ,"Replacement of Posterior Neck Subcutaneous Tissue and Fascia with Nonautologous Tissue Substitute, Percutaneous Approach"
