DRG,CM-PCS,en
DRG11901,02QS0ZZ,"Repair Right Pulmonary Vein, Open Approach"
DRG11901,02QS3ZZ,"Repair Right Pulmonary Vein, Percutaneous Approach"
DRG11901,02QS4ZZ,"Repair Right Pulmonary Vein, Percutaneous Endoscopic Approach"
DRG11901,02QT0ZZ,"Repair Left Pulmonary Vein, Open Approach"
DRG11901,02QT3ZZ,"Repair Left Pulmonary Vein, Percutaneous Approach"
DRG11901,02QT4ZZ,"Repair Left Pulmonary Vein, Percutaneous Endoscopic Approach"
DRG11901,02QV0ZZ,"Repair Superior Vena Cava, Open Approach"
DRG11901,02QV3ZZ,"Repair Superior Vena Cava, Percutaneous Approach"
DRG11901,02QV4ZZ,"Repair Superior Vena Cava, Percutaneous Endoscopic Approach"
DRG11901,05D90ZZ,"Extraction of Right Brachial Vein, Open Approach"
DRG11901,05D93ZZ,"Extraction of Right Brachial Vein, Percutaneous Approach"
DRG11901,05DA0ZZ,"Extraction of Left Brachial Vein, Open Approach"
DRG11901,05DA3ZZ,"Extraction of Left Brachial Vein, Percutaneous Approach"
DRG11901,05DB0ZZ,"Extraction of Right Basilic Vein, Open Approach"
DRG11901,05DB3ZZ,"Extraction of Right Basilic Vein, Percutaneous Approach"
DRG11901,05DC0ZZ,"Extraction of Left Basilic Vein, Open Approach"
DRG11901,05DC3ZZ,"Extraction of Left Basilic Vein, Percutaneous Approach"
DRG11901,05DD0ZZ,"Extraction of Right Cephalic Vein, Open Approach"
DRG11901,05DD3ZZ,"Extraction of Right Cephalic Vein, Percutaneous Approach"
DRG11901,05DF0ZZ,"Extraction of Left Cephalic Vein, Open Approach"
DRG11901,05DF3ZZ,"Extraction of Left Cephalic Vein, Percutaneous Approach"
DRG11901,05DG0ZZ,"Extraction of Right Hand Vein, Open Approach"
DRG11901,05DG3ZZ,"Extraction of Right Hand Vein, Percutaneous Approach"
DRG11901,05DH0ZZ,"Extraction of Left Hand Vein, Open Approach"
DRG11901,05DH3ZZ,"Extraction of Left Hand Vein, Percutaneous Approach"
DRG11901,05DY0ZZ,"Extraction of Upper Vein, Open Approach"
DRG11901,05DY3ZZ,"Extraction of Upper Vein, Percutaneous Approach"
DRG11901,05Q00ZZ,"Repair Azygos Vein, Open Approach"
DRG11901,05Q03ZZ,"Repair Azygos Vein, Percutaneous Approach"
DRG11901,05Q04ZZ,"Repair Azygos Vein, Percutaneous Endoscopic Approach"
DRG11901,05Q10ZZ,"Repair Hemiazygos Vein, Open Approach"
DRG11901,05Q13ZZ,"Repair Hemiazygos Vein, Percutaneous Approach"
DRG11901,05Q14ZZ,"Repair Hemiazygos Vein, Percutaneous Endoscopic Approach"
DRG11901,05Q30ZZ,"Repair Right Innominate Vein, Open Approach"
DRG11901,05Q33ZZ,"Repair Right Innominate Vein, Percutaneous Approach"
DRG11901,05Q34ZZ,"Repair Right Innominate Vein, Percutaneous Endoscopic Approach"
DRG11901,05Q40ZZ,"Repair Left Innominate Vein, Open Approach"
DRG11901,05Q43ZZ,"Repair Left Innominate Vein, Percutaneous Approach"
DRG11901,05Q44ZZ,"Repair Left Innominate Vein, Percutaneous Endoscopic Approach"
DRG11901,05Q50ZZ,"Repair Right Subclavian Vein, Open Approach"
DRG11901,05Q53ZZ,"Repair Right Subclavian Vein, Percutaneous Approach"
DRG11901,05Q54ZZ,"Repair Right Subclavian Vein, Percutaneous Endoscopic Approach"
DRG11901,05Q60ZZ,"Repair Left Subclavian Vein, Open Approach"
DRG11901,05Q63ZZ,"Repair Left Subclavian Vein, Percutaneous Approach"
DRG11901,05Q64ZZ,"Repair Left Subclavian Vein, Percutaneous Endoscopic Approach"
DRG11901,05Q70ZZ,"Repair Right Axillary Vein, Open Approach"
