,DRG,CM-PCS,en
4306,DRG16302,Q792,Exomphalos
4307,DRG16302,Q793,Gastroschisis
4308,DRG16302,Q794,Prune belly syndrome
4309,DRG16302,Q7951,Congenital hernia of bladder
4310,DRG16302,Q7959,Other congenital malformations of abdominal wall
4313,DRG16302,0JQ70ZZ,"Repair Back Subcutaneous Tissue and Fascia, Open Approach"
4314,DRG16302,0JQ73ZZ,"Repair Back Subcutaneous Tissue and Fascia, Percutaneous Approach"
4315,DRG16302,0JQM0ZZ,"Repair Left Upper Leg Subcutaneous Tissue and Fascia, Open Approach"
4316,DRG16302,0JQM3ZZ,"Repair Left Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach"
4317,DRG16302,0JQN0ZZ,"Repair Right Lower Leg Subcutaneous Tissue and Fascia, Open Approach"
4318,DRG16302,0JQN3ZZ,"Repair Right Lower Leg Subcutaneous Tissue and Fascia, Percutaneous Approach"
4319,DRG16302,0WMF0ZZ,"Reattachment of Abdominal Wall, Open Approach"
4320,DRG16302,0WQF0ZZ,"Repair Abdominal Wall, Open Approach"
4321,DRG16302,0WQF3ZZ,"Repair Abdominal Wall, Percutaneous Approach"
4322,DRG16302,0WQF4ZZ,"Repair Abdominal Wall, Percutaneous Endoscopic Approach"
4323,DRG16302,0WUF07Z,"Supplement Abdominal Wall with Autologous Tissue Substitute, Open Approach"
4324,DRG16302,0WUF0JZ,"Supplement Abdominal Wall with Synthetic Substitute, Open Approach"
4325,DRG16302,0WUF0KZ,"Supplement Abdominal Wall with Nonautologous Tissue Substitute, Open Approach"
4326,DRG16302,0WUF47Z,"Supplement Abdominal Wall with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
4327,DRG16302,0WUF4JZ,"Supplement Abdominal Wall with Synthetic Substitute, Percutaneous Endoscopic Approach"
4328,DRG16302,0WUF4KZ,"Supplement Abdominal Wall with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
