DRG,CM-PCS,en
DRG23902,M301,Polyarteritis with lung involvement [Churg-Strauss]
DRG23902,M312,Lethal midline granuloma
DRG23902,M3130,Wegener's granulomatosis without renal involvement
DRG23902,M3131,Wegener's granulomatosis with renal involvement
DRG23902,M4850XA,"Collapsed vertebra, not elsewhere classified, site unspecified, initial encounter for fracture"
DRG23902,M4851XA,"Collapsed vertebra, not elsewhere classified, occipito-atlanto-axial region, initial encounter for fracture"
DRG23902,M4852XA,"Collapsed vertebra, not elsewhere classified, cervical region, initial encounter for fracture"
DRG23902,M4853XA,"Collapsed vertebra, not elsewhere classified, cervicothoracic region, initial encounter for fracture"
DRG23902,M4854XA,"Collapsed vertebra, not elsewhere classified, thoracic region, initial encounter for fracture"
DRG23902,M4855XA,"Collapsed vertebra, not elsewhere classified, thoracolumbar region, initial encounter for fracture"
DRG23902,M4856XA,"Collapsed vertebra, not elsewhere classified, lumbar region, initial encounter for fracture"
DRG23902,M4857XA,"Collapsed vertebra, not elsewhere classified, lumbosacral region, initial encounter for fracture"
DRG23902,M4858XA,"Collapsed vertebra, not elsewhere classified, sacral and sacrococcygeal region, initial encounter for fracture"
DRG23902,M8000XA,"Age-related osteoporosis with current pathological fracture, unspecified site, initial encounter for fracture"
DRG23902,M80011A,"Age-related osteoporosis with current pathological fracture, right shoulder, initial encounter for fracture"
DRG23902,M80012A,"Age-related osteoporosis with current pathological fracture, left shoulder, initial encounter for fracture"
DRG23902,M80019A,"Age-related osteoporosis with current pathological fracture, unspecified shoulder, initial encounter for fracture"
DRG23902,M80021A,"Age-related osteoporosis with current pathological fracture, right humerus, initial encounter for fracture"
DRG23902,M80022A,"Age-related osteoporosis with current pathological fracture, left humerus, initial encounter for fracture"
DRG23902,M80029A,"Age-related osteoporosis with current pathological fracture, unspecified humerus, initial encounter for fracture"
DRG23902,M80031A,"Age-related osteoporosis with current pathological fracture, right forearm, initial encounter for fracture"
DRG23902,M80032A,"Age-related osteoporosis with current pathological fracture, left forearm, initial encounter for fracture"
DRG23902,M80039A,"Age-related osteoporosis with current pathological fracture, unspecified forearm, initial encounter for fracture"
DRG23902,M80041A,"Age-related osteoporosis with current pathological fracture, right hand, initial encounter for fracture"
DRG23902,M80042A,"Age-related osteoporosis with current pathological fracture, left hand, initial encounter for fracture"
DRG23902,M80049A,"Age-related osteoporosis with current pathological fracture, unspecified hand, initial encounter for fracture"
DRG23902,M80051A,"Age-related osteoporosis with current pathological fracture, right femur, initial encounter for fracture"
DRG23902,M80052A,"Age-related osteoporosis with current pathological fracture, left femur, initial encounter for fracture"
DRG23902,M80059A,"Age-related osteoporosis with current pathological fracture, unspecified femur, initial encounter for fracture"
DRG23902,M80061A,"Age-related osteoporosis with current pathological fracture, right lower leg, initial encounter for fracture"
DRG23902,M80062A,"Age-related osteoporosis with current pathological fracture, left lower leg, initial encounter for fracture"
DRG23902,M80069A,"Age-related osteoporosis with current pathological fracture, unspecified lower leg, initial encounter for fracture"
DRG23902,M80071A,"Age-related osteoporosis with current pathological fracture, right ankle and foot, initial encounter for fracture"
DRG23902,M80072A,"Age-related osteoporosis with current pathological fracture, left ankle and foot, initial encounter for fracture"
DRG23902,M80079A,"Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, initial encounter for fracture"
DRG23902,M8008XA,"Age-related osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture"
DRG23902,M8080XA,"Other osteoporosis with current pathological fracture, unspecified site, initial encounter for fracture"
DRG23902,M80811A,"Other osteoporosis with current pathological fracture, right shoulder, initial encounter for fracture"
DRG23902,M80812A,"Other osteoporosis with current pathological fracture, left shoulder, initial encounter for fracture"
DRG23902,M80819A,"Other osteoporosis with current pathological fracture, unspecified shoulder, initial encounter for fracture"
DRG23902,M80821A,"Other osteoporosis with current pathological fracture, right humerus, initial encounter for fracture"
DRG23902,M80822A,"Other osteoporosis with current pathological fracture, left humerus, initial encounter for fracture"
DRG23902,M80829A,"Other osteoporosis with current pathological fracture, unspecified humerus, initial encounter for fracture"
DRG23902,M80831A,"Other osteoporosis with current pathological fracture, right forearm, initial encounter for fracture"
DRG23902,M80832A,"Other osteoporosis with current pathological fracture, left forearm, initial encounter for fracture"
DRG23902,M80839A,"Other osteoporosis with current pathological fracture, unspecified forearm, initial encounter for fracture"
DRG23902,M80841A,"Other osteoporosis with current pathological fracture, right hand, initial encounter for fracture"
DRG23902,M80842A,"Other osteoporosis with current pathological fracture, left hand, initial encounter for fracture"
DRG23902,M80849A,"Other osteoporosis with current pathological fracture, unspecified hand, initial encounter for fracture"
DRG23902,M80851A,"Other osteoporosis with current pathological fracture, right femur, initial encounter for fracture"
DRG23902,M80852A,"Other osteoporosis with current pathological fracture, left femur, initial encounter for fracture"
DRG23902,M80859A,"Other osteoporosis with current pathological fracture, unspecified femur, initial encounter for fracture"
DRG23902,M80861A,"Other osteoporosis with current pathological fracture, right lower leg, initial encounter for fracture"
DRG23902,M80862A,"Other osteoporosis with current pathological fracture, left lower leg, initial encounter for fracture"
DRG23902,M80869A,"Other osteoporosis with current pathological fracture, unspecified lower leg, initial encounter for fracture"
DRG23902,M80871A,"Other osteoporosis with current pathological fracture, right ankle and foot, initial encounter for fracture"
DRG23902,M80872A,"Other osteoporosis with current pathological fracture, left ankle and foot, initial encounter for fracture"
DRG23902,M80879A,"Other osteoporosis with current pathological fracture, unspecified ankle and foot, initial encounter for fracture"
DRG23902,M8088XA,"Other osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture"
DRG23902,M84311A,"Stress fracture, right shoulder, initial encounter for fracture"
DRG23902,M84312A,"Stress fracture, left shoulder, initial encounter for fracture"
