DRG,CM-PCS,en
DRG19010,A213,Gastrointestinal tularemia
DRG19010,A222,Gastrointestinal anthrax
DRG19010,A421,Abdominal actinomycosis
DRG19010,A511,Primary anal syphilis
DRG19010,A546,Gonococcal infection of anus and rectum
DRG19010,A5485,Gonococcal peritonitis
DRG19010,A563,Chlamydial infection of anus and rectum
DRG19010,B0081,Herpesviral hepatitis
DRG19010,D120,Benign neoplasm of cecum
DRG19010,D121,Benign neoplasm of appendix
DRG19010,D122,Benign neoplasm of ascending colon
DRG19010,D123,Benign neoplasm of transverse colon
DRG19010,D124,Benign neoplasm of descending colon
DRG19010,D125,Benign neoplasm of sigmoid colon
DRG19010,D126,"Benign neoplasm of colon, unspecified"
DRG19010,D127,Benign neoplasm of rectosigmoid junction
DRG19010,D128,Benign neoplasm of rectum
DRG19010,D129,Benign neoplasm of anus and anal canal
DRG19010,D130,Benign neoplasm of esophagus
DRG19010,D131,Benign neoplasm of stomach
DRG19010,D132,Benign neoplasm of duodenum
DRG19010,D1330,Benign neoplasm of unspecified part of small intestine
DRG19010,D1339,Benign neoplasm of other parts of small intestine
DRG19010,D139,Benign neoplasm of ill-defined sites within the digestive system
DRG19010,D175,Benign lipomatous neoplasm of intra-abdominal organs
DRG19010,D1771,Benign lipomatous neoplasm of kidney
DRG19010,D191,Benign neoplasm of mesothelial tissue of peritoneum
DRG19010,D200,Benign neoplasm of soft tissue of retroperitoneum
DRG19010,D201,Benign neoplasm of soft tissue of peritoneum
DRG19010,D3A010,Benign carcinoid tumor of the duodenum
DRG19010,D3A011,Benign carcinoid tumor of the jejunum
DRG19010,D3A012,Benign carcinoid tumor of the ileum
DRG19010,D3A019,"Benign carcinoid tumor of the small intestine, unspecified portion"
DRG19010,D3A020,Benign carcinoid tumor of the appendix
DRG19010,D3A021,Benign carcinoid tumor of the cecum
DRG19010,D3A022,Benign carcinoid tumor of the ascending colon
DRG19010,D3A024,Benign carcinoid tumor of the descending colon
DRG19010,D3A025,Benign carcinoid tumor of the sigmoid colon
DRG19010,D3A026,Benign carcinoid tumor of the rectum
DRG19010,D3A029,"Benign carcinoid tumor of the large intestine, unspecified portion"
DRG19010,D3A092,Benign carcinoid tumor of the stomach
DRG19010,I8500,Esophageal varices without bleeding
DRG19010,I880,Nonspecific mesenteric lymphadenitis
DRG19010,K317,Polyp of stomach and duodenum
DRG19010,K352,Acute appendicitis with generalized peritonitis
DRG19010,K353,Acute appendicitis with localized peritonitis
DRG19010,K3580,Unspecified acute appendicitis
DRG19010,K3589,Other acute appendicitis
DRG19010,K36,Other appendicitis
DRG19010,K37,Unspecified appendicitis
DRG19010,K380,Hyperplasia of appendix
DRG19010,K381,Appendicular concretions
DRG19010,K382,Diverticulum of appendix
DRG19010,K383,Fistula of appendix
DRG19010,K388,Other specified diseases of appendix
DRG19010,K389,"Disease of appendix, unspecified"
DRG19010,K4000,"Bilateral inguinal hernia, with obstruction, without gangrene, not specified as recurrent"
