DRG,CM-PCS,en
DRG13704,A5201,Syphilitic aneurysm of aorta
DRG13704,A5202,Syphilitic aortitis
DRG13704,A5203,Syphilitic endocarditis
DRG13704,B3321,Viral endocarditis
DRG13704,I011,Acute rheumatic endocarditis
DRG13704,I050,Rheumatic mitral stenosis
DRG13704,I051,Rheumatic mitral insufficiency
DRG13704,I052,Rheumatic mitral stenosis with insufficiency
DRG13704,I058,Other rheumatic mitral valve diseases
DRG13704,I059,"Rheumatic mitral valve disease, unspecified"
DRG13704,I060,Rheumatic aortic stenosis
DRG13704,I061,Rheumatic aortic insufficiency
DRG13704,I062,Rheumatic aortic stenosis with insufficiency
DRG13704,I068,Other rheumatic aortic valve diseases
DRG13704,I069,"Rheumatic aortic valve disease, unspecified"
DRG13704,I070,Rheumatic tricuspid stenosis
DRG13704,I071,Rheumatic tricuspid insufficiency
DRG13704,I072,Rheumatic tricuspid stenosis and insufficiency
DRG13704,I078,Other rheumatic tricuspid valve diseases
DRG13704,I079,"Rheumatic tricuspid valve disease, unspecified"
DRG13704,I080,Rheumatic disorders of both mitral and aortic valves
DRG13704,I081,Rheumatic disorders of both mitral and tricuspid valves
DRG13704,I082,Rheumatic disorders of both aortic and tricuspid valves
DRG13704,I083,"Combined rheumatic disorders of mitral, aortic and tricuspid valves"
DRG13704,I088,Other rheumatic multiple valve diseases
DRG13704,I089,"Rheumatic multiple valve disease, unspecified"
DRG13704,I091,"Rheumatic diseases of endocardium, valve unspecified"
DRG13704,I0989,Other specified rheumatic heart diseases
DRG13704,I234,Rupture of chordae tendineae as current complication following acute myocardial infarction
DRG13704,I235,Rupture of papillary muscle as current complication following acute myocardial infarction
DRG13704,I340,Nonrheumatic mitral (valve) insufficiency
DRG13704,I341,Nonrheumatic mitral (valve) prolapse
DRG13704,I342,Nonrheumatic mitral (valve) stenosis
DRG13704,I348,Other nonrheumatic mitral valve disorders
DRG13704,I349,"Nonrheumatic mitral valve disorder, unspecified"
DRG13704,I350,Nonrheumatic aortic (valve) stenosis
DRG13704,I351,Nonrheumatic aortic (valve) insufficiency
DRG13704,I352,Nonrheumatic aortic (valve) stenosis with insufficiency
DRG13704,I358,Other nonrheumatic aortic valve disorders
