DRG,CM-PCS,en
DRG09101,B330,Epidemic myalgia
DRG09101,J09X1,Influenza due to identified novel influenza A virus with pneumonia
DRG09101,J1000,Influenza due to other identified influenza virus with unspecified type of pneumonia
DRG09101,J1008,Influenza due to other identified influenza virus with other specified pneumonia
DRG09101,J1100,Influenza due to unidentified influenza virus with unspecified type of pneumonia
DRG09101,J1108,Influenza due to unidentified influenza virus with specified pneumonia
DRG09101,J120,Adenoviral pneumonia
DRG09101,J121,Respiratory syncytial virus pneumonia
DRG09101,J122,Parainfluenza virus pneumonia
DRG09101,J123,Human metapneumovirus pneumonia
DRG09101,J1281,Pneumonia due to SARS-associated coronavirus
DRG09101,J1289,Other viral pneumonia
DRG09101,J129,"Viral pneumonia, unspecified"
DRG09101,J13,Pneumonia due to Streptococcus pneumoniae
DRG09101,J14,Pneumonia due to Hemophilus influenzae
DRG09101,J153,"Pneumonia due to streptococcus, group B"
DRG09101,J15212,Pneumonia due to Methicillin resistant Staphylococcus aureus
DRG09101,J154,Pneumonia due to other streptococci
DRG09101,J157,Pneumonia due to Mycoplasma pneumoniae
DRG09101,J159,Unspecified bacterial pneumonia
DRG09101,J160,Chlamydial pneumonia
DRG09101,J168,Pneumonia due to other specified infectious organisms
DRG09101,J180,"Bronchopneumonia, unspecified organism"
DRG09101,J181,"Lobar pneumonia, unspecified organism"
DRG09101,J188,"Other pneumonia, unspecified organism"
DRG09101,J189,"Pneumonia, unspecified organism"
DRG09101,J84116,Cryptogenic organizing pneumonia
DRG09101,J869,Pyothorax without fistula
DRG09101,J920,Pleural plaque with presence of asbestos
DRG09101,J929,Pleural plaque without asbestos
DRG09101,J941,Fibrothorax
DRG09101,J948,Other specified pleural conditions
DRG09101,J949,"Pleural condition, unspecified"
DRG09101,R091,Pleurisy
