DRG,CM-PCS,en
DRG01233,E7500,"GM2 gangliosidosis, unspecified"
DRG01233,E7501,Sandhoff disease
DRG01233,E7502,Tay-Sachs disease
DRG01233,E7509,Other GM2 gangliosidosis
DRG01233,E7510,Unspecified gangliosidosis
DRG01233,E7511,Mucolipidosis IV
DRG01233,E7519,Other gangliosidosis
DRG01233,E7525,Metachromatic leukodystrophy
DRG01233,E7529,Other sphingolipidosis
DRG01233,E754,Neuronal ceroid lipofuscinosis
DRG01233,F0789,Other personality and behavioral disorders due to known physiological condition
DRG01233,F842,Rett's syndrome
DRG01233,G10,Huntington's disease
DRG01233,G120,"Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]"
DRG01233,G121,Other inherited spinal muscular atrophy
DRG01233,G1220,"Motor neuron disease, unspecified"
DRG01233,G1221,Amyotrophic lateral sclerosis
DRG01233,G1222,Progressive bulbar palsy
DRG01233,G1229,Other motor neuron disease
DRG01233,G128,Other spinal muscular atrophies and related syndromes
DRG01233,G129,"Spinal muscular atrophy, unspecified"
DRG01233,G20,Parkinson's disease
DRG01233,G2111,Neuroleptic induced parkinsonism
DRG01233,G2119,Other drug induced secondary parkinsonism
DRG01233,G212,Secondary parkinsonism due to other external agents
DRG01233,G213,Postencephalitic parkinsonism
DRG01233,G214,Vascular parkinsonism
DRG01233,G218,Other secondary parkinsonism
DRG01233,G219,"Secondary parkinsonism, unspecified"
DRG01233,G230,Hallervorden-Spatz disease
DRG01233,G231,Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski]
DRG01233,G232,Striatonigral degeneration
DRG01233,G238,Other specified degenerative diseases of basal ganglia
DRG01233,G239,"Degenerative disease of basal ganglia, unspecified"
DRG01233,G2402,Drug induced acute dystonia
DRG01233,G2409,Other drug induced dystonia
DRG01233,G241,Genetic torsion dystonia
DRG01233,G242,Idiopathic nonfamilial dystonia
DRG01233,G248,Other dystonia
DRG01233,G254,Drug-induced chorea
DRG01233,G255,Other chorea
DRG01233,G2570,"Drug induced movement disorder, unspecified"
DRG01233,G2571,Drug induced akathisia
DRG01233,G2579,Other drug induced movement disorders
DRG01233,G2581,Restless legs syndrome
DRG01233,G2589,Other specified extrapyramidal and movement disorders
DRG01233,G259,"Extrapyramidal and movement disorder, unspecified"
DRG01233,G300,Alzheimer's disease with early onset
DRG01233,G301,Alzheimer's disease with late onset
DRG01233,G308,Other Alzheimer's disease
DRG01233,G309,"Alzheimer's disease, unspecified"
DRG01233,G3101,Pick's disease
DRG01233,G3109,Other frontotemporal dementia
DRG01233,G311,"Senile degeneration of brain, not elsewhere classified"
DRG01233,G3181,Alpers disease
DRG01233,G3182,Leigh's disease
DRG01233,G3183,Dementia with Lewy bodies
DRG01233,G3184,"Mild cognitive impairment, so stated"
DRG01233,G3185,Corticobasal degeneration
DRG01233,G3189,Other specified degenerative diseases of nervous system
DRG01233,G319,"Degenerative disease of nervous system, unspecified"
DRG01233,G312,Degeneration of nervous system due to alcohol
DRG01233,G7000,Myasthenia gravis without (acute) exacerbation
DRG01233,G7001,Myasthenia gravis with (acute) exacerbation
DRG01233,G803,Athetoid cerebral palsy
DRG01233,G903,Multi-system degeneration of the autonomic nervous system
DRG01233,G910,Communicating hydrocephalus
DRG01233,G911,Obstructive hydrocephalus
DRG01233,G912,(Idiopathic) normal pressure hydrocephalus
DRG01233,G913,"Post-traumatic hydrocephalus, unspecified"
DRG01233,G918,Other hydrocephalus
DRG01233,G919,"Hydrocephalus, unspecified"
DRG01233,G950,Syringomyelia and syringobulbia
DRG01233,F000001,Physical Therapy
DRG01233,F000002,Occupational Therapy
DRG01233,F000003,Communication Therapy
