,DRG,CM-PCS,en
50951,DRG03501,A5219,Other symptomatic neurosyphilis
50952,DRG03501,A881,Epidemic vertigo
50953,DRG03501,B900,Sequelae of central nervous system tuberculosis
50954,DRG03501,B91,Sequelae of poliomyelitis
50955,DRG03501,B941,Sequelae of viral encephalitis
50956,DRG03501,D1802,Hemangioma of intracranial structures
50957,DRG03501,F950,Transient tic disorder
50958,DRG03501,F951,Chronic motor or vocal tic disorder
50959,DRG03501,F952,Tourette's disorder
50960,DRG03501,F958,Other tic disorders
50961,DRG03501,F959,"Tic disorder, unspecified"
50962,DRG03501,G038,Meningitis due to other specified causes
50963,DRG03501,G08,Intracranial and intraspinal phlebitis and thrombophlebitis
50964,DRG03501,G09,Sequelae of inflammatory diseases of central nervous system
50965,DRG03501,G14,Postpolio syndrome
50966,DRG03501,G210,Malignant neuroleptic syndrome
50967,DRG03501,G2401,Drug induced subacute dyskinesia
50968,DRG03501,G243,Spasmodic torticollis
50969,DRG03501,G244,Idiopathic orofacial dystonia
50970,DRG03501,G249,"Dystonia, unspecified"
50971,DRG03501,G250,Essential tremor
50972,DRG03501,G251,Drug-induced tremor
50973,DRG03501,G252,Other specified forms of tremor
50974,DRG03501,G253,Myoclonus
50975,DRG03501,G2561,Drug induced tics
50976,DRG03501,G2569,Other tics of organic origin
50977,DRG03501,G2582,Stiff-man syndrome
50978,DRG03501,G2583,Benign shuddering attacks
50979,DRG03501,G4700,"Insomnia, unspecified"
50980,DRG03501,G4701,Insomnia due to medical condition
50981,DRG03501,G4709,Other insomnia
50982,DRG03501,G4710,"Hypersomnia, unspecified"
50983,DRG03501,G4711,Idiopathic hypersomnia with long sleep time
50984,DRG03501,G4712,Idiopathic hypersomnia without long sleep time
50985,DRG03501,G4713,Recurrent hypersomnia
50986,DRG03501,G4714,Hypersomnia due to medical condition
50987,DRG03501,G4719,Other hypersomnia
50988,DRG03501,G4720,"Circadian rhythm sleep disorder, unspecified type"
50989,DRG03501,G4730,"Sleep apnea, unspecified"
50990,DRG03501,G4731,Primary central sleep apnea
50991,DRG03501,G4732,High altitude periodic breathing
50992,DRG03501,G4733,Obstructive sleep apnea (adult) (pediatric)
50993,DRG03501,G4734,Idiopathic sleep related nonobstructive alveolar hypoventilation
50994,DRG03501,G4735,Congenital central alveolar hypoventilation syndrome
50995,DRG03501,G4739,Other sleep apnea
50996,DRG03501,G47411,Narcolepsy with cataplexy
50997,DRG03501,G47419,Narcolepsy without cataplexy
50998,DRG03501,G4752,REM sleep behavior disorder
50999,DRG03501,G478,Other sleep disorders
51000,DRG03501,G601,Refsum's disease
51001,DRG03501,G652,Sequelae of toxic polyneuropathy
51002,DRG03501,G710,Muscular dystrophy
51003,DRG03501,G7111,Myotonic muscular dystrophy
51004,DRG03501,G7112,Myotonia congenita
51005,DRG03501,G7113,Myotonic chondrodystrophy
51006,DRG03501,G7114,Drug induced myotonia
51007,DRG03501,G7119,Other specified myotonic disorders
51008,DRG03501,G712,Congenital myopathies
51009,DRG03501,G713,"Mitochondrial myopathy, not elsewhere classified"
51010,DRG03501,G718,Other primary disorders of muscles
51011,DRG03501,G719,"Primary disorder of muscle, unspecified"
51012,DRG03501,G720,Drug-induced myopathy
51013,DRG03501,G721,Alcoholic myopathy
51014,DRG03501,G722,Myopathy due to other toxic agents
51015,DRG03501,G723,Periodic paralysis
51016,DRG03501,G7241,Inclusion body myositis [IBM]
51017,DRG03501,G7249,"Other inflammatory and immune myopathies, not elsewhere classified"
51018,DRG03501,G7281,Critical illness myopathy
51019,DRG03501,G7289,Other specified myopathies
51020,DRG03501,G729,"Myopathy, unspecified"
51021,DRG03501,G804,Ataxic cerebral palsy
51022,DRG03501,G808,Other cerebral palsy
51023,DRG03501,G809,"Cerebral palsy, unspecified"
51024,DRG03501,G8310,Monoplegia of lower limb affecting unspecified side
51025,DRG03501,G8311,Monoplegia of lower limb affecting right dominant side
51026,DRG03501,G8312,Monoplegia of lower limb affecting left dominant side
51027,DRG03501,G8313,Monoplegia of lower limb affecting right nondominant side
51028,DRG03501,G8314,Monoplegia of lower limb affecting left nondominant side
51029,DRG03501,G8320,Monoplegia of upper limb affecting unspecified side
51030,DRG03501,G8321,Monoplegia of upper limb affecting right dominant side
51031,DRG03501,G8322,Monoplegia of upper limb affecting left dominant side
51032,DRG03501,G8323,Monoplegia of upper limb affecting right nondominant side
51033,DRG03501,G8324,Monoplegia of upper limb affecting left nondominant side
51034,DRG03501,G8330,"Monoplegia, unspecified affecting unspecified side"
51035,DRG03501,G8331,"Monoplegia, unspecified affecting right dominant side"
51036,DRG03501,G8332,"Monoplegia, unspecified affecting left dominant side"
51037,DRG03501,G8333,"Monoplegia, unspecified affecting right nondominant side"
51038,DRG03501,G8334,"Monoplegia, unspecified affecting left nondominant side"
51039,DRG03501,G835,Locked-in state
51040,DRG03501,G8381,Brown-Sequard syndrome
51041,DRG03501,G8382,Anterior cord syndrome
51042,DRG03501,G8383,Posterior cord syndrome
51043,DRG03501,G8384,Todd's paralysis (postepileptic)
51044,DRG03501,G8389,Other specified paralytic syndromes
51045,DRG03501,G839,"Paralytic syndrome, unspecified"
51046,DRG03501,G901,Familial dysautonomia [Riley-Day]
51047,DRG03501,G92,Toxic encephalopathy
51048,DRG03501,G930,Cerebral cysts
51049,DRG03501,G931,"Anoxic brain damage, not elsewhere classified"
51050,DRG03501,G937,Reye's syndrome
51051,DRG03501,G9511,Acute infarction of spinal cord (embolic) (nonembolic)
51052,DRG03501,G9519,Other vascular myelopathies
51053,DRG03501,G9520,Unspecified cord compression
51054,DRG03501,G9529,Other cord compression
51055,DRG03501,G9581,Conus medullaris syndrome
51056,DRG03501,G9589,Other specified diseases of spinal cord
51057,DRG03501,G959,"Disease of spinal cord, unspecified"
51058,DRG03501,G960,Cerebrospinal fluid leak
51059,DRG03501,G9612,Meningeal adhesions (cerebral) (spinal)
51060,DRG03501,G9619,"Other disorders of meninges, not elsewhere classified"
51061,DRG03501,G970,Cerebrospinal fluid leak from spinal puncture
51062,DRG03501,G972,Intracranial hypotension following ventricular shunting
51063,DRG03501,G9731,Intraoperative hemorrhage and hematoma of a nervous system organ or structure complicating a nervous system procedure
51064,DRG03501,G9732,Intraoperative hemorrhage and hematoma of a nervous system organ or structure complicating other procedure
51065,DRG03501,G9781,Other intraoperative complications of nervous system
51066,DRG03501,G9782,Other postprocedural complications and disorders of nervous system
51067,DRG03501,H4710,Unspecified papilledema
51068,DRG03501,H4711,Papilledema associated with increased intracranial pressure
51069,DRG03501,H47141,"Foster-Kennedy syndrome, right eye"
51070,DRG03501,H47142,"Foster-Kennedy syndrome, left eye"
51071,DRG03501,H47143,"Foster-Kennedy syndrome, bilateral"
51072,DRG03501,H47149,"Foster-Kennedy syndrome, unspecified eye"
51073,DRG03501,H4741,Disorders of optic chiasm in (due to) inflammatory disorders
51074,DRG03501,H4742,Disorders of optic chiasm in (due to) neoplasm
51075,DRG03501,H4743,Disorders of optic chiasm in (due to) vascular disorders
51076,DRG03501,H4749,Disorders of optic chiasm in (due to) other disorders
51077,DRG03501,H47511,"Disorders of visual pathways in (due to) inflammatory disorders, right side"
51078,DRG03501,H47512,"Disorders of visual pathways in (due to) inflammatory disorders, left side"
51079,DRG03501,H47519,"Disorders of visual pathways in (due to) inflammatory disorders, unspecified side"
51080,DRG03501,H47521,"Disorders of visual pathways in (due to) neoplasm, right side"
51081,DRG03501,H47522,"Disorders of visual pathways in (due to) neoplasm, left side"
51082,DRG03501,H47529,"Disorders of visual pathways in (due to) neoplasm, unspecified side"
51083,DRG03501,H47531,"Disorders of visual pathways in (due to) vascular disorders, right side"
51084,DRG03501,H47532,"Disorders of visual pathways in (due to) vascular disorders, left side"
51085,DRG03501,H47539,"Disorders of visual pathways in (due to) vascular disorders, unspecified side"
51086,DRG03501,H47611,"Cortical blindness, right side of brain"
51087,DRG03501,H47612,"Cortical blindness, left side of brain"
51088,DRG03501,H47619,"Cortical blindness, unspecified side of brain"
51089,DRG03501,H47621,"Disorders of visual cortex in (due to) inflammatory disorders, right side of brain"
51090,DRG03501,H47622,"Disorders of visual cortex in (due to) inflammatory disorders, left side of brain"
51091,DRG03501,H47629,"Disorders of visual cortex in (due to) inflammatory disorders, unspecified side of brain"
51092,DRG03501,H47631,"Disorders of visual cortex in (due to) neoplasm, right side of brain"
51093,DRG03501,H47632,"Disorders of visual cortex in (due to) neoplasm, left side of brain"
51094,DRG03501,H47639,"Disorders of visual cortex in (due to) neoplasm, unspecified side of brain"
51095,DRG03501,H47641,"Disorders of visual cortex in (due to) vascular disorders, right side of brain"
51096,DRG03501,H47642,"Disorders of visual cortex in (due to) vascular disorders, left side of brain"
51097,DRG03501,H47649,"Disorders of visual cortex in (due to) vascular disorders, unspecified side of brain"
51098,DRG03501,H479,Unspecified disorder of visual pathways
51099,DRG03501,H5120,"Internuclear ophthalmoplegia, unspecified eye"
51100,DRG03501,H5121,"Internuclear ophthalmoplegia, right eye"
51101,DRG03501,H5122,"Internuclear ophthalmoplegia, left eye"
51102,DRG03501,H5123,"Internuclear ophthalmoplegia, bilateral"
51103,DRG03501,I675,Moyamoya disease
51104,DRG03501,I676,Nonpyogenic thrombosis of intracranial venous system
51105,DRG03501,I97810,Intraoperative cerebrovascular infarction during cardiac surgery
51106,DRG03501,I97811,Intraoperative cerebrovascular infarction during other surgery
51107,DRG03501,I97820,Postprocedural cerebrovascular infarction during cardiac surgery
51108,DRG03501,I97821,Postprocedural cerebrovascular infarction during other surgery
51109,DRG03501,P912,Neonatal cerebral leukomalacia
51110,DRG03501,Q000,Anencephaly
51111,DRG03501,Q001,Craniorachischisis
51112,DRG03501,Q002,Iniencephaly
51113,DRG03501,Q010,Frontal encephalocele
51114,DRG03501,Q011,Nasofrontal encephalocele
51115,DRG03501,Q012,Occipital encephalocele
51116,DRG03501,Q018,Encephalocele of other sites
