,DRG,CM-PCS,en
46717,DRG23801,A0224,Salmonella osteomyelitis
46718,DRG23801,A5146,Secondary syphilitic osteopathy
46719,DRG23801,A5277,Syphilis of bone and joint
46720,DRG23801,A5441,Gonococcal spondylopathy
46721,DRG23801,M4620,"Osteomyelitis of vertebra, site unspecified"
46722,DRG23801,M4621,"Osteomyelitis of vertebra, occipito-atlanto-axial region"
46723,DRG23801,M4622,"Osteomyelitis of vertebra, cervical region"
46724,DRG23801,M4623,"Osteomyelitis of vertebra, cervicothoracic region"
46725,DRG23801,M4624,"Osteomyelitis of vertebra, thoracic region"
46726,DRG23801,M4625,"Osteomyelitis of vertebra, thoracolumbar region"
46727,DRG23801,M4626,"Osteomyelitis of vertebra, lumbar region"
46728,DRG23801,M4627,"Osteomyelitis of vertebra, lumbosacral region"
46729,DRG23801,M4628,"Osteomyelitis of vertebra, sacral and sacrococcygeal region"
46730,DRG23801,M4630,"Infection of intervertebral disc (pyogenic), site unspecified"
46731,DRG23801,M4631,"Infection of intervertebral disc (pyogenic), occipito-atlanto-axial region"
46732,DRG23801,M4632,"Infection of intervertebral disc (pyogenic), cervical region"
46733,DRG23801,M4633,"Infection of intervertebral disc (pyogenic), cervicothoracic region"
46734,DRG23801,M4634,"Infection of intervertebral disc (pyogenic), thoracic region"
46735,DRG23801,M4635,"Infection of intervertebral disc (pyogenic), thoracolumbar region"
46736,DRG23801,M4636,"Infection of intervertebral disc (pyogenic), lumbar region"
46737,DRG23801,M4637,"Infection of intervertebral disc (pyogenic), lumbosacral region"
46738,DRG23801,M4638,"Infection of intervertebral disc (pyogenic), sacral and sacrococcygeal region"
46739,DRG23801,M4639,"Infection of intervertebral disc (pyogenic), multiple sites in spine"
46740,DRG23801,M8600,"Acute hematogenous osteomyelitis, unspecified site"
46741,DRG23801,M86011,"Acute hematogenous osteomyelitis, right shoulder"
46742,DRG23801,M86012,"Acute hematogenous osteomyelitis, left shoulder"
46743,DRG23801,M86019,"Acute hematogenous osteomyelitis, unspecified shoulder"
46744,DRG23801,M86021,"Acute hematogenous osteomyelitis, right humerus"
46745,DRG23801,M86022,"Acute hematogenous osteomyelitis, left humerus"
46746,DRG23801,M86029,"Acute hematogenous osteomyelitis, unspecified humerus"
46747,DRG23801,M86031,"Acute hematogenous osteomyelitis, right radius and ulna"
46748,DRG23801,M86032,"Acute hematogenous osteomyelitis, left radius and ulna"
46749,DRG23801,M86039,"Acute hematogenous osteomyelitis, unspecified radius and ulna"
46750,DRG23801,M86041,"Acute hematogenous osteomyelitis, right hand"
46751,DRG23801,M86042,"Acute hematogenous osteomyelitis, left hand"
46752,DRG23801,M86049,"Acute hematogenous osteomyelitis, unspecified hand"
46753,DRG23801,M86051,"Acute hematogenous osteomyelitis, right femur"
46754,DRG23801,M86052,"Acute hematogenous osteomyelitis, left femur"
46755,DRG23801,M86059,"Acute hematogenous osteomyelitis, unspecified femur"
46756,DRG23801,M86061,"Acute hematogenous osteomyelitis, right tibia and fibula"
46757,DRG23801,M86062,"Acute hematogenous osteomyelitis, left tibia and fibula"
46758,DRG23801,M86069,"Acute hematogenous osteomyelitis, unspecified tibia and fibula"
46759,DRG23801,M86071,"Acute hematogenous osteomyelitis, right ankle and foot"
46760,DRG23801,M86072,"Acute hematogenous osteomyelitis, left ankle and foot"
46761,DRG23801,M86079,"Acute hematogenous osteomyelitis, unspecified ankle and foot"
46762,DRG23801,M8608,"Acute hematogenous osteomyelitis, other sites"
46763,DRG23801,M8609,"Acute hematogenous osteomyelitis, multiple sites"
46764,DRG23801,M8610,"Other acute osteomyelitis, unspecified site"
46765,DRG23801,M86111,"Other acute osteomyelitis, right shoulder"
46766,DRG23801,M86112,"Other acute osteomyelitis, left shoulder"
46767,DRG23801,M86119,"Other acute osteomyelitis, unspecified shoulder"
46768,DRG23801,M86121,"Other acute osteomyelitis, right humerus"
46769,DRG23801,M86122,"Other acute osteomyelitis, left humerus"
46770,DRG23801,M86129,"Other acute osteomyelitis, unspecified humerus"
46771,DRG23801,M86131,"Other acute osteomyelitis, right radius and ulna"
46772,DRG23801,M86132,"Other acute osteomyelitis, left radius and ulna"
46773,DRG23801,M86139,"Other acute osteomyelitis, unspecified radius and ulna"
46774,DRG23801,M86141,"Other acute osteomyelitis, right hand"
46775,DRG23801,M86142,"Other acute osteomyelitis, left hand"
46776,DRG23801,M86149,"Other acute osteomyelitis, unspecified hand"
46777,DRG23801,M86151,"Other acute osteomyelitis, right femur"
46778,DRG23801,M86152,"Other acute osteomyelitis, left femur"
46779,DRG23801,M86159,"Other acute osteomyelitis, unspecified femur"
46780,DRG23801,M86161,"Other acute osteomyelitis, right tibia and fibula"
46781,DRG23801,M86162,"Other acute osteomyelitis, left tibia and fibula"
46782,DRG23801,M86169,"Other acute osteomyelitis, unspecified tibia and fibula"
46783,DRG23801,M86171,"Other acute osteomyelitis, right ankle and foot"
46784,DRG23801,M86172,"Other acute osteomyelitis, left ankle and foot"
46785,DRG23801,M86179,"Other acute osteomyelitis, unspecified ankle and foot"
46786,DRG23801,M8618,"Other acute osteomyelitis, other site"
46787,DRG23801,M8619,"Other acute osteomyelitis, multiple sites"
46788,DRG23801,M8620,"Subacute osteomyelitis, unspecified site"
46789,DRG23801,M86211,"Subacute osteomyelitis, right shoulder"
46790,DRG23801,M86212,"Subacute osteomyelitis, left shoulder"
46791,DRG23801,M86219,"Subacute osteomyelitis, unspecified shoulder"
46792,DRG23801,M86221,"Subacute osteomyelitis, right humerus"
46793,DRG23801,M86222,"Subacute osteomyelitis, left humerus"
46794,DRG23801,M86229,"Subacute osteomyelitis, unspecified humerus"
46795,DRG23801,M86231,"Subacute osteomyelitis, right radius and ulna"
46796,DRG23801,M86232,"Subacute osteomyelitis, left radius and ulna"
46797,DRG23801,M86239,"Subacute osteomyelitis, unspecified radius and ulna"
46798,DRG23801,M86241,"Subacute osteomyelitis, right hand"
46799,DRG23801,M86242,"Subacute osteomyelitis, left hand"
46800,DRG23801,M86249,"Subacute osteomyelitis, unspecified hand"
46801,DRG23801,M86251,"Subacute osteomyelitis, right femur"
46802,DRG23801,M86252,"Subacute osteomyelitis, left femur"
46803,DRG23801,M86259,"Subacute osteomyelitis, unspecified femur"
46804,DRG23801,M86261,"Subacute osteomyelitis, right tibia and fibula"
46805,DRG23801,M86262,"Subacute osteomyelitis, left tibia and fibula"
46806,DRG23801,M86269,"Subacute osteomyelitis, unspecified tibia and fibula"
46807,DRG23801,M86271,"Subacute osteomyelitis, right ankle and foot"
46808,DRG23801,M86272,"Subacute osteomyelitis, left ankle and foot"
46809,DRG23801,M86279,"Subacute osteomyelitis, unspecified ankle and foot"
46810,DRG23801,M8628,"Subacute osteomyelitis, other site"
46811,DRG23801,M8629,"Subacute osteomyelitis, multiple sites"
46812,DRG23801,M869,"Osteomyelitis, unspecified"
