,DRG,CM-PCS,en
14569,DRG18703,A4852,Wound botulism
14570,DRG18703,K000,Anodontia
14571,DRG18703,K001,Supernumerary teeth
14572,DRG18703,K002,Abnormalities of size and form of teeth
14573,DRG18703,K003,Mottled teeth
14574,DRG18703,K004,Disturbances in tooth formation
14575,DRG18703,K005,"Hereditary disturbances in tooth structure, not elsewhere classified"
14576,DRG18703,K006,Disturbances in tooth eruption
14577,DRG18703,K007,Teething syndrome
14578,DRG18703,K008,Other disorders of tooth development
14579,DRG18703,K009,"Disorder of tooth development, unspecified"
14580,DRG18703,K010,Embedded teeth
14581,DRG18703,K011,Impacted teeth
14582,DRG18703,K023,Arrested dental caries
14583,DRG18703,K0251,Dental caries on pit and fissure surface limited to enamel
14584,DRG18703,K0252,Dental caries on pit and fissure surface penetrating into dentin
14585,DRG18703,K0253,Dental caries on pit and fissure surface penetrating into pulp
14586,DRG18703,K0261,Dental caries on smooth surface limited to enamel
14587,DRG18703,K0262,Dental caries on smooth surface penetrating into dentin
14588,DRG18703,K0263,Dental caries on smooth surface penetrating into pulp
14589,DRG18703,K027,Dental root caries
14590,DRG18703,K029,"Dental caries, unspecified"
14591,DRG18703,K030,Excessive attrition of teeth
14592,DRG18703,K031,Abrasion of teeth
14593,DRG18703,K032,Erosion of teeth
14594,DRG18703,K033,Pathological resorption of teeth
14595,DRG18703,K034,Hypercementosis
14596,DRG18703,K035,Ankylosis of teeth
14597,DRG18703,K036,Deposits [accretions] on teeth
14598,DRG18703,K037,Posteruptive color changes of dental hard tissues
14599,DRG18703,K0381,Cracked tooth
14600,DRG18703,K0389,Other specified diseases of hard tissues of teeth
14601,DRG18703,K039,"Disease of hard tissues of teeth, unspecified"
14602,DRG18703,K040,Pulpitis
14603,DRG18703,K041,Necrosis of pulp
14604,DRG18703,K042,Pulp degeneration
14605,DRG18703,K043,Abnormal hard tissue formation in pulp
14606,DRG18703,K044,Acute apical periodontitis of pulpal origin
14607,DRG18703,K045,Chronic apical periodontitis
14608,DRG18703,K046,Periapical abscess with sinus
14609,DRG18703,K047,Periapical abscess without sinus
14610,DRG18703,K048,Radicular cyst
14611,DRG18703,K0490,Unspecified diseases of pulp and periapical tissues
14612,DRG18703,K0499,Other diseases of pulp and periapical tissues
14613,DRG18703,K0500,"Acute gingivitis, plaque induced"
14614,DRG18703,K0501,"Acute gingivitis, non-plaque induced"
14615,DRG18703,K0510,"Chronic gingivitis, plaque induced"
14616,DRG18703,K0511,"Chronic gingivitis, non-plaque induced"
14617,DRG18703,K0520,"Aggressive periodontitis, unspecified"
14618,DRG18703,K0521,"Aggressive periodontitis, localized"
14619,DRG18703,K0522,"Aggressive periodontitis, generalized"
14620,DRG18703,K0530,"Chronic periodontitis, unspecified"
14621,DRG18703,K0531,"Chronic periodontitis, localized"
14622,DRG18703,K0532,"Chronic periodontitis, generalized"
14623,DRG18703,K054,Periodontosis
14624,DRG18703,K055,Other periodontal diseases
14625,DRG18703,K056,"Periodontal disease, unspecified"
14626,DRG18703,K060,Gingival recession
14627,DRG18703,K061,Gingival enlargement
14628,DRG18703,K062,Gingival and edentulous alveolar ridge lesions associated with trauma
14629,DRG18703,K068,Other specified disorders of gingiva and edentulous alveolar ridge
14630,DRG18703,K069,"Disorder of gingiva and edentulous alveolar ridge, unspecified"
14631,DRG18703,K080,Exfoliation of teeth due to systemic causes
14632,DRG18703,K08101,"Complete loss of teeth, unspecified cause, class I"
14633,DRG18703,K08102,"Complete loss of teeth, unspecified cause, class II"
14634,DRG18703,K08103,"Complete loss of teeth, unspecified cause, class III"
14635,DRG18703,K08104,"Complete loss of teeth, unspecified cause, class IV"
14636,DRG18703,K08109,"Complete loss of teeth, unspecified cause, unspecified class"
14637,DRG18703,K08111,"Complete loss of teeth due to trauma, class I"
14638,DRG18703,K08112,"Complete loss of teeth due to trauma, class II"
14639,DRG18703,K08113,"Complete loss of teeth due to trauma, class III"
14640,DRG18703,K08114,"Complete loss of teeth due to trauma, class IV"
14641,DRG18703,K08119,"Complete loss of teeth due to trauma, unspecified class"
14642,DRG18703,K08121,"Complete loss of teeth due to periodontal diseases, class I"
14643,DRG18703,K08122,"Complete loss of teeth due to periodontal diseases, class II"
14644,DRG18703,K08123,"Complete loss of teeth due to periodontal diseases, class III"
14645,DRG18703,K08124,"Complete loss of teeth due to periodontal diseases, class IV"
14646,DRG18703,K08129,"Complete loss of teeth due to periodontal diseases, unspecified class"
14647,DRG18703,K08131,"Complete loss of teeth due to caries, class I"
14648,DRG18703,K08132,"Complete loss of teeth due to caries, class II"
14649,DRG18703,K08133,"Complete loss of teeth due to caries, class III"
14650,DRG18703,K08134,"Complete loss of teeth due to caries, class IV"
14651,DRG18703,K08139,"Complete loss of teeth due to caries, unspecified class"
14652,DRG18703,K08191,"Complete loss of teeth due to other specified cause, class I"
14653,DRG18703,K08192,"Complete loss of teeth due to other specified cause, class II"
14654,DRG18703,K08193,"Complete loss of teeth due to other specified cause, class III"
14655,DRG18703,K08194,"Complete loss of teeth due to other specified cause, class IV"
14656,DRG18703,K08199,"Complete loss of teeth due to other specified cause, unspecified class"
14657,DRG18703,K0820,Unspecified atrophy of edentulous alveolar ridge
14658,DRG18703,K0821,Minimal atrophy of the mandible
14659,DRG18703,K0822,Moderate atrophy of the mandible
14660,DRG18703,K0823,Severe atrophy of the mandible
14661,DRG18703,K0824,Minimal atrophy of maxilla
14662,DRG18703,K0825,Moderate atrophy of the maxilla
14663,DRG18703,K0826,Severe atrophy of the maxilla
14664,DRG18703,K083,Retained dental root
14665,DRG18703,K08401,"Partial loss of teeth, unspecified cause, class I"
14666,DRG18703,K08402,"Partial loss of teeth, unspecified cause, class II"
14667,DRG18703,K08403,"Partial loss of teeth, unspecified cause, class III"
14668,DRG18703,K08404,"Partial loss of teeth, unspecified cause, class IV"
