DRG,CM-PCS,en
DRG00068,A545,Gonococcal pharyngitis
DRG00068,A564,Chlamydial infection of pharynx
DRG00068,A690,Necrotizing ulcerative stomatitis
DRG00068,A691,Other Vincent's infections
DRG00068,B002,Herpesviral gingivostomatitis and pharyngotonsillitis
DRG00068,B053,Measles complicated by otitis media
DRG00068,B085,Enteroviral vesicular pharyngitis
DRG00068,B370,Candidal stomatitis
DRG00068,B3783,Candidal cheilitis
DRG00068,D0000,"Carcinoma in situ of oral cavity, unspecified site"
DRG00068,D0001,Carcinoma in situ of labial mucosa and vermilion border
DRG00068,D0002,Carcinoma in situ of buccal mucosa
DRG00068,D0003,Carcinoma in situ of gingiva and edentulous alveolar ridge
DRG00068,D0004,Carcinoma in situ of soft palate
DRG00068,D0005,Carcinoma in situ of hard palate
DRG00068,D0006,Carcinoma in situ of floor of mouth
DRG00068,D0007,Carcinoma in situ of tongue
DRG00068,D0008,Carcinoma in situ of pharynx
DRG00068,D020,Carcinoma in situ of larynx
DRG00068,H61001,Unspecified perichondritis of right external ear
DRG00068,H61002,Unspecified perichondritis of left external ear
DRG00068,H61003,"Unspecified perichondritis of external ear, bilateral"
DRG00068,H61009,"Unspecified perichondritis of external ear, unspecified ear"
DRG00068,H6500,"Acute serous otitis media, unspecified ear"
DRG00068,H6501,"Acute serous otitis media, right ear"
DRG00068,H6502,"Acute serous otitis media, left ear"
DRG00068,H6503,"Acute serous otitis media, bilateral"
DRG00068,H6504,"Acute serous otitis media, recurrent, right ear"
DRG00068,H6505,"Acute serous otitis media, recurrent, left ear"
DRG00068,H6506,"Acute serous otitis media, recurrent, bilateral"
DRG00068,H6507,"Acute serous otitis media, recurrent, unspecified ear"
DRG00068,H65111,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), right ear"
DRG00068,H65112,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), left ear"
DRG00068,H65113,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), bilateral"
DRG00068,H65114,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), recurrent, right ear"
DRG00068,H65115,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), recurrent, left ear"
DRG00068,H65116,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), recurrent, bilateral"
DRG00068,H65117,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), recurrent, unspecified ear"
DRG00068,H65119,"Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous), unspecified ear"
DRG00068,H65191,"Other acute nonsuppurative otitis media, right ear"
DRG00068,H65192,"Other acute nonsuppurative otitis media, left ear"
DRG00068,H65193,"Other acute nonsuppurative otitis media, bilateral"
DRG00068,H65194,"Other acute nonsuppurative otitis media, recurrent, right ear"
