,DRG,CM-PCS,en
13461,DRG29302,D020DZZ,Stereotactic Other Photon Radiosurgery of Brain
13462,DRG29302,D020HZZ,Stereotactic Particulate Radiosurgery of Brain
13463,DRG29302,D020JZZ,Stereotactic Gamma Beam Radiosurgery of Brain
13464,DRG29302,D021DZZ,Stereotactic Other Photon Radiosurgery of Brain Stem
13465,DRG29302,D021HZZ,Stereotactic Particulate Radiosurgery of Brain Stem
13466,DRG29302,D021JZZ,Stereotactic Gamma Beam Radiosurgery of Brain Stem
13467,DRG29302,D026DZZ,Stereotactic Other Photon Radiosurgery of Spinal Cord
13468,DRG29302,D026HZZ,Stereotactic Particulate Radiosurgery of Spinal Cord
13469,DRG29302,D026JZZ,Stereotactic Gamma Beam Radiosurgery of Spinal Cord
13470,DRG29302,D027DZZ,Stereotactic Other Photon Radiosurgery of Peripheral Nerve
13471,DRG29302,D027HZZ,Stereotactic Particulate Radiosurgery of Peripheral Nerve
13472,DRG29302,D027JZZ,Stereotactic Gamma Beam Radiosurgery of Peripheral Nerve
13473,DRG29302,D720DZZ,Stereotactic Other Photon Radiosurgery of Bone Marrow
13474,DRG29302,D720HZZ,Stereotactic Particulate Radiosurgery of Bone Marrow
13475,DRG29302,D720JZZ,Stereotactic Gamma Beam Radiosurgery of Bone Marrow
13476,DRG29302,D721DZZ,Stereotactic Other Photon Radiosurgery of Thymus
13477,DRG29302,D721HZZ,Stereotactic Particulate Radiosurgery of Thymus
13478,DRG29302,D721JZZ,Stereotactic Gamma Beam Radiosurgery of Thymus
13479,DRG29302,D722DZZ,Stereotactic Other Photon Radiosurgery of Spleen
13480,DRG29302,D722HZZ,Stereotactic Particulate Radiosurgery of Spleen
13481,DRG29302,D722JZZ,Stereotactic Gamma Beam Radiosurgery of Spleen
13482,DRG29302,D723DZZ,Stereotactic Other Photon Radiosurgery of Neck Lymphatics
13483,DRG29302,D723HZZ,Stereotactic Particulate Radiosurgery of Neck Lymphatics
13484,DRG29302,D723JZZ,Stereotactic Gamma Beam Radiosurgery of Neck Lymphatics
13485,DRG29302,D724DZZ,Stereotactic Other Photon Radiosurgery of Axillary Lymphatics
13486,DRG29302,D724HZZ,Stereotactic Particulate Radiosurgery of Axillary Lymphatics
13487,DRG29302,D724JZZ,Stereotactic Gamma Beam Radiosurgery of Axillary Lymphatics
13488,DRG29302,D725DZZ,Stereotactic Other Photon Radiosurgery of Thorax Lymphatics
13489,DRG29302,D725HZZ,Stereotactic Particulate Radiosurgery of Thorax Lymphatics
13490,DRG29302,D725JZZ,Stereotactic Gamma Beam Radiosurgery of Thorax Lymphatics
13491,DRG29302,D726DZZ,Stereotactic Other Photon Radiosurgery of Abdomen Lymphatics
13492,DRG29302,D726HZZ,Stereotactic Particulate Radiosurgery of Abdomen Lymphatics
13493,DRG29302,D726JZZ,Stereotactic Gamma Beam Radiosurgery of Abdomen Lymphatics
13494,DRG29302,D727DZZ,Stereotactic Other Photon Radiosurgery of Pelvis Lymphatics
13495,DRG29302,D727HZZ,Stereotactic Particulate Radiosurgery of Pelvis Lymphatics
13496,DRG29302,D727JZZ,Stereotactic Gamma Beam Radiosurgery of Pelvis Lymphatics
13497,DRG29302,D728DZZ,Stereotactic Other Photon Radiosurgery of Inguinal Lymphatics
13498,DRG29302,D728HZZ,Stereotactic Particulate Radiosurgery of Inguinal Lymphatics
13499,DRG29302,D728JZZ,Stereotactic Gamma Beam Radiosurgery of Inguinal Lymphatics
13500,DRG29302,D820DZZ,Stereotactic Other Photon Radiosurgery of Eye
13501,DRG29302,D820HZZ,Stereotactic Particulate Radiosurgery of Eye
13502,DRG29302,D820JZZ,Stereotactic Gamma Beam Radiosurgery of Eye
13503,DRG29302,D920DZZ,Stereotactic Other Photon Radiosurgery of Ear
13504,DRG29302,D920HZZ,Stereotactic Particulate Radiosurgery of Ear
13505,DRG29302,D920JZZ,Stereotactic Gamma Beam Radiosurgery of Ear
13506,DRG29302,D921DZZ,Stereotactic Other Photon Radiosurgery of Nose
13507,DRG29302,D921HZZ,Stereotactic Particulate Radiosurgery of Nose
13508,DRG29302,D921JZZ,Stereotactic Gamma Beam Radiosurgery of Nose
13509,DRG29302,D924DZZ,Stereotactic Other Photon Radiosurgery of Mouth
13510,DRG29302,D924HZZ,Stereotactic Particulate Radiosurgery of Mouth
13511,DRG29302,D924JZZ,Stereotactic Gamma Beam Radiosurgery of Mouth
13512,DRG29302,D925DZZ,Stereotactic Other Photon Radiosurgery of Tongue
13513,DRG29302,D925HZZ,Stereotactic Particulate Radiosurgery of Tongue
13514,DRG29302,D925JZZ,Stereotactic Gamma Beam Radiosurgery of Tongue
13515,DRG29302,D926DZZ,Stereotactic Other Photon Radiosurgery of Salivary Glands
13516,DRG29302,D926HZZ,Stereotactic Particulate Radiosurgery of Salivary Glands
13517,DRG29302,D926JZZ,Stereotactic Gamma Beam Radiosurgery of Salivary Glands
13518,DRG29302,D927DZZ,Stereotactic Other Photon Radiosurgery of Sinuses
13519,DRG29302,D927HZZ,Stereotactic Particulate Radiosurgery of Sinuses
13520,DRG29302,D927JZZ,Stereotactic Gamma Beam Radiosurgery of Sinuses
13521,DRG29302,D928DZZ,Stereotactic Other Photon Radiosurgery of Hard Palate
13522,DRG29302,D928HZZ,Stereotactic Particulate Radiosurgery of Hard Palate
13523,DRG29302,D928JZZ,Stereotactic Gamma Beam Radiosurgery of Hard Palate
13524,DRG29302,D929DZZ,Stereotactic Other Photon Radiosurgery of Soft Palate
13525,DRG29302,D929HZZ,Stereotactic Particulate Radiosurgery of Soft Palate
13526,DRG29302,D929JZZ,Stereotactic Gamma Beam Radiosurgery of Soft Palate
13527,DRG29302,D92BDZZ,Stereotactic Other Photon Radiosurgery of Larynx
13528,DRG29302,D92BHZZ,Stereotactic Particulate Radiosurgery of Larynx
13529,DRG29302,D92BJZZ,Stereotactic Gamma Beam Radiosurgery of Larynx
13530,DRG29302,D92CDZZ,Stereotactic Other Photon Radiosurgery of Pharynx
13531,DRG29302,D92CHZZ,Stereotactic Particulate Radiosurgery of Pharynx
13532,DRG29302,D92CJZZ,Stereotactic Gamma Beam Radiosurgery of Pharynx
13533,DRG29302,D92DDZZ,Stereotactic Other Photon Radiosurgery of Nasopharynx
13534,DRG29302,D92DHZZ,Stereotactic Particulate Radiosurgery of Nasopharynx
13535,DRG29302,D92DJZZ,Stereotactic Gamma Beam Radiosurgery of Nasopharynx
13536,DRG29302,DB20DZZ,Stereotactic Other Photon Radiosurgery of Trachea
13537,DRG29302,DB20HZZ,Stereotactic Particulate Radiosurgery of Trachea
13538,DRG29302,DB20JZZ,Stereotactic Gamma Beam Radiosurgery of Trachea
13539,DRG29302,DB21DZZ,Stereotactic Other Photon Radiosurgery of Bronchus
13540,DRG29302,DB21HZZ,Stereotactic Particulate Radiosurgery of Bronchus
13541,DRG29302,DB21JZZ,Stereotactic Gamma Beam Radiosurgery of Bronchus
13542,DRG29302,DB22DZZ,Stereotactic Other Photon Radiosurgery of Lung
13543,DRG29302,DB22HZZ,Stereotactic Particulate Radiosurgery of Lung
13544,DRG29302,DB22JZZ,Stereotactic Gamma Beam Radiosurgery of Lung
13545,DRG29302,DB25DZZ,Stereotactic Other Photon Radiosurgery of Pleura
13546,DRG29302,DB25HZZ,Stereotactic Particulate Radiosurgery of Pleura
13547,DRG29302,DB25JZZ,Stereotactic Gamma Beam Radiosurgery of Pleura
13548,DRG29302,DB26DZZ,Stereotactic Other Photon Radiosurgery of Mediastinum
13549,DRG29302,DB26HZZ,Stereotactic Particulate Radiosurgery of Mediastinum
13550,DRG29302,DB26JZZ,Stereotactic Gamma Beam Radiosurgery of Mediastinum
13551,DRG29302,DB27DZZ,Stereotactic Other Photon Radiosurgery of Chest Wall
13552,DRG29302,DB27HZZ,Stereotactic Particulate Radiosurgery of Chest Wall
13553,DRG29302,DB27JZZ,Stereotactic Gamma Beam Radiosurgery of Chest Wall
13554,DRG29302,DB28DZZ,Stereotactic Other Photon Radiosurgery of Diaphragm
13555,DRG29302,DB28HZZ,Stereotactic Particulate Radiosurgery of Diaphragm
13556,DRG29302,DB28JZZ,Stereotactic Gamma Beam Radiosurgery of Diaphragm
13557,DRG29302,DD20DZZ,Stereotactic Other Photon Radiosurgery of Esophagus
13558,DRG29302,DD20HZZ,Stereotactic Particulate Radiosurgery of Esophagus
13559,DRG29302,DD20JZZ,Stereotactic Gamma Beam Radiosurgery of Esophagus
13560,DRG29302,DD21DZZ,Stereotactic Other Photon Radiosurgery of Stomach
13561,DRG29302,DD21HZZ,Stereotactic Particulate Radiosurgery of Stomach
13562,DRG29302,DD21JZZ,Stereotactic Gamma Beam Radiosurgery of Stomach
