DRG,CM-PCS,en
DRG27304,L00,Staphylococcal scalded skin syndrome
DRG27304,L100,Pemphigus vulgaris
DRG27304,L101,Pemphigus vegetans
DRG27304,L102,Pemphigus foliaceous
DRG27304,L103,Brazilian pemphigus [fogo selvagem]
DRG27304,L104,Pemphigus erythematosus
DRG27304,L105,Drug-induced pemphigus
DRG27304,L1081,Paraneoplastic pemphigus
DRG27304,L1089,Other pemphigus
DRG27304,L109,"Pemphigus, unspecified"
DRG27304,L1230,"Acquired epidermolysis bullosa, unspecified"
DRG27304,L1231,Epidermolysis bullosa due to drug
DRG27304,L1235,Other acquired epidermolysis bullosa
DRG27304,L400,Psoriasis vulgaris
DRG27304,L401,Generalized pustular psoriasis
DRG27304,L402,Acrodermatitis continua
DRG27304,L403,Pustulosis palmaris et plantaris
DRG27304,L404,Guttate psoriasis
DRG27304,L408,Other psoriasis
DRG27304,L409,"Psoriasis, unspecified"
DRG27304,L410,Pityriasis lichenoides et varioliformis acuta
DRG27304,L411,Pityriasis lichenoides chronica
DRG27304,L413,Small plaque parapsoriasis
DRG27304,L414,Large plaque parapsoriasis
DRG27304,L415,Retiform parapsoriasis
DRG27304,L418,Other parapsoriasis
DRG27304,L419,"Parapsoriasis, unspecified"
DRG27304,L440,Pityriasis rubra pilaris
DRG27304,L448,Other specified papulosquamous disorders
DRG27304,L510,Nonbullous erythema multiforme
DRG27304,L511,Stevens-Johnson syndrome
DRG27304,L512,Toxic epidermal necrolysis [Lyell]
DRG27304,L513,Stevens-Johnson syndrome-toxic epidermal necrolysis overlap syndrome
DRG27304,L518,Other erythema multiforme
DRG27304,L519,"Erythema multiforme, unspecified"
DRG27304,L930,Discoid lupus erythematosus
DRG27304,L931,Subacute cutaneous lupus erythematosus
DRG27304,L932,Other local lupus erythematosus
DRG27304,L945,Poikiloderma vasculare atrophicans
DRG27304,L950,Livedoid vasculitis
DRG27304,L958,Other vasculitis limited to the skin
DRG27304,L959,"Vasculitis limited to the skin, unspecified"
