DRG,CM-PCS,en
DRG31105,N131,"Hydronephrosis with ureteral stricture, not elsewhere classified"
DRG31105,N132,Hydronephrosis with renal and ureteral calculous obstruction
DRG31105,N1330,Unspecified hydronephrosis
DRG31105,N1339,Other hydronephrosis
DRG31105,N134,Hydroureter
DRG31105,N138,Other obstructive and reflux uropathy
DRG31105,N200,Calculus of kidney
DRG31105,N201,Calculus of ureter
DRG31105,N202,Calculus of kidney with calculus of ureter
DRG31105,N209,"Urinary calculus, unspecified"
DRG31105,N210,Calculus in bladder
DRG31105,N211,Calculus in urethra
DRG31105,N218,Other lower urinary tract calculus
DRG31105,N219,"Calculus of lower urinary tract, unspecified"
DRG31105,N22,Calculus of urinary tract in diseases classified elsewhere
DRG31105,N23,Unspecified renal colic
DRG31105,0TC37ZZ,"Extirpation of Matter from Right Kidney Pelvis, Via Natural or Artificial Opening"
DRG31105,0TC38ZZ,"Extirpation of Matter from Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic"
DRG31105,0TC47ZZ,"Extirpation of Matter from Left Kidney Pelvis, Via Natural or Artificial Opening"
DRG31105,0TC48ZZ,"Extirpation of Matter from Left Kidney Pelvis, Via Natural or Artificial Opening Endoscopic"
DRG31105,0TC67ZZ,"Extirpation of Matter from Right Ureter, Via Natural or Artificial Opening"
DRG31105,0TC68ZZ,"Extirpation of Matter from Right Ureter, Via Natural or Artificial Opening Endoscopic"
DRG31105,0TC77ZZ,"Extirpation of Matter from Left Ureter, Via Natural or Artificial Opening"
DRG31105,0TC78ZZ,"Extirpation of Matter from Left Ureter, Via Natural or Artificial Opening Endoscopic"
DRG31105,0T9B7ZZ,"Drainage of Bladder, Via Natural or Artificial Opening"
DRG31105,0T9B8ZZ,"Drainage of Bladder, Via Natural or Artificial Opening Endoscopic"
DRG31105,0T9C7ZZ,"Drainage of Bladder Neck, Via Natural or Artificial Opening"
DRG31105,0T9C8ZZ,"Drainage of Bladder Neck, Via Natural or Artificial Opening Endoscopic"
DRG31105,0TCB7ZZ,"Extirpation of Matter from Bladder, Via Natural or Artificial Opening"
DRG31105,0TCB8ZZ,"Extirpation of Matter from Bladder, Via Natural or Artificial Opening Endoscopic"
DRG31105,0TCC7ZZ,"Extirpation of Matter from Bladder Neck, Via Natural or Artificial Opening"
DRG31105,0TCC8ZZ,"Extirpation of Matter from Bladder Neck, Via Natural or Artificial Opening Endoscopic"
