DRG,CM-PCS,en
DRG04204,08543ZZ,"Destruction of Right Vitreous, Percutaneous Approach"
DRG04204,08553ZZ,"Destruction of Left Vitreous, Percutaneous Approach"
DRG04204,0898X0Z,"Drainage of Right Cornea with Drainage Device, External Approach"
DRG04204,0898XZZ,"Drainage of Right Cornea, External Approach"
DRG04204,0899X0Z,"Drainage of Left Cornea with Drainage Device, External Approach"
DRG04204,0899XZZ,"Drainage of Left Cornea, External Approach"
DRG04204,089A0ZX,"Drainage of Right Choroid, Open Approach, Diagnostic"
DRG04204,089A3ZX,"Drainage of Right Choroid, Percutaneous Approach, Diagnostic"
DRG04204,089B0ZX,"Drainage of Left Choroid, Open Approach, Diagnostic"
DRG04204,089B3ZX,"Drainage of Left Choroid, Percutaneous Approach, Diagnostic"
DRG04204,089E3ZX,"Drainage of Right Retina, Percutaneous Approach, Diagnostic"
DRG04204,089F3ZX,"Drainage of Left Retina, Percutaneous Approach, Diagnostic"
DRG04204,089G3ZX,"Drainage of Right Retinal Vessel, Percutaneous Approach, Diagnostic"
DRG04204,089H3ZX,"Drainage of Left Retinal Vessel, Percutaneous Approach, Diagnostic"
DRG04204,08B43ZX,"Excision of Right Vitreous, Percutaneous Approach, Diagnostic"
DRG04204,08B43ZZ,"Excision of Right Vitreous, Percutaneous Approach"
DRG04204,08B53ZX,"Excision of Left Vitreous, Percutaneous Approach, Diagnostic"
DRG04204,08B53ZZ,"Excision of Left Vitreous, Percutaneous Approach"
DRG04204,08BA0ZX,"Excision of Right Choroid, Open Approach, Diagnostic"
DRG04204,08BA3ZX,"Excision of Right Choroid, Percutaneous Approach, Diagnostic"
DRG04204,08BB0ZX,"Excision of Left Choroid, Open Approach, Diagnostic"
DRG04204,08BB3ZX,"Excision of Left Choroid, Percutaneous Approach, Diagnostic"
DRG04204,08BE3ZX,"Excision of Right Retina, Percutaneous Approach, Diagnostic"
DRG04204,08BF3ZX,"Excision of Left Retina, Percutaneous Approach, Diagnostic"
DRG04204,08C0XZZ,"Extirpation of Matter from Right Eye, External Approach"
DRG04204,08C1XZZ,"Extirpation of Matter from Left Eye, External Approach"
