DRG,CM-PCS,en
DRG04503,H52511,"Internal ophthalmoplegia (complete) (total), right eye"
DRG04503,H52512,"Internal ophthalmoplegia (complete) (total), left eye"
DRG04503,H52513,"Internal ophthalmoplegia (complete) (total), bilateral"
DRG04503,H52519,"Internal ophthalmoplegia (complete) (total), unspecified eye"
DRG04503,H53131,"Sudden visual loss, right eye"
DRG04503,H53132,"Sudden visual loss, left eye"
DRG04503,H53133,"Sudden visual loss, bilateral"
DRG04503,H53139,"Sudden visual loss, unspecified eye"
DRG04503,H53121,"Transient visual loss, right eye"
DRG04503,H53122,"Transient visual loss, left eye"
DRG04503,H53123,"Transient visual loss, bilateral"
DRG04503,H53129,"Transient visual loss, unspecified eye"
DRG04503,H532,Diplopia
DRG04503,H5340,Unspecified visual field defects
DRG04503,H53411,"Scotoma involving central area, right eye"
DRG04503,H53412,"Scotoma involving central area, left eye"
DRG04503,H53413,"Scotoma involving central area, bilateral"
DRG04503,H53419,"Scotoma involving central area, unspecified eye"
DRG04503,H47331,"Pseudopapilledema of optic disc, right eye"
DRG04503,H47332,"Pseudopapilledema of optic disc, left eye"
DRG04503,H47333,"Pseudopapilledema of optic disc, bilateral"
DRG04503,H47339,"Pseudopapilledema of optic disc, unspecified eye"
DRG04503,H469,Unspecified optic neuritis
DRG04503,H4600,"Optic papillitis, unspecified eye"
DRG04503,H4601,"Optic papillitis, right eye"
DRG04503,H4602,"Optic papillitis, left eye"
DRG04503,H4603,"Optic papillitis, bilateral"
DRG04503,H4610,"Retrobulbar neuritis, unspecified eye"
DRG04503,H4611,"Retrobulbar neuritis, right eye"
DRG04503,H4612,"Retrobulbar neuritis, left eye"
DRG04503,H4613,"Retrobulbar neuritis, bilateral"
DRG04503,H462,Nutritional optic neuropathy
DRG04503,H463,Toxic optic neuropathy
DRG04503,H468,Other optic neuritis
DRG04503,H47011,"Ischemic optic neuropathy, right eye"
DRG04503,H47012,"Ischemic optic neuropathy, left eye"
DRG04503,H47013,"Ischemic optic neuropathy, bilateral"
DRG04503,H47019,"Ischemic optic neuropathy, unspecified eye"
DRG04503,H47021,"Hemorrhage in optic nerve sheath, right eye"
DRG04503,H47022,"Hemorrhage in optic nerve sheath, left eye"
DRG04503,H47023,"Hemorrhage in optic nerve sheath, bilateral"
DRG04503,H47029,"Hemorrhage in optic nerve sheath, unspecified eye"
DRG04503,H47031,"Optic nerve hypoplasia, right eye"
DRG04503,H47032,"Optic nerve hypoplasia, left eye"
DRG04503,H47033,"Optic nerve hypoplasia, bilateral"
DRG04503,H47039,"Optic nerve hypoplasia, unspecified eye"
DRG04503,H47091,"Other disorders of optic nerve, not elsewhere classified, right eye"
DRG04503,H47092,"Other disorders of optic nerve, not elsewhere classified, left eye"
DRG04503,H47093,"Other disorders of optic nerve, not elsewhere classified, bilateral"
DRG04503,H47099,"Other disorders of optic nerve, not elsewhere classified, unspecified eye"
DRG04503,H49881,"Other paralytic strabismus, right eye"
DRG04503,H49882,"Other paralytic strabismus, left eye"
DRG04503,H49883,"Other paralytic strabismus, bilateral"
DRG04503,H49889,"Other paralytic strabismus, unspecified eye"
DRG04503,H499,Unspecified paralytic strabismus
DRG04503,H4900,"Third [oculomotor] nerve palsy, unspecified eye"
DRG04503,H4901,"Third [oculomotor] nerve palsy, right eye"
DRG04503,H4902,"Third [oculomotor] nerve palsy, left eye"
DRG04503,H4903,"Third [oculomotor] nerve palsy, bilateral"
DRG04503,H4910,"Fourth [trochlear] nerve palsy, unspecified eye"
DRG04503,H4911,"Fourth [trochlear] nerve palsy, right eye"
DRG04503,H4912,"Fourth [trochlear] nerve palsy, left eye"
DRG04503,H4913,"Fourth [trochlear] nerve palsy, bilateral"
DRG04503,H4920,"Sixth [abducent] nerve palsy, unspecified eye"
DRG04503,H4921,"Sixth [abducent] nerve palsy, right eye"
DRG04503,H4922,"Sixth [abducent] nerve palsy, left eye"
DRG04503,H4923,"Sixth [abducent] nerve palsy, bilateral"
DRG04503,H4940,"Progressive external ophthalmoplegia, unspecified eye"
DRG04503,H4941,"Progressive external ophthalmoplegia, right eye"
DRG04503,H4942,"Progressive external ophthalmoplegia, left eye"
DRG04503,H4943,"Progressive external ophthalmoplegia, bilateral"
DRG04503,H4930,"Total (external) ophthalmoplegia, unspecified eye"
DRG04503,H4931,"Total (external) ophthalmoplegia, right eye"
DRG04503,H4932,"Total (external) ophthalmoplegia, left eye"
DRG04503,H4933,"Total (external) ophthalmoplegia, bilateral"
