,DRG,CM-PCS,en
24108,DRG22505,01NG0ZZ,"Release Tibial Nerve, Open Approach"
24109,DRG22505,01NG3ZZ,"Release Tibial Nerve, Percutaneous Approach"
24110,DRG22505,01NG4ZZ,"Release Tibial Nerve, Percutaneous Endoscopic Approach"
24111,DRG22505,0J8Q0ZZ,"Division of Right Foot Subcutaneous Tissue and Fascia, Open Approach"
24112,DRG22505,0J8Q3ZZ,"Division of Right Foot Subcutaneous Tissue and Fascia, Percutaneous Approach"
24113,DRG22505,0J8R0ZZ,"Division of Left Foot Subcutaneous Tissue and Fascia, Open Approach"
24114,DRG22505,0J8R3ZZ,"Division of Left Foot Subcutaneous Tissue and Fascia, Percutaneous Approach"
24115,DRG22505,0L8N0ZZ,"Division of Right Lower Leg Tendon, Open Approach"
24116,DRG22505,0L8N3ZZ,"Division of Right Lower Leg Tendon, Percutaneous Approach"
24117,DRG22505,0L8N4ZZ,"Division of Right Lower Leg Tendon, Percutaneous Endoscopic Approach"
24118,DRG22505,0L8P0ZZ,"Division of Left Lower Leg Tendon, Open Approach"
24119,DRG22505,0L8P3ZZ,"Division of Left Lower Leg Tendon, Percutaneous Approach"
24120,DRG22505,0L8P4ZZ,"Division of Left Lower Leg Tendon, Percutaneous Endoscopic Approach"
24121,DRG22505,0LQV0ZZ,"Repair Right Foot Tendon, Open Approach"
24122,DRG22505,0LQV3ZZ,"Repair Right Foot Tendon, Percutaneous Approach"
24123,DRG22505,0LQV4ZZ,"Repair Right Foot Tendon, Percutaneous Endoscopic Approach"
24124,DRG22505,0LQW0ZZ,"Repair Left Foot Tendon, Open Approach"
24125,DRG22505,0LQW3ZZ,"Repair Left Foot Tendon, Percutaneous Approach"
24126,DRG22505,0LQW4ZZ,"Repair Left Foot Tendon, Percutaneous Endoscopic Approach"
24127,DRG22505,0M5S0ZZ,"Destruction of Right Foot Bursa and Ligament, Open Approach"
24128,DRG22505,0M5S3ZZ,"Destruction of Right Foot Bursa and Ligament, Percutaneous Approach"
24129,DRG22505,0M5S4ZZ,"Destruction of Right Foot Bursa and Ligament, Percutaneous Endoscopic Approach"
24130,DRG22505,0M5T0ZZ,"Destruction of Left Foot Bursa and Ligament, Open Approach"
24131,DRG22505,0M5T3ZZ,"Destruction of Left Foot Bursa and Ligament, Percutaneous Approach"
24132,DRG22505,0M5T4ZZ,"Destruction of Left Foot Bursa and Ligament, Percutaneous Endoscopic Approach"
24133,DRG22505,0M9S00Z,"Drainage of Right Foot Bursa and Ligament with Drainage Device, Open Approach"
24134,DRG22505,0M9S0ZZ,"Drainage of Right Foot Bursa and Ligament, Open Approach"
24135,DRG22505,0M9S30Z,"Drainage of Right Foot Bursa and Ligament with Drainage Device, Percutaneous Approach"
24136,DRG22505,0M9S40Z,"Drainage of Right Foot Bursa and Ligament with Drainage Device, Percutaneous Endoscopic Approach"
24137,DRG22505,0M9T00Z,"Drainage of Left Foot Bursa and Ligament with Drainage Device, Open Approach"
24138,DRG22505,0M9T0ZZ,"Drainage of Left Foot Bursa and Ligament, Open Approach"
24139,DRG22505,0M9T30Z,"Drainage of Left Foot Bursa and Ligament with Drainage Device, Percutaneous Approach"
24140,DRG22505,0M9T40Z,"Drainage of Left Foot Bursa and Ligament with Drainage Device, Percutaneous Endoscopic Approach"
24141,DRG22505,0MCS0ZZ,"Extirpation of Matter from Right Foot Bursa and Ligament, Open Approach"
24142,DRG22505,0MCS3ZZ,"Extirpation of Matter from Right Foot Bursa and Ligament, Percutaneous Approach"
24143,DRG22505,0MCS4ZZ,"Extirpation of Matter from Right Foot Bursa and Ligament, Percutaneous Endoscopic Approach"
24144,DRG22505,0MCT0ZZ,"Extirpation of Matter from Left Foot Bursa and Ligament, Open Approach"
24145,DRG22505,0MCT3ZZ,"Extirpation of Matter from Left Foot Bursa and Ligament, Percutaneous Approach"
24146,DRG22505,0MCT4ZZ,"Extirpation of Matter from Left Foot Bursa and Ligament, Percutaneous Endoscopic Approach"
24147,DRG22505,0MNS0ZZ,"Release Right Foot Bursa and Ligament, Open Approach"
24148,DRG22505,0MNS3ZZ,"Release Right Foot Bursa and Ligament, Percutaneous Approach"
24149,DRG22505,0MNS4ZZ,"Release Right Foot Bursa and Ligament, Percutaneous Endoscopic Approach"
24150,DRG22505,0MNSXZZ,"Release Right Foot Bursa and Ligament, External Approach"
24151,DRG22505,0MNT0ZZ,"Release Left Foot Bursa and Ligament, Open Approach"
24152,DRG22505,0MNT3ZZ,"Release Left Foot Bursa and Ligament, Percutaneous Approach"
24153,DRG22505,0MNT4ZZ,"Release Left Foot Bursa and Ligament, Percutaneous Endoscopic Approach"
24154,DRG22505,0MNTXZZ,"Release Left Foot Bursa and Ligament, External Approach"
24155,DRG22505,0MQQ0ZZ,"Repair Right Ankle Bursa and Ligament, Open Approach"
24156,DRG22505,0MQQ3ZZ,"Repair Right Ankle Bursa and Ligament, Percutaneous Approach"
24157,DRG22505,0MQQ4ZZ,"Repair Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
24158,DRG22505,0MQR0ZZ,"Repair Left Ankle Bursa and Ligament, Open Approach"
24159,DRG22505,0MQR3ZZ,"Repair Left Ankle Bursa and Ligament, Percutaneous Approach"
24160,DRG22505,0MQR4ZZ,"Repair Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
24161,DRG22505,0MQS0ZZ,"Repair Right Foot Bursa and Ligament, Open Approach"
24162,DRG22505,0MQS3ZZ,"Repair Right Foot Bursa and Ligament, Percutaneous Approach"
