DRG,CM-PCS,en
DRG19005,S36408A,"Unspecified injury of other part of small intestine, initial encounter"
DRG19005,S36418A,"Primary blast injury of other part of small intestine, initial encounter"
DRG19005,S36428A,"Contusion of other part of small intestine, initial encounter"
DRG19005,S36438A,"Laceration of other part of small intestine, initial encounter"
DRG19005,S36498A,"Other injury of other part of small intestine, initial encounter"
DRG19005,S36500A,"Unspecified injury of ascending [right] colon, initial encounter"
DRG19005,S36501A,"Unspecified injury of transverse colon, initial encounter"
DRG19005,S36502A,"Unspecified injury of descending [left] colon, initial encounter"
DRG19005,S36503A,"Unspecified injury of sigmoid colon, initial encounter"
DRG19005,S36508A,"Unspecified injury of other part of colon, initial encounter"
DRG19005,S36509A,"Unspecified injury of unspecified part of colon, initial encounter"
DRG19005,S36510A,"Primary blast injury of ascending [right] colon, initial encounter"
DRG19005,S36511A,"Primary blast injury of transverse colon, initial encounter"
DRG19005,S36512A,"Primary blast injury of descending [left] colon, initial encounter"
DRG19005,S36513A,"Primary blast injury of sigmoid colon, initial encounter"
DRG19005,S36518A,"Primary blast injury of other part of colon, initial encounter"
DRG19005,S36519A,"Primary blast injury of unspecified part of colon, initial encounter"
DRG19005,S36520A,"Contusion of ascending [right] colon, initial encounter"
DRG19005,S36521A,"Contusion of transverse colon, initial encounter"
DRG19005,S36522A,"Contusion of descending [left] colon, initial encounter"
DRG19005,S36523A,"Contusion of sigmoid colon, initial encounter"
DRG19005,S36528A,"Contusion of other part of colon, initial encounter"
DRG19005,S36529A,"Contusion of unspecified part of colon, initial encounter"
DRG19005,S36530A,"Laceration of ascending [right] colon, initial encounter"
DRG19005,S36531A,"Laceration of transverse colon, initial encounter"
DRG19005,S36532A,"Laceration of descending [left] colon, initial encounter"
DRG19005,S36533A,"Laceration of sigmoid colon, initial encounter"
DRG19005,S36538A,"Laceration of other part of colon, initial encounter"
DRG19005,S36539A,"Laceration of unspecified part of colon, initial encounter"
DRG19005,S36590A,"Other injury of ascending [right] colon, initial encounter"
DRG19005,S36591A,"Other injury of transverse colon, initial encounter"
DRG19005,S36592A,"Other injury of descending [left] colon, initial encounter"
DRG19005,S36593A,"Other injury of sigmoid colon, initial encounter"
DRG19005,S36598A,"Other injury of other part of colon, initial encounter"
DRG19005,S36599A,"Other injury of unspecified part of colon, initial encounter"
DRG19005,S3660XA,"Unspecified injury of rectum, initial encounter"
DRG19005,S3661XA,"Primary blast injury of rectum, initial encounter"
DRG19005,S3662XA,"Contusion of rectum, initial encounter"
DRG19005,S3663XA,"Laceration of rectum, initial encounter"
DRG19005,S3669XA,"Other injury of rectum, initial encounter"
