DRG,CM-PCS,en
DRG22007,0M5Q0ZZ,"Destruction of Right Ankle Bursa and Ligament, Open Approach"
DRG22007,0M5Q3ZZ,"Destruction of Right Ankle Bursa and Ligament, Percutaneous Approach"
DRG22007,0M5Q4ZZ,"Destruction of Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22007,0M5R0ZZ,"Destruction of Left Ankle Bursa and Ligament, Open Approach"
DRG22007,0M5R3ZZ,"Destruction of Left Ankle Bursa and Ligament, Percutaneous Approach"
DRG22007,0M5R4ZZ,"Destruction of Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22007,0M8Q0ZZ,"Division of Right Ankle Bursa and Ligament, Open Approach"
DRG22007,0M8Q3ZZ,"Division of Right Ankle Bursa and Ligament, Percutaneous Approach"
DRG22007,0M8Q4ZZ,"Division of Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22007,0M8R0ZZ,"Division of Left Ankle Bursa and Ligament, Open Approach"
DRG22007,0M8R3ZZ,"Division of Left Ankle Bursa and Ligament, Percutaneous Approach"
DRG22007,0M8R4ZZ,"Division of Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22007,0MBQ0ZZ,"Excision of Right Ankle Bursa and Ligament, Open Approach"
DRG22007,0MBQ3ZZ,"Excision of Right Ankle Bursa and Ligament, Percutaneous Approach"
DRG22007,0MBQ4ZZ,"Excision of Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22007,0MBR0ZZ,"Excision of Left Ankle Bursa and Ligament, Open Approach"
DRG22007,0MBR3ZZ,"Excision of Left Ankle Bursa and Ligament, Percutaneous Approach"
DRG22007,0MBR4ZZ,"Excision of Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22007,0MNQ0ZZ,"Release Right Ankle Bursa and Ligament, Open Approach"
DRG22007,0MNQ3ZZ,"Release Right Ankle Bursa and Ligament, Percutaneous Approach"
DRG22007,0MNQ4ZZ,"Release Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22007,0MNQXZZ,"Release Right Ankle Bursa and Ligament, External Approach"
DRG22007,0MNR0ZZ,"Release Left Ankle Bursa and Ligament, Open Approach"
