,DRG,CM-PCS,en
33492,DRG00508,I672,Cerebral atherosclerosis
33493,DRG00508,I6781,Acute cerebrovascular insufficiency
33494,DRG00508,I6782,Cerebral ischemia
33495,DRG00508,I6789,Other cerebrovascular disease
33496,DRG00508,I674,Hypertensive encephalopathy
33497,DRG00508,I670,"Dissection of cerebral arteries, nonruptured"
33498,DRG00508,I671,"Cerebral aneurysm, nonruptured"
33499,DRG00508,I677,"Cerebral arteritis, not elsewhere classified"
33500,DRG00508,I682,Cerebral arteritis in other diseases classified elsewhere
33501,DRG00508,I675,Moyamoya disease
33502,DRG00508,I676,Nonpyogenic thrombosis of intracranial venous system
33503,DRG00508,G454,Transient global amnesia
33504,DRG00508,G463,Brain stem stroke syndrome
33505,DRG00508,G464,Cerebellar stroke syndrome
33506,DRG00508,G465,Pure motor lacunar syndrome
33507,DRG00508,G466,Pure sensory lacunar syndrome
33508,DRG00508,G467,Other lacunar syndromes
33509,DRG00508,G468,Other vascular syndromes of brain in cerebrovascular diseases
33510,DRG00508,I680,Cerebral amyloid angiopathy
33511,DRG00508,I688,Other cerebrovascular disorders in diseases classified elsewhere
33512,DRG00508,I679,"Cerebrovascular disease, unspecified"
33515,DRG00508,027P04Z,"Dilation of Pulmonary Trunk with Drug-eluting Intraluminal Device, Open Approach"
33516,DRG00508,027P0DZ,"Dilation of Pulmonary Trunk with Intraluminal Device, Open Approach"
33517,DRG00508,027P34Z,"Dilation of Pulmonary Trunk with Drug-eluting Intraluminal Device, Percutaneous Approach"
33518,DRG00508,027P3DZ,"Dilation of Pulmonary Trunk with Intraluminal Device, Percutaneous Approach"
33519,DRG00508,027P44Z,"Dilation of Pulmonary Trunk with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
33520,DRG00508,027P4DZ,"Dilation of Pulmonary Trunk with Intraluminal Device, Percutaneous Endoscopic Approach"
33521,DRG00508,027Q04Z,"Dilation of Right Pulmonary Artery with Drug-eluting Intraluminal Device, Open Approach"
33522,DRG00508,027Q0DZ,"Dilation of Right Pulmonary Artery with Intraluminal Device, Open Approach"
33523,DRG00508,027Q34Z,"Dilation of Right Pulmonary Artery with Drug-eluting Intraluminal Device, Percutaneous Approach"
33524,DRG00508,027Q3DZ,"Dilation of Right Pulmonary Artery with Intraluminal Device, Percutaneous Approach"
33525,DRG00508,027Q44Z,"Dilation of Right Pulmonary Artery with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
33526,DRG00508,027Q4DZ,"Dilation of Right Pulmonary Artery with Intraluminal Device, Percutaneous Endoscopic Approach"
33527,DRG00508,027R04Z,"Dilation of Left Pulmonary Artery with Drug-eluting Intraluminal Device, Open Approach"
33528,DRG00508,027R0DZ,"Dilation of Left Pulmonary Artery with Intraluminal Device, Open Approach"
33529,DRG00508,027R34T,"Dilation of Ductus Arteriosus with Drug-eluting Intraluminal Device, Percutaneous Approach"
33530,DRG00508,027R34Z,"Dilation of Left Pulmonary Artery with Drug-eluting Intraluminal Device, Percutaneous Approach"
33531,DRG00508,027R3DT,"Dilation of Ductus Arteriosus with Intraluminal Device, Percutaneous Approach"
