,DRG,CM-PCS,en
51604,DRG24801,A5278,Syphilis of other musculoskeletal tissue
51605,DRG24801,K6812,Psoas muscle abscess
51606,DRG24801,M2420,"Disorder of ligament, unspecified site"
51607,DRG24801,M24211,"Disorder of ligament, right shoulder"
51608,DRG24801,M24212,"Disorder of ligament, left shoulder"
51609,DRG24801,M24219,"Disorder of ligament, unspecified shoulder"
51610,DRG24801,M24221,"Disorder of ligament, right elbow"
51611,DRG24801,M24222,"Disorder of ligament, left elbow"
51612,DRG24801,M24229,"Disorder of ligament, unspecified elbow"
51613,DRG24801,M24231,"Disorder of ligament, right wrist"
51614,DRG24801,M24232,"Disorder of ligament, left wrist"
51615,DRG24801,M24239,"Disorder of ligament, unspecified wrist"
51616,DRG24801,M24241,"Disorder of ligament, right hand"
51617,DRG24801,M24242,"Disorder of ligament, left hand"
51618,DRG24801,M24249,"Disorder of ligament, unspecified hand"
51619,DRG24801,M24251,"Disorder of ligament, right hip"
51620,DRG24801,M24252,"Disorder of ligament, left hip"
51621,DRG24801,M24259,"Disorder of ligament, unspecified hip"
51622,DRG24801,M24271,"Disorder of ligament, right ankle"
51623,DRG24801,M24272,"Disorder of ligament, left ankle"
51624,DRG24801,M24273,"Disorder of ligament, unspecified ankle"
51625,DRG24801,M24274,"Disorder of ligament, right foot"
51626,DRG24801,M24275,"Disorder of ligament, left foot"
51627,DRG24801,M24276,"Disorder of ligament, unspecified foot"
51628,DRG24801,M2428,"Disorder of ligament, vertebrae"
51629,DRG24801,M2570,"Osteophyte, unspecified joint"
51630,DRG24801,M25711,"Osteophyte, right shoulder"
51631,DRG24801,M25712,"Osteophyte, left shoulder"
51632,DRG24801,M25719,"Osteophyte, unspecified shoulder"
51633,DRG24801,M25721,"Osteophyte, right elbow"
51634,DRG24801,M25722,"Osteophyte, left elbow"
51635,DRG24801,M25729,"Osteophyte, unspecified elbow"
51636,DRG24801,M25731,"Osteophyte, right wrist"
51637,DRG24801,M25732,"Osteophyte, left wrist"
51638,DRG24801,M25739,"Osteophyte, unspecified wrist"
51639,DRG24801,M25741,"Osteophyte, right hand"
51640,DRG24801,M25742,"Osteophyte, left hand"
51641,DRG24801,M25749,"Osteophyte, unspecified hand"
51642,DRG24801,M25751,"Osteophyte, right hip"
51643,DRG24801,M25752,"Osteophyte, left hip"
51644,DRG24801,M25759,"Osteophyte, unspecified hip"
51645,DRG24801,M25761,"Osteophyte, right knee"
51646,DRG24801,M25762,"Osteophyte, left knee"
51647,DRG24801,M25769,"Osteophyte, unspecified knee"
51648,DRG24801,M25771,"Osteophyte, right ankle"
51649,DRG24801,M25772,"Osteophyte, left ankle"
51650,DRG24801,M25773,"Osteophyte, unspecified ankle"
