DRG,CM-PCS,en
DRG00133,I2510,Atherosclerotic heart disease of native coronary artery without angina pectoris
DRG00133,I25110,Atherosclerotic heart disease of native coronary artery with unstable angina pectoris
DRG00133,I25111,Atherosclerotic heart disease of native coronary artery with angina pectoris with documented spasm
DRG00133,I25118,Atherosclerotic heart disease of native coronary artery with other forms of angina pectoris
DRG00133,I25119,Atherosclerotic heart disease of native coronary artery with unspecified angina pectoris
DRG00133,I252,Old myocardial infarction
DRG00133,I255,Ischemic cardiomyopathy
DRG00133,I256,Silent myocardial ischemia
DRG00133,I25700,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with unstable angina pectoris"
DRG00133,I25701,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with angina pectoris with documented spasm"
DRG00133,I25708,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with other forms of angina pectoris"
DRG00133,I25709,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with unspecified angina pectoris"
DRG00133,I25710,Atherosclerosis of autologous vein coronary artery bypass graft(s) with unstable angina pectoris
DRG00133,I25711,Atherosclerosis of autologous vein coronary artery bypass graft(s) with angina pectoris with documented spasm
DRG00133,I25718,Atherosclerosis of autologous vein coronary artery bypass graft(s) with other forms of angina pectoris
DRG00133,I25719,Atherosclerosis of autologous vein coronary artery bypass graft(s) with unspecified angina pectoris
DRG00133,I25720,Atherosclerosis of autologous artery coronary artery bypass graft(s) with unstable angina pectoris
DRG00133,I25721,Atherosclerosis of autologous artery coronary artery bypass graft(s) with angina pectoris with documented spasm
DRG00133,I25728,Atherosclerosis of autologous artery coronary artery bypass graft(s) with other forms of angina pectoris
DRG00133,I25729,Atherosclerosis of autologous artery coronary artery bypass graft(s) with unspecified angina pectoris
DRG00133,I25730,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unstable angina pectoris
DRG00133,I25731,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with angina pectoris with documented spasm
DRG00133,I25738,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with other forms of angina pectoris
DRG00133,I25739,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unspecified angina pectoris
DRG00133,I25750,Atherosclerosis of native coronary artery of transplanted heart with unstable angina
DRG00133,I25751,Atherosclerosis of native coronary artery of transplanted heart with angina pectoris with documented spasm
DRG00133,I25758,Atherosclerosis of native coronary artery of transplanted heart with other forms of angina pectoris
DRG00133,I25759,Atherosclerosis of native coronary artery of transplanted heart with unspecified angina pectoris
DRG00133,I25760,Atherosclerosis of bypass graft of coronary artery of transplanted heart with unstable angina
DRG00133,I25761,Atherosclerosis of bypass graft of coronary artery of transplanted heart with angina pectoris with documented spasm
DRG00133,I25768,Atherosclerosis of bypass graft of coronary artery of transplanted heart with other forms of angina pectoris
DRG00133,I25769,Atherosclerosis of bypass graft of coronary artery of transplanted heart with unspecified angina pectoris
DRG00133,I25790,Atherosclerosis of other coronary artery bypass graft(s) with unstable angina pectoris
DRG00133,I25791,Atherosclerosis of other coronary artery bypass graft(s) with angina pectoris with documented spasm
DRG00133,I25798,Atherosclerosis of other coronary artery bypass graft(s) with other forms of angina pectoris
DRG00133,I25799,Atherosclerosis of other coronary artery bypass graft(s) with unspecified angina pectoris
DRG00133,I25810,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris
DRG00133,I25811,Atherosclerosis of native coronary artery of transplanted heart without angina pectoris
DRG00133,I25812,Atherosclerosis of bypass graft of coronary artery of transplanted heart without angina pectoris
DRG00133,I2589,Other forms of chronic ischemic heart disease
DRG00133,I259,"Chronic ischemic heart disease, unspecified"
DRG00133,I517,Cardiomegaly
DRG00133,I5181,Takotsubo syndrome
DRG00133,I519,"Heart disease, unspecified"
DRG00133,I87301,Chronic venous hypertension (idiopathic) without complications of right lower extremity
DRG00133,I87302,Chronic venous hypertension (idiopathic) without complications of left lower extremity
DRG00133,I87303,Chronic venous hypertension (idiopathic) without complications of bilateral lower extremity
DRG00133,I87309,Chronic venous hypertension (idiopathic) without complications of unspecified lower extremity
DRG00133,I87311,Chronic venous hypertension (idiopathic) with ulcer of right lower extremity
DRG00133,I87312,Chronic venous hypertension (idiopathic) with ulcer of left lower extremity
DRG00133,I87313,Chronic venous hypertension (idiopathic) with ulcer of bilateral lower extremity
DRG00133,I87319,Chronic venous hypertension (idiopathic) with ulcer of unspecified lower extremity
DRG00133,I87321,Chronic venous hypertension (idiopathic) with inflammation of right lower extremity
DRG00133,I87322,Chronic venous hypertension (idiopathic) with inflammation of left lower extremity
DRG00133,I87323,Chronic venous hypertension (idiopathic) with inflammation of bilateral lower extremity
DRG00133,I87329,Chronic venous hypertension (idiopathic) with inflammation of unspecified lower extremity
DRG00133,I87331,Chronic venous hypertension (idiopathic) with ulcer and inflammation of right lower extremity
DRG00133,I87332,Chronic venous hypertension (idiopathic) with ulcer and inflammation of left lower extremity
