,DRG,CM-PCS,en
39245,DRG23408,0RWG0JZ,"Revision of Synthetic Substitute in Right Acromioclavicular Joint, Open Approach"
39246,DRG23408,0RWG3JZ,"Revision of Synthetic Substitute in Right Acromioclavicular Joint, Percutaneous Approach"
39247,DRG23408,0RWG4JZ,"Revision of Synthetic Substitute in Right Acromioclavicular Joint, Percutaneous Endoscopic Approach"
39248,DRG23408,0RWH0JZ,"Revision of Synthetic Substitute in Left Acromioclavicular Joint, Open Approach"
39249,DRG23408,0RWH3JZ,"Revision of Synthetic Substitute in Left Acromioclavicular Joint, Percutaneous Approach"
39250,DRG23408,0RWH4JZ,"Revision of Synthetic Substitute in Left Acromioclavicular Joint, Percutaneous Endoscopic Approach"
39251,DRG23408,0RWJ0JZ,"Revision of Synthetic Substitute in Right Shoulder Joint, Open Approach"
39252,DRG23408,0RWJ3JZ,"Revision of Synthetic Substitute in Right Shoulder Joint, Percutaneous Approach"
39253,DRG23408,0RWJ4JZ,"Revision of Synthetic Substitute in Right Shoulder Joint, Percutaneous Endoscopic Approach"
39254,DRG23408,0RWK0JZ,"Revision of Synthetic Substitute in Left Shoulder Joint, Open Approach"
39255,DRG23408,0RWK3JZ,"Revision of Synthetic Substitute in Left Shoulder Joint, Percutaneous Approach"
39256,DRG23408,0RWK4JZ,"Revision of Synthetic Substitute in Left Shoulder Joint, Percutaneous Endoscopic Approach"
39257,DRG23408,0RWL0JZ,"Revision of Synthetic Substitute in Right Elbow Joint, Open Approach"
39258,DRG23408,0RWL3JZ,"Revision of Synthetic Substitute in Right Elbow Joint, Percutaneous Approach"
39259,DRG23408,0RWL4JZ,"Revision of Synthetic Substitute in Right Elbow Joint, Percutaneous Endoscopic Approach"
39260,DRG23408,0RWM0JZ,"Revision of Synthetic Substitute in Left Elbow Joint, Open Approach"
39261,DRG23408,0RWM3JZ,"Revision of Synthetic Substitute in Left Elbow Joint, Percutaneous Approach"
39262,DRG23408,0RWM4JZ,"Revision of Synthetic Substitute in Left Elbow Joint, Percutaneous Endoscopic Approach"
39263,DRG23408,0RWN0JZ,"Revision of Synthetic Substitute in Right Wrist Joint, Open Approach"
39264,DRG23408,0RWN3JZ,"Revision of Synthetic Substitute in Right Wrist Joint, Percutaneous Approach"
39265,DRG23408,0RWN4JZ,"Revision of Synthetic Substitute in Right Wrist Joint, Percutaneous Endoscopic Approach"
39266,DRG23408,0RWP0JZ,"Revision of Synthetic Substitute in Left Wrist Joint, Open Approach"
39267,DRG23408,0RWP3JZ,"Revision of Synthetic Substitute in Left Wrist Joint, Percutaneous Approach"
39268,DRG23408,0RWP4JZ,"Revision of Synthetic Substitute in Left Wrist Joint, Percutaneous Endoscopic Approach"
39269,DRG23408,0RWQ0JZ,"Revision of Synthetic Substitute in Right Carpal Joint, Open Approach"
39270,DRG23408,0RWQ3JZ,"Revision of Synthetic Substitute in Right Carpal Joint, Percutaneous Approach"
39271,DRG23408,0RWQ4JZ,"Revision of Synthetic Substitute in Right Carpal Joint, Percutaneous Endoscopic Approach"
39272,DRG23408,0RWR0JZ,"Revision of Synthetic Substitute in Left Carpal Joint, Open Approach"
39273,DRG23408,0RWR3JZ,"Revision of Synthetic Substitute in Left Carpal Joint, Percutaneous Approach"
39274,DRG23408,0RWR4JZ,"Revision of Synthetic Substitute in Left Carpal Joint, Percutaneous Endoscopic Approach"
39275,DRG23408,0RWS0JZ,"Revision of Synthetic Substitute in Right Metacarpocarpal Joint, Open Approach"
39276,DRG23408,0RWS3JZ,"Revision of Synthetic Substitute in Right Metacarpocarpal Joint, Percutaneous Approach"
39277,DRG23408,0RWS4JZ,"Revision of Synthetic Substitute in Right Metacarpocarpal Joint, Percutaneous Endoscopic Approach"
39278,DRG23408,0RWT0JZ,"Revision of Synthetic Substitute in Left Metacarpocarpal Joint, Open Approach"
39279,DRG23408,0RWT3JZ,"Revision of Synthetic Substitute in Left Metacarpocarpal Joint, Percutaneous Approach"
39280,DRG23408,0RWT4JZ,"Revision of Synthetic Substitute in Left Metacarpocarpal Joint, Percutaneous Endoscopic Approach"
39281,DRG23408,0RWU0JZ,"Revision of Synthetic Substitute in Right Metacarpophalangeal Joint, Open Approach"
39282,DRG23408,0RWU3JZ,"Revision of Synthetic Substitute in Right Metacarpophalangeal Joint, Percutaneous Approach"
39283,DRG23408,0RWU4JZ,"Revision of Synthetic Substitute in Right Metacarpophalangeal Joint, Percutaneous Endoscopic Approach"
39284,DRG23408,0RWV0JZ,"Revision of Synthetic Substitute in Left Metacarpophalangeal Joint, Open Approach"
39285,DRG23408,0RWV3JZ,"Revision of Synthetic Substitute in Left Metacarpophalangeal Joint, Percutaneous Approach"
39286,DRG23408,0RWV4JZ,"Revision of Synthetic Substitute in Left Metacarpophalangeal Joint, Percutaneous Endoscopic Approach"
39287,DRG23408,0RWW0JZ,"Revision of Synthetic Substitute in Right Finger Phalangeal Joint, Open Approach"
39288,DRG23408,0RWW3JZ,"Revision of Synthetic Substitute in Right Finger Phalangeal Joint, Percutaneous Approach"
39289,DRG23408,0RWW4JZ,"Revision of Synthetic Substitute in Right Finger Phalangeal Joint, Percutaneous Endoscopic Approach"
39290,DRG23408,0RWX0JZ,"Revision of Synthetic Substitute in Left Finger Phalangeal Joint, Open Approach"
39291,DRG23408,0RWX3JZ,"Revision of Synthetic Substitute in Left Finger Phalangeal Joint, Percutaneous Approach"
39292,DRG23408,0RWX4JZ,"Revision of Synthetic Substitute in Left Finger Phalangeal Joint, Percutaneous Endoscopic Approach"
