DRG,CM-PCS,en
DRG03501,A5219,Other symptomatic neurosyphilis
DRG03501,A881,Epidemic vertigo
DRG03501,B900,Sequelae of central nervous system tuberculosis
DRG03501,B91,Sequelae of poliomyelitis
DRG03501,B941,Sequelae of viral encephalitis
DRG03501,D1802,Hemangioma of intracranial structures
DRG03501,F950,Transient tic disorder
DRG03501,F951,Chronic motor or vocal tic disorder
DRG03501,F952,Tourette's disorder
DRG03501,F958,Other tic disorders
DRG03501,F959,"Tic disorder, unspecified"
DRG03501,G038,Meningitis due to other specified causes
DRG03501,G08,Intracranial and intraspinal phlebitis and thrombophlebitis
DRG03501,G09,Sequelae of inflammatory diseases of central nervous system
DRG03501,G14,Postpolio syndrome
DRG03501,G210,Malignant neuroleptic syndrome
DRG03501,G2401,Drug induced subacute dyskinesia
DRG03501,G243,Spasmodic torticollis
DRG03501,G244,Idiopathic orofacial dystonia
DRG03501,G249,"Dystonia, unspecified"
DRG03501,G250,Essential tremor
DRG03501,G251,Drug-induced tremor
DRG03501,G252,Other specified forms of tremor
DRG03501,G253,Myoclonus
DRG03501,G2561,Drug induced tics
DRG03501,G2569,Other tics of organic origin
DRG03501,G2582,Stiff-man syndrome
DRG03501,G2583,Benign shuddering attacks
DRG03501,G4700,"Insomnia, unspecified"
DRG03501,G4701,Insomnia due to medical condition
DRG03501,G4709,Other insomnia
DRG03501,G4710,"Hypersomnia, unspecified"
DRG03501,G4711,Idiopathic hypersomnia with long sleep time
DRG03501,G4712,Idiopathic hypersomnia without long sleep time
DRG03501,G4713,Recurrent hypersomnia
DRG03501,G4714,Hypersomnia due to medical condition
DRG03501,G4719,Other hypersomnia
DRG03501,G4720,"Circadian rhythm sleep disorder, unspecified type"
DRG03501,G4730,"Sleep apnea, unspecified"
DRG03501,G4731,Primary central sleep apnea
DRG03501,G4732,High altitude periodic breathing
DRG03501,G4733,Obstructive sleep apnea (adult) (pediatric)
DRG03501,G4734,Idiopathic sleep related nonobstructive alveolar hypoventilation
DRG03501,G4735,Congenital central alveolar hypoventilation syndrome
DRG03501,G4739,Other sleep apnea
DRG03501,G47411,Narcolepsy with cataplexy
DRG03501,G47419,Narcolepsy without cataplexy
DRG03501,G4752,REM sleep behavior disorder
DRG03501,G478,Other sleep disorders
DRG03501,G601,Refsum's disease
DRG03501,G652,Sequelae of toxic polyneuropathy
DRG03501,G710,Muscular dystrophy
DRG03501,G7111,Myotonic muscular dystrophy
DRG03501,G7112,Myotonia congenita
