DRG,CM-PCS,en
DRG31007,0T5B7ZZ,"Destruction of Bladder, Via Natural or Artificial Opening"
DRG31007,0T5B8ZZ,"Destruction of Bladder, Via Natural or Artificial Opening Endoscopic"
DRG31007,0T5C7ZZ,"Destruction of Bladder Neck, Via Natural or Artificial Opening"
DRG31007,0T5C8ZZ,"Destruction of Bladder Neck, Via Natural or Artificial Opening Endoscopic"
DRG31007,0T7D7ZZ,"Dilation of Urethra, Via Natural or Artificial Opening"
DRG31007,0T7D8ZZ,"Dilation of Urethra, Via Natural or Artificial Opening Endoscopic"
DRG31007,0T9B3ZX,"Drainage of Bladder, Percutaneous Approach, Diagnostic"
DRG31007,0T9B4ZX,"Drainage of Bladder, Percutaneous Endoscopic Approach, Diagnostic"
DRG31007,0T9B7ZX,"Drainage of Bladder, Via Natural or Artificial Opening, Diagnostic"
DRG31007,0T9B8ZX,"Drainage of Bladder, Via Natural or Artificial Opening Endoscopic, Diagnostic"
DRG31007,0T9C3ZX,"Drainage of Bladder Neck, Percutaneous Approach, Diagnostic"
DRG31007,0T9C4ZX,"Drainage of Bladder Neck, Percutaneous Endoscopic Approach, Diagnostic"
DRG31007,0T9C7ZX,"Drainage of Bladder Neck, Via Natural or Artificial Opening, Diagnostic"
DRG31007,0T9C8ZX,"Drainage of Bladder Neck, Via Natural or Artificial Opening Endoscopic, Diagnostic"
DRG31007,0TBB3ZX,"Excision of Bladder, Percutaneous Approach, Diagnostic"
DRG31007,0TBB4ZX,"Excision of Bladder, Percutaneous Endoscopic Approach, Diagnostic"
DRG31007,0TBB7ZX,"Excision of Bladder, Via Natural or Artificial Opening, Diagnostic"
DRG31007,0TBB7ZZ,"Excision of Bladder, Via Natural or Artificial Opening"
DRG31007,0TBB8ZX,"Excision of Bladder, Via Natural or Artificial Opening Endoscopic, Diagnostic"
DRG31007,0TBB8ZZ,"Excision of Bladder, Via Natural or Artificial Opening Endoscopic"
DRG31007,0TBC3ZX,"Excision of Bladder Neck, Percutaneous Approach, Diagnostic"
DRG31007,0TBC4ZX,"Excision of Bladder Neck, Percutaneous Endoscopic Approach, Diagnostic"
DRG31007,0TBC7ZX,"Excision of Bladder Neck, Via Natural or Artificial Opening, Diagnostic"
DRG31007,0TBC7ZZ,"Excision of Bladder Neck, Via Natural or Artificial Opening"
DRG31007,0TBC8ZX,"Excision of Bladder Neck, Via Natural or Artificial Opening Endoscopic, Diagnostic"
DRG31007,0TBC8ZZ,"Excision of Bladder Neck, Via Natural or Artificial Opening Endoscopic"
DRG31007,0TNB7ZZ,"Release Bladder, Via Natural or Artificial Opening"
DRG31007,0TNB8ZZ,"Release Bladder, Via Natural or Artificial Opening Endoscopic"
DRG31007,0TNC7ZZ,"Release Bladder Neck, Via Natural or Artificial Opening"
DRG31007,0TNC8ZZ,"Release Bladder Neck, Via Natural or Artificial Opening Endoscopic"
DRG31007,0V900ZX,"Drainage of Prostate, Open Approach, Diagnostic"
DRG31007,0VB00ZX,"Excision of Prostate, Open Approach, Diagnostic"
