DRG,CM-PCS,en
DRG02017,A066,Amebic brain abscess
DRG02017,A170,Tuberculous meningitis
DRG02017,A171,Meningeal tuberculoma
DRG02017,A1781,Tuberculoma of brain and spinal cord
DRG02017,A1782,Tuberculous meningoencephalitis
DRG02017,A1783,Tuberculous neuritis
DRG02017,A1789,Other tuberculosis of nervous system
DRG02017,A2781,Aseptic meningitis in leptospirosis
DRG02017,A2789,Other forms of leptospirosis
DRG02017,A5481,Gonococcal meningitis
DRG02017,B375,Candidal meningitis
DRG02017,B384,Coccidioidomycosis meningitis
DRG02017,B582,Toxoplasma meningoencephalitis
DRG02017,G000,Hemophilus meningitis
DRG02017,G001,Pneumococcal meningitis
DRG02017,G002,Streptococcal meningitis
DRG02017,G003,Staphylococcal meningitis
DRG02017,G008,Other bacterial meningitis
DRG02017,G009,"Bacterial meningitis, unspecified"
DRG02017,G030,Nonpyogenic meningitis
DRG02017,G031,Chronic meningitis
DRG02017,G039,"Meningitis, unspecified"
DRG02017,G0400,"Acute disseminated encephalitis and encephalomyelitis, unspecified"
DRG02017,G0401,Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)
DRG02017,G0402,"Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis"
DRG02017,G042,"Bacterial meningoencephalitis and meningomyelitis, not elsewhere classified"
DRG02017,G0432,Postimmunization acute necrotizing hemorrhagic encephalopathy
DRG02017,G061,Intraspinal abscess and granuloma
DRG02017,G062,"Extradural and subdural abscess, unspecified"
